rollout/exploration_rate,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/fps,train/n_updates,train/learning_rate,train/loss
0.01,1178400,-0.4569318100000001,1065,300.0,3928,1105,11383,0.0001,0.0006919902516528964
0.01,1179600,-0.37972295999999994,1066,300.0,3932,1106,11395,0.0001,0.0006608234252780676
0.01,1180800,-0.48935227000000003,1066,300.0,3936,1106,11407,0.0001,0.0014354842714965343
0.01,1182000,-0.4136357100000001,1067,300.0,3940,1107,11419,0.0001,0.0008186233462765813
0.01,1183200,-0.5304091799999999,1068,300.0,3944,1107,11431,0.0001,0.0007756558479741216
0.01,1184400,-0.5529317300000001,1069,300.0,3948,1107,11443,0.0001,0.0005112910293973982
0.01,1185600,-0.5479385600000001,1069,300.0,3952,1108,11455,0.0001,0.0013141477247700095
0.01,1186800,-0.45702644000000014,1070,300.0,3956,1108,11467,0.0001,0.0005409079021774232
0.01,1188000,-0.48024298000000004,1071,300.0,3960,1109,11479,0.0001,0.0007689876947551966
0.01,1189200,-0.39668712,1071,300.0,3964,1109,11491,0.0001,0.0006252795574255288
0.01,1190400,-0.42440011,1072,300.0,3968,1110,11503,0.0001,0.0007218130049295723
0.01,1191600,-0.20425918000000004,1073,300.0,3972,1110,11515,0.0001,0.0006585832452401519
0.01,1192800,-0.14799089000000007,1073,300.0,3976,1110,11527,0.0001,0.0006566271185874939
0.01,1194000,-0.10182874000000001,1074,300.0,3980,1111,11539,0.0001,0.0007911315187811852
0.01,1195200,0.11147038000000002,1075,300.0,3984,1111,11551,0.0001,0.0005464226705953479
0.01,1196400,0.14120773999999994,1076,300.0,3988,1111,11563,0.0001,0.0006709375302307308
0.01,1197600,0.21724733000000004,1076,300.0,3992,1112,11575,0.0001,0.0006205507088452578
0.01,1198800,0.22512425,1077,300.0,3996,1112,11587,0.0001,0.0008822688832879066
0.01,1200000,0.32919352999999996,1126,300.0,4000,1064,11599,0.0001,0.0007615930517204106
0.01,1201200,0.6160798999999999,1127,300.0,4004,1065,11611,0.0001,0.0005917767412029207
0.01,1202400,0.57575142,1128,300.0,4008,1065,11623,0.0001,0.0006209388375282288
0.01,1203600,0.42193413999999996,1129,300.0,4012,1065,11635,0.0001,0.0004928968846797943
0.01,1204800,0.3590178699999999,1130,300.0,4016,1066,11647,0.0001,0.0004982320824638009
0.01,1206000,0.36385852,1130,300.0,4020,1066,11659,0.0001,0.0007187348091974854
0.01,1207200,0.3838662900000001,1131,300.0,4024,1066,11671,0.0001,0.0005238130106590688
0.01,1208400,0.38501439000000004,1132,300.0,4028,1066,11683,0.0001,0.000921506667509675
0.01,1209600,0.38831568000000005,1133,300.0,4032,1067,11695,0.0001,0.000647017965093255
0.01,1210800,0.4359350399999999,1134,300.0,4036,1067,11707,0.0001,0.0007421502377837896
0.01,1212000,0.3445261899999999,1134,300.0,4040,1067,11719,0.0001,0.0005169770447537303
0.01,1213200,0.37427132999999996,1135,300.0,4044,1068,11731,0.0001,0.0015058598946779966
0.01,1214400,0.37159201000000003,1136,300.0,4048,1068,11743,0.0001,0.0010035455925390124
0.01,1215600,0.47244344,1136,300.0,4052,1069,11755,0.0001,0.0005265772342681885
0.01,1216800,0.56347984,1137,300.0,4056,1069,11767,0.0001,0.0006018832791596651
0.01,1218000,0.64497298,1138,300.0,4060,1069,11779,0.0001,0.0007513946038670838
0.01,1219200,0.6607400800000001,1139,300.0,4064,1070,11791,0.0001,0.00047217958490364254
0.01,1220400,0.60328151,1139,300.0,4068,1070,11803,0.0001,0.0006091911345720291
0.01,1221600,0.46468569000000004,1140,300.0,4072,1071,11815,0.0001,0.00045603542821481824
0.01,1222800,0.26617547,1141,300.0,4076,1071,11827,0.0001,0.001986287534236908
0.01,1224000,0.23393682000000005,1141,300.0,4080,1072,11839,0.0001,0.0008393175667151809
0.01,1225200,0.16063898999999993,1142,300.0,4084,1072,11851,0.0001,0.000665189465507865
0.01,1226400,0.21613475999999995,1142,300.0,4088,1073,11863,0.0001,0.0005075404769740999
