time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/loss,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/n_updates,train/entropy_loss
505856,603,838,247,300.0,-0.54874394,0.2,-0.03808469549694564,0.217333984375,0.009140193462371826,0.1754013531608507,0.028247833,0.0003,-0.19206106662750244,2460,-0.7827676998451352
507904,604,840,248,300.0,-0.25778838000000004,0.2,-0.04117255698656663,0.21708984375,0.21602490544319153,0.4730859810486436,0.03245625,0.0003,-0.021602630615234375,2470,-0.7976044511422515
509952,604,843,249,300.0,0.005455559999999427,0.2,-0.03932597518287366,0.21796875,-0.0065453872084617615,0.1380557574564591,0.027602658,0.0003,-0.11796975135803223,2480,-0.8153122225776315
512000,605,845,250,300.0,0.27778047999999983,0.2,-0.037824034623918125,0.207421875,0.1099143922328949,0.3988964914344251,0.028161786,0.0003,0.03855818510055542,2490,-0.7691960439085961
514048,606,847,251,300.0,0.23969538999999998,0.2,-0.037764163074461975,0.219970703125,0.1966918557882309,0.45065430090762676,0.031569116,0.0003,-0.0017434358596801758,2500,-0.7810164626687766
516096,607,850,252,300.0,0.20532567999999998,0.2,-0.0337065243977122,0.211181640625,0.042626313865184784,0.2720598827116191,0.027857564,0.0003,0.1285719871520996,2510,-0.7633527709171176
518144,607,852,253,300.0,0.9386447199999999,0.2,-0.03864359548897482,0.22314453125,0.14698541164398193,0.4485623709391803,0.03345846,0.0003,0.020945250988006592,2520,-0.7925746846944094
520192,607,855,254,300.0,1.0771410199999998,0.2,-0.040890810493147,0.212158203125,0.4179563522338867,0.8385284909047186,0.031157365,0.0003,0.09202027320861816,2530,-0.7907748591154814
522240,607,859,255,300.0,0.9716739699999999,0.2,-0.041464563756017016,0.20751953125,0.07707083225250244,0.30267994781024754,0.031203473,0.0003,0.16447752714157104,2540,-0.7658461779356003
524288,608,861,256,300.0,1.06113519,0.2,-0.04010599817847833,0.23017578125,0.18649180233478546,0.4797773973084986,0.031564206,0.0003,0.20533204078674316,2550,-0.7900738013908267
526336,609,864,257,300.0,0.8319805900000001,0.2,-0.04120045129893697,0.234765625,0.07127336412668228,0.25461382758803663,0.033860464,0.0003,0.37236231565475464,2560,-0.7637518553063274
528384,609,866,258,300.0,0.8514299399999998,0.2,-0.03702589828462806,0.23359375,-0.038949139416217804,0.09536165704485029,0.034983687,0.0003,0.6171510219573975,2570,-0.76746874935925
530432,610,869,259,300.0,0.6802794999999997,0.2,-0.036588690703501923,0.203369140625,0.006724245846271515,0.131851998064667,0.032059383,0.0003,0.33654969930648804,2580,-0.7430876372382045
532480,610,872,260,300.0,0.54350898,0.2,-0.038365910563152285,0.215966796875,0.08579469472169876,0.41956813889555633,0.027891055,0.0003,0.3051519989967346,2590,-0.7566999038681388
534528,611,874,261,300.0,0.8657247799999997,0.2,-0.039680242878966966,0.193408203125,0.23634734749794006,0.6484875353984535,0.023940042,0.0003,0.18136703968048096,2600,-0.7760206647217274
536576,612,876,262,300.0,0.9497051800000001,0.2,-0.039070234597602393,0.20009765625,0.0203670933842659,0.26326315803453326,0.025882363,0.0003,0.10277271270751953,2610,-0.7714218828827143
538624,612,879,263,300.0,0.2582563600000002,0.2,-0.03728627891978249,0.205029296875,0.2579941749572754,0.6315677697770298,0.027350023,0.0003,0.176241934299469,2620,-0.7961659038439393
540672,613,881,264,300.0,0.08625183999999987,0.2,-0.035469558482873254,0.201123046875,0.16343623399734497,0.33910780916921796,0.027229914,0.0003,0.21206796169281006,2630,-0.7709256881847978
542720,613,883,265,300.0,-0.5944192399999999,0.2,-0.038169936274061914,0.216259765625,0.007081422954797745,0.21709767926950008,0.032918155,0.0003,0.35774683952331543,2640,-0.7692818298935891
544768,614,885,266,300.0,-0.8910382000000001,0.2,-0.03778624555270653,0.21220703125,0.0485101044178009,0.3195495324674994,0.028821466,0.0003,0.3971219062805176,2650,-0.8123252861201763
546816,615,888,267,300.0,-1.27047673,0.2,-0.04027308755321428,0.2083984375,0.19898034632205963,0.6586268557235598,0.030025452,0.0003,0.3250490427017212,2660,-0.767271513491869
548864,616,890,268,300.0,-1.8612834399999998,0.2,-0.03963966018927749,0.215673828125,0.08078470826148987,0.21229464816860855,0.032693792,0.0003,0.42888981103897095,2670,-0.8106464812532067
550912,616,893,269,300.0,-1.9409225399999996,0.2,-0.042769323129323314,0.22490234375,-0.025585807859897614,0.13826786833815277,0.03310974,0.0003,0.5671027302742004,2680,-0.8024899076670409
552960,617,895,270,300.0,-1.7263626399999996,0.2,-0.03670163927890826,0.197998046875,0.1862832009792328,0.5597809234634041,0.025981672,0.0003,0.26464587450027466,2690,-0.797098477371037
555008,618,897,271,300.0,-1.71971246,0.2,-0.039738204758032226,0.22626953125,-0.01851297914981842,0.15435519677121193,0.032124527,0.0003,0.5567648410797119,2700,-0.7759076148271561
557056,619,899,272,300.0,-1.5181759899999998,0.2,-0.038756130657566244,0.200390625,0.19465534389019012,0.5141247103456408,0.025635798,0.0003,0.2895824909210205,2710,-0.7972723837941885
559104,619,901,273,300.0,-1.86304806,0.2,-0.04159728227823507,0.212548828125,0.09476950764656067,0.4379572036676109,0.03162948,0.0003,0.4100266695022583,2720,-0.7922863001003861
561152,620,904,274,300.0,-1.4084335,0.2,-0.0409894457901828,0.20654296875,0.1838279664516449,0.5056985393166542,0.028262826,0.0003,0.41947537660598755,2730,-0.7961998678743839
563200,621,906,275,300.0,-1.18258462,0.2,-0.03890258580504451,0.22265625,0.41224241256713867,0.6157299709971994,0.026495181,0.0003,0.4646185636520386,2740,-0.7943785734474659
565248,622,908,276,300.0,-1.17598176,0.2,-0.0408975434693275,0.214111328125,0.12820811569690704,0.41742311329580845,0.030756041,0.0003,0.5390440225601196,2750,-0.7973056361079216
567296,622,910,277,300.0,-1.3349166000000003,0.2,-0.03790155067981686,0.2345703125,0.11120837926864624,0.2866624886635691,0.03288044,0.0003,0.6938726305961609,2760,-0.813538003526628
569344,623,913,278,300.0,-1.18829811,0.2,-0.04172327389533166,0.2248046875,0.29659003019332886,0.7416897139512002,0.033028662,0.0003,0.46205174922943115,2770,-0.7835983088240027
571392,623,915,279,300.0,-1.0527189,0.2,-0.044362179847666994,0.235986328125,0.09307636320590973,0.3904024523217231,0.03246962,0.0003,0.32263195514678955,2780,-0.7915509298443795
573440,624,918,280,300.0,-0.8466347400000004,0.2,-0.042069992724282204,0.225048828125,0.06538035720586777,0.4458923501893878,0.029149918,0.0003,0.23670905828475952,2790,-0.8039263563230634
575488,624,921,281,300.0,-0.88803312,0.2,-0.03613569300068775,0.209326171875,0.28020498156547546,0.751111319847405,0.030603962,0.0003,0.08279991149902344,2800,-0.7623611483722925
577536,625,923,282,300.0,-0.6351879699999998,0.2,-0.03943519760214258,0.225634765625,0.10524502396583557,0.41633804654702544,0.028681178,0.0003,0.05828028917312622,2810,-0.7739000050351024
579584,626,925,283,300.0,-0.18881828999999967,0.2,-0.04058575148519594,0.22578125,0.013677865266799927,0.3039088242687285,0.036216542,0.0003,-0.038636207580566406,2820,-0.7773026080802083
581632,626,927,284,300.0,-0.3680150199999997,0.2,-0.03620150374918012,0.213623046875,0.12102706730365753,0.40235217004083096,0.029967297,0.0003,0.13937044143676758,2830,-0.7868131091818213
583680,627,929,285,300.0,0.06292063000000031,0.2,-0.04423890883044805,0.2294921875,0.08000800758600235,0.262099681282416,0.030624654,0.0003,0.10898619890213013,2840,-0.7864972665905953
585728,628,932,286,300.0,-0.048463909999999694,0.2,-0.039260962413391096,0.2125,0.07757465541362762,0.27941630822606384,0.027498571,0.0003,0.12867170572280884,2850,-0.7793874962255358
587776,628,934,287,300.0,-0.30314372999999983,0.2,-0.038085563664208164,0.217578125,0.143171489238739,0.45365894343703983,0.02974003,0.0003,0.2700210213661194,2860,-0.8038780642673373
589824,629,936,288,300.0,-0.4920849299999999,0.2,-0.03816418478672858,0.22431640625,0.12016770243644714,0.3462595399469137,0.032387253,0.0003,0.1575973629951477,2870,-0.7899996660649776
591872,630,938,289,300.0,0.00031679000000003123,0.2,-0.04071427653543651,0.224365234375,0.21441322565078735,0.6998321454972029,0.02980567,0.0003,-0.04385936260223389,2880,-0.8149067563936114
593920,631,941,290,300.0,-0.7681141699999999,0.2,-0.04487994337832788,0.223828125,0.0969359427690506,0.2869827171321958,0.034132604,0.0003,0.19252675771713257,2890,-0.7644995039328932
595968,631,943,291,300.0,-0.7075038599999999,0.2,-0.04034765302785672,0.215625,0.021487265825271606,0.17487978055141867,0.0319102,0.0003,0.30759626626968384,2900,-0.787566060014069
598016,632,945,292,300.0,-0.5482217599999999,0.2,-0.04321554831694811,0.240087890625,0.008257567882537842,0.1697193389525637,0.03435803,0.0003,0.40639418363571167,2910,-0.7871339367702603
600064,589,1017,293,300.0,-0.33069419000000005,0.2,-0.04146341574960388,0.220751953125,0.06091725826263428,0.3428828995209187,0.032581978,0.0003,0.07205784320831299,2920,-0.7781305143609643
602112,590,1019,294,300.0,0.17234532000000002,0.2,-0.04161817909043748,0.22109375,-0.004724085330963135,0.11563330565113575,0.03775801,0.0003,0.20368069410324097,2930,-0.7603865368291736
604160,591,1021,295,300.0,0.3050429199999999,0.2,-0.03787498827296076,0.2107421875,-0.002162367105484009,0.19878307711333038,0.0305315,0.0003,0.09487181901931763,2940,-0.7847496643662453
606208,592,1023,296,300.0,0.38077175999999996,0.2,-0.04108435726375319,0.223583984375,0.0720156654715538,0.3130701882764697,0.029482588,0.0003,0.06684678792953491,2950,-0.7834020277485252
608256,592,1025,297,300.0,0.15243425000000005,0.2,-0.03909578082966618,0.221728515625,0.1728992462158203,0.5773610007017851,0.030182265,0.0003,-0.06497251987457275,2960,-0.772458947636187
610304,593,1028,298,300.0,0.52264837,0.2,-0.03614207193313632,0.197900390625,0.22492536902427673,0.446088172448799,0.028793843,0.0003,-0.13901424407958984,2970,-0.7997812420129776
612352,594,1030,299,300.0,0.24412258000000006,0.2,-0.0409613064432051,0.21025390625,-0.040006063878536224,0.1114254709566012,0.035304867,0.0003,-0.0644913911819458,2980,-0.7792452663183213
614400,594,1032,300,300.0,-0.11559698000000022,0.2,-0.03806262778089149,0.22001953125,-0.03459245339035988,0.06143928195815533,0.030726073,0.0003,0.15640902519226074,2990,-0.7882707793265581
616448,595,1035,301,300.0,-0.1283564300000001,0.2,-0.04396851269120816,0.23408203125,0.013294868171215057,0.18965947215911,0.03421638,0.0003,0.13399046659469604,3000,-0.7913732877001166
618496,595,1037,302,300.0,0.6309107299999999,0.2,-0.042640939686680215,0.22890625,0.09007527679204941,0.3370845468714833,0.03137457,0.0003,-0.01858222484588623,3010,-0.8019970651715994
620544,596,1039,303,300.0,0.32975403,0.2,-0.042089055164251474,0.218115234375,0.05539855360984802,0.27441772329621017,0.03056309,0.0003,0.09205013513565063,3020,-0.7939284840598703
622592,597,1042,304,300.0,0.1310950599999999,0.2,-0.040947514650179075,0.209326171875,0.3311072587966919,0.7984698414802551,0.029058553,0.0003,0.05155724287033081,3030,-0.795578595250845
624640,597,1044,305,300.0,0.5523762299999998,0.2,-0.03943445074837655,0.200341796875,0.09157075732946396,0.3753265390172601,0.028726596,0.0003,-0.02589285373687744,3040,-0.7962519057095051
626688,598,1046,306,300.0,0.7492871899999999,0.2,-0.0404901553702075,0.22978515625,0.10364045202732086,0.2974743911530823,0.038383044,0.0003,0.11016780138015747,3050,-0.7778545696288347
628736,599,1049,307,300.0,0.5932541000000001,0.2,-0.044359654566505924,0.22802734375,0.10134782642126083,0.26863353424705566,0.037106395,0.0003,0.20345985889434814,3060,-0.7854198077693582
630784,599,1051,308,300.0,0.59551832,0.2,-0.040988692292012276,0.226806640625,0.13125097751617432,0.36855504624545576,0.032840606,0.0003,0.2532200813293457,3070,-0.8051027750596405
632832,600,1054,309,300.0,0.5527698299999997,0.2,-0.03758514975197613,0.1986328125,0.028750978410243988,0.2938366409391165,0.028255802,0.0003,0.21080029010772705,3080,-0.7761827792972327
634880,601,1056,310,300.0,0.49615837999999984,0.2,-0.04087578722683247,0.22880859375,0.08579635620117188,0.2488394783809781,0.029960629,0.0003,0.2058488130569458,3090,-0.7568868594244123
636928,601,1058,311,300.0,1.0018299099999999,0.2,-0.03958121544274036,0.215234375,0.10574179887771606,0.42778795678168535,0.02723872,0.0003,0.2332434058189392,3100,-0.7880961207672954
638976,602,1060,312,300.0,0.48072396000000006,0.2,-0.04388960686628707,0.229541015625,0.02746576815843582,0.2052864594385028,0.033704955,0.0003,0.4746100902557373,3110,-0.7799469385296106
641024,603,1062,313,300.0,0.38246620000000014,0.2,-0.04236792319570668,0.238330078125,-0.005604758858680725,0.19284056380856782,0.03919231,0.0003,0.6136677265167236,3120,-0.7723050817847252
643072,603,1064,314,300.0,0.29672387000000017,0.2,-0.039858322303916796,0.222509765625,0.0697425901889801,0.41275864937342704,0.031740535,0.0003,0.481566846370697,3130,-0.7705699484795332
645120,604,1067,315,300.0,0.53060338,0.2,-0.04214592069620267,0.21865234375,0.08862397819757462,0.27546552778221667,0.03486946,0.0003,0.5858808755874634,3140,-0.7600029820576311
647168,604,1069,316,300.0,0.3690567799999998,0.2,-0.04165895482583437,0.225,0.11740683019161224,0.3557859039865434,0.033500805,0.0003,0.4951290488243103,3150,-0.7669759405776858
649216,604,1073,317,300.0,-0.59031925,0.2,-0.03756359977123793,0.208056640625,0.2608031630516052,0.5259135633241385,0.032132354,0.0003,0.30396783351898193,3160,-0.7783564975485205
651264,605,1075,318,300.0,-0.34587950000000023,0.2,-0.04021217385015916,0.209912109375,0.30455282330513,0.7445415053516626,0.031066772,0.0003,0.3014853596687317,3170,-0.8059794628992677
653312,605,1079,319,300.0,-0.3295520300000001,0.2,-0.04073823405778967,0.228515625,0.12170188874006271,0.48360179644078016,0.034712307,0.0003,0.08227258920669556,3180,-0.7844975586980582
655360,605,1082,320,300.0,-0.67275959,0.2,-0.043721108758472835,0.212841796875,0.02366930991411209,0.2528433358762413,0.030588767,0.0003,0.10257977247238159,3190,-0.7839478183537721
657408,606,1084,321,300.0,-0.9708276400000001,0.2,-0.043314193590777,0.2291015625,-0.026100631803274155,0.1525386097608134,0.03231053,0.0003,0.21007472276687622,3200,-0.7751033177599311
659456,606,1086,322,300.0,-1.2492671700000002,0.2,-0.04191836473764852,0.211474609375,0.06917036324739456,0.36557570383884014,0.031247951,0.0003,0.196685791015625,3210,-0.769506067223847
661504,606,1089,323,300.0,-1.2845399600000003,0.2,-0.04477740999718662,0.235546875,0.06313934922218323,0.26200994132086636,0.034086972,0.0003,0.1727367639541626,3220,-0.7822348363697529
663552,607,1092,324,300.0,-1.0827670299999999,0.2,-0.041083499509841206,0.21064453125,0.005678966641426086,0.17435402376577258,0.034603804,0.0003,0.40680211782455444,3230,-0.7635597998276353
665600,608,1094,325,300.0,-1.57933271,0.2,-0.04605736058729235,0.225,0.06098265200853348,0.3234637331683189,0.035669614,0.0003,0.3940475583076477,3240,-0.7671449717134238
667648,608,1096,326,300.0,-1.4240560499999995,0.2,-0.04281751294329297,0.21943359375,0.32005637884140015,0.9408996062353253,0.032084897,0.0003,-0.033458709716796875,3250,-0.774426961503923
669696,609,1099,327,300.0,-1.07686598,0.2,-0.0378795960044954,0.221484375,0.19520673155784607,0.7012954268604517,0.032020435,0.0003,0.1500236988067627,3260,-0.775359152443707
671744,609,1101,328,300.0,-1.0437379699999998,0.2,-0.042824139329604806,0.23193359375,-0.04983116686344147,0.09404456572374328,0.038423873,0.0003,0.5070024728775024,3270,-0.7675139334052801
673792,610,1104,329,300.0,-1.12555138,0.2,-0.03604588946327567,0.21982421875,0.13102945685386658,0.33182975759264083,0.029485757,0.0003,0.28177410364151,3280,-0.7950525417923927
675840,610,1106,330,300.0,-0.9793460999999999,0.2,-0.044458806567126884,0.21630859375,0.0939888283610344,0.3765156840439886,0.029862288,0.0003,0.38199299573898315,3290,-0.8017272565513849
677888,611,1108,331,300.0,-0.7286325100000002,0.2,-0.04255308526189765,0.22646484375,0.17148363590240479,0.4679042796604335,0.03481503,0.0003,0.4211268424987793,3300,-0.7779944697394967
679936,611,1111,332,300.0,-0.030130809999999925,0.2,-0.04341746566642542,0.225732421875,0.1449180245399475,0.44944411842152476,0.035009906,0.0003,0.25773167610168457,3310,-0.7928662821650505
681984,612,1113,333,300.0,-0.0214665199999999,0.2,-0.04369591524009593,0.230908203125,0.10668020695447922,0.32360246013849975,0.03398087,0.0003,0.5412259101867676,3320,-0.7997792918235064
684032,613,1115,334,300.0,0.1382940499999998,0.2,-0.04182143116195221,0.24150390625,0.045411840081214905,0.16341992006637157,0.031848505,0.0003,0.25911015272140503,3330,-0.7775647178292274
686080,613,1118,335,300.0,-0.21450760000000013,0.2,-0.04367714680411154,0.22099609375,-0.033769652247428894,0.1504038873827085,0.036233872,0.0003,0.013075113296508789,3340,-0.7996451064944268
688128,614,1120,336,300.0,0.00848611,0.2,-0.04276769364078063,0.22158203125,0.23397330939769745,0.8851622342132032,0.030622505,0.0003,0.13713210821151733,3350,-0.792869003303349
690176,614,1122,337,300.0,-0.08439173999999991,0.2,-0.04105144834029488,0.220654296875,0.23381143808364868,0.6423287937417627,0.029431002,0.0003,0.16285288333892822,3360,-0.8010097654536367
692224,615,1124,338,300.0,-0.2559081099999999,0.2,-0.04289026822225424,0.216943359375,0.1756598949432373,0.541902413405478,0.032140367,0.0003,0.2590188980102539,3370,-0.7828328112140298
694272,616,1127,339,300.0,0.29115789999999997,0.2,-0.04304311282758135,0.235107421875,0.03025668114423752,0.2694722897838801,0.031496093,0.0003,0.38991135358810425,3380,-0.7893450926989317
696320,616,1129,340,300.0,0.09975378000000003,0.2,-0.043123718426795674,0.221337890625,0.040902942419052124,0.3753275834489614,0.03069662,0.0003,0.16132628917694092,3390,-0.8127693101763726
698368,616,1132,341,300.0,0.2224348999999999,0.2,-0.04428828587697353,0.2359375,0.013795226812362671,0.21534497113898396,0.03603494,0.0003,-0.03945887088775635,3400,-0.8070628184825182
700416,585,1195,342,300.0,0.18581240999999993,0.2,-0.0425430274248356,0.220947265625,0.0333806648850441,0.24389555430971085,0.030927349,0.0003,-0.1013336181640625,3410,-0.8228032873943448
702464,586,1197,343,300.0,0.23610030999999992,0.2,-0.03993801519245608,0.223193359375,0.13729920983314514,0.3683445864589885,0.031999398,0.0003,0.1560778021812439,3420,-0.8000224381685257
704512,586,1200,344,300.0,0.31384229999999996,0.2,-0.04303616943361703,0.2373046875,-0.024447090923786163,0.14249969844240695,0.034254547,0.0003,0.16557300090789795,3430,-0.803996074013412
706560,587,1202,345,300.0,0.5569426799999999,0.2,-0.04408236597955693,0.22626953125,0.12293118983507156,0.3320415729191154,0.031835243,0.0003,0.17413270473480225,3440,-0.8135357659310103
708608,587,1205,346,300.0,0.56200092,0.2,-0.041254128074797336,0.233447265625,0.030286818742752075,0.27624674658291043,0.033874616,0.0003,0.2557308077812195,3450,-0.7964266331866383
710656,588,1207,347,300.0,0.35616470999999983,0.2,-0.04040746843093075,0.207470703125,0.32923030853271484,0.9339898945763707,0.02802937,0.0003,0.11422491073608398,3460,-0.7959206607192755
712704,588,1210,348,300.0,0.85703782,0.2,-0.04127710381289944,0.2337890625,0.046858713030815125,0.19577423422597348,0.034883987,0.0003,0.2165399193763733,3470,-0.7936348050832749
714752,589,1212,349,300.0,1.19299291,0.2,-0.04118175008916296,0.19755859375,0.2123987376689911,0.6294679014012218,0.026178496,0.0003,0.31337183713912964,3480,-0.781385132856667
716800,590,1214,350,300.0,1.2923093500000002,0.2,-0.04795065450889524,0.248291015625,0.09220925718545914,0.3873209708370268,0.038552605,0.0003,0.3246007561683655,3490,-0.8069658130407333
718848,590,1217,351,300.0,1.6644542999999998,0.2,-0.04396873770456296,0.230859375,0.12302523851394653,0.5419573457911611,0.032156862,0.0003,0.26884233951568604,3500,-0.7984317220747471
720896,590,1219,352,300.0,1.3415834800000002,0.2,-0.043574580832500945,0.24453125,0.02574136108160019,0.3241778509225696,0.03581709,0.0003,0.464934766292572,3510,-0.7896806959062814
722944,591,1222,353,300.0,1.6118826199999998,0.2,-0.04530586206819862,0.23603515625,0.12414120882749557,0.38683771835640074,0.036123104,0.0003,0.5985975861549377,3520,-0.7839835036545992
724992,591,1224,354,300.0,1.4301944700000002,0.2,-0.040110671313595955,0.235791015625,0.09462720155715942,0.364065904263407,0.035186667,0.0003,0.49132853746414185,3530,-0.7872591776773333
727040,592,1227,355,300.0,1.6192424900000004,0.2,-0.039299271232448516,0.22646484375,0.12458613514900208,0.5859922458417713,0.03254324,0.0003,0.3739240765571594,3540,-0.7673586750403046
729088,592,1229,356,300.0,1.75334417,0.2,-0.03900653781602159,0.223876953125,0.5039864182472229,0.9625785684213042,0.033264764,0.0003,0.2967168688774109,3550,-0.7724723197519779
731136,593,1232,357,300.0,1.3421834399999997,0.2,-0.04441608085471671,0.2505859375,0.04223322868347168,0.28733826060779394,0.03565608,0.0003,0.23895996809005737,3560,-0.7792873468250037
733184,594,1234,358,300.0,1.32259308,0.2,-0.038507014123024416,0.21396484375,0.18894708156585693,0.5655098473653197,0.029197425,0.0003,0.19010847806930542,3570,-0.7597637729719281
735232,594,1236,359,300.0,1.59529745,0.2,-0.043726246841833925,0.232080078125,0.031718652695417404,0.2128621689742431,0.03371624,0.0003,0.1915258765220642,3580,-0.7835375092923641
737280,595,1238,360,300.0,0.3526823199999999,0.2,-0.045414594997419046,0.235888671875,0.06589267402887344,0.42994378693401814,0.034483183,0.0003,-0.02181065082550049,3590,-0.7639522952958941
739328,595,1240,361,300.0,-0.13700846000000005,0.2,-0.04353493264061399,0.244287109375,0.12041790783405304,0.41098257978446784,0.040004715,0.0003,-0.11045622825622559,3600,-0.7686948366463184
741376,596,1243,362,300.0,-0.16546741,0.2,-0.04387129459064454,0.214697265625,0.2757965326309204,0.5956282251514494,0.029378805,0.0003,0.08710336685180664,3610,-0.7651603793725371
743424,596,1245,363,300.0,-0.11246427000000025,0.2,-0.04176042310646153,0.243212890625,0.13833612203598022,0.515818717610091,0.039457884,0.0003,-0.07092785835266113,3620,-0.7894327910616994
745472,597,1248,364,300.0,-0.2723656800000002,0.2,-0.04287462499050889,0.247900390625,-0.0014358684420585632,0.15973737565800547,0.03196469,0.0003,-0.18224239349365234,3630,-0.7800410540774465
747520,597,1250,365,300.0,0.2656832899999999,0.2,-0.04134999961825088,0.20537109375,0.09685222804546356,0.45805866341106594,0.027594991,0.0003,-0.012477517127990723,3640,-0.7784652978181839
749568,598,1252,366,300.0,0.5159073300000001,0.2,-0.04301447620673571,0.2287109375,0.1029844805598259,0.31354377013631163,0.037026983,0.0003,-0.0074846744537353516,3650,-0.783012087084353
751616,598,1255,367,300.0,0.33374217999999994,0.2,-0.04334939086111263,0.233056640625,0.09231971204280853,0.46058896332979204,0.04077127,0.0003,0.18667680025100708,3660,-0.7720344811677933
753664,599,1257,368,300.0,0.20592355999999995,0.2,-0.04254074972413946,0.218115234375,0.05999547988176346,0.462287687510252,0.03550903,0.0003,-0.36952412128448486,3670,-0.7635874260216952
755712,599,1259,369,300.0,0.89854784,0.2,-0.04375171483552549,0.2279296875,0.02891761064529419,0.22038847198709846,0.03529305,0.0003,0.28616636991500854,3680,-0.7536540757864714
757760,600,1262,370,300.0,0.60993727,0.2,-0.0466003581736004,0.230126953125,0.3032383322715759,0.6440579567104578,0.031784005,0.0003,0.10612350702285767,3690,-0.7669668640941382
759808,600,1264,371,300.0,0.9288348500000001,0.2,-0.03707606873795157,0.238330078125,0.010136671364307404,0.31741305915638807,0.0347997,0.0003,0.17589396238327026,3700,-0.7699010169133544
761856,601,1266,372,300.0,1.0973324500000001,0.2,-0.03632680450973567,0.23310546875,0.0736735463142395,0.429404914798215,0.031955853,0.0003,0.27248185873031616,3710,-0.7687226254492998
763904,602,1268,373,300.0,0.6468939600000003,0.2,-0.04320798075350467,0.234423828125,0.018435806035995483,0.21429689177311956,0.03616837,0.0003,0.36181318759918213,3720,-0.7725768556818366
765952,602,1271,374,300.0,0.34340848000000024,0.2,-0.0437695447151782,0.234765625,0.05638860911130905,0.19401120631955565,0.03964618,0.0003,0.5404156446456909,3730,-0.7587808107957243
768000,602,1275,375,300.0,0.4806447300000001,0.2,-0.03783084250462707,0.214453125,0.45899930596351624,0.9971558292396366,0.029941887,0.0003,0.24919646978378296,3740,-0.7565606644377112
770048,602,1277,376,300.0,0.89762445,0.2,-0.04344864628801588,0.231396484375,0.33267074823379517,0.6358565573580564,0.032616273,0.0003,0.2640589475631714,3750,-0.7764863152056932
772096,603,1280,377,300.0,0.9768639099999998,0.2,-0.03897156174643897,0.2310546875,0.19095905125141144,0.4880024789832532,0.031004282,0.0003,0.29156041145324707,3760,-0.7749278645962476
774144,603,1282,378,300.0,0.8484847500000001,0.2,-0.040315367991570386,0.224365234375,0.18184000253677368,0.5928136613219976,0.03140603,0.0003,0.07787853479385376,3770,-0.7579657910391688
776192,604,1284,379,300.0,0.2524379500000002,0.2,-0.043885978443722704,0.236376953125,0.13004560768604279,0.5932001231238246,0.034912467,0.0003,0.1251612901687622,3780,-0.7518948981538415
778240,604,1286,380,300.0,-0.036768979999999944,0.2,-0.04151706066331826,0.21513671875,0.04344656690955162,0.2644643728621304,0.029576164,0.0003,0.4724946618080139,3790,-0.7581782259047032
780288,605,1289,381,300.0,0.08435116999999971,0.2,-0.04261090504005551,0.22802734375,0.16642996668815613,0.47670275904238224,0.031196095,0.0003,0.27073705196380615,3800,-0.7630218511447311
782336,605,1291,382,300.0,0.7141499299999999,0.2,-0.040461754566058515,0.210009765625,0.12283331900835037,0.42273583088535815,0.030604048,0.0003,0.018873155117034912,3810,-0.752805769070983
784384,606,1293,383,300.0,0.49595556,0.2,-0.044198944853269494,0.232177734375,0.31878259778022766,0.6578746025450528,0.033323955,0.0003,-0.06483471393585205,3820,-0.7722976908087731
786432,606,1296,384,300.0,0.47744194,0.2,-0.03861042732314672,0.238330078125,0.16923443973064423,0.5873725888319313,0.039693538,0.0003,0.004014134407043457,3830,-0.7580434272065759
788480,607,1298,385,300.0,0.6682351400000001,0.2,-0.045571990698226726,0.2369140625,0.05249737203121185,0.21879391064867376,0.038286116,0.0003,0.04870730638504028,3840,-0.7641278272494674
790528,608,1300,386,300.0,0.23805923999999987,0.2,-0.04367971629835665,0.239208984375,0.4936521053314209,1.0340750709176063,0.03300408,0.0003,-0.02369391918182373,3850,-0.7638599367812275
792576,608,1302,387,300.0,0.14764285999999996,0.2,-0.04689754839200759,0.233984375,0.16103699803352356,0.5042765066958964,0.035165984,0.0003,-0.025062918663024902,3860,-0.7519940106198192
794624,609,1304,388,300.0,0.47382549999999996,0.2,-0.04415854445542209,0.2263671875,0.0305766761302948,0.26460411078296603,0.036467858,0.0003,-0.007449626922607422,3870,-0.7580134276300668
796672,609,1306,389,300.0,0.7599765399999998,0.2,-0.04110102906706743,0.219677734375,0.026347599923610687,0.22985036212485283,0.03311231,0.0003,-0.05251312255859375,3880,-0.7651548154652119
798720,610,1308,390,300.0,0.10991899999999985,0.2,-0.047274068239494225,0.233447265625,0.15162892639636993,0.4798095767386258,0.041789986,0.0003,0.043131470680236816,3890,-0.732845626398921
800768,583,1373,391,300.0,0.27409098000000026,0.2,-0.039688168009161015,0.213525390625,0.14295709133148193,0.4969466275535524,0.0336266,0.0003,0.07430732250213623,3900,-0.7468324897810816
802816,583,1375,392,300.0,0.04284462000000018,0.2,-0.04711267993261572,0.23935546875,0.07642704248428345,0.4209948180243373,0.033305533,0.0003,0.04586184024810791,3910,-0.7323250595480204
804864,584,1377,393,300.0,0.13478270000000037,0.2,-0.042027976209647024,0.2193359375,0.05953077971935272,0.41278191888704896,0.03444233,0.0003,-0.03776085376739502,3920,-0.7329019602388144
