rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/exploration_rate,train/loss,train/learning_rate,train/n_updates
300.0,1220,562,686400,2288,-0.37650374,0.01,0.0008530060295015574,0.0001,6463
300.0,1220,563,687600,2292,-0.20876035,0.01,0.0008915182552300394,0.0001,6475
300.0,1221,563,688800,2296,-0.16593919000000004,0.01,0.0006071750540286303,0.0001,6487
300.0,1222,564,690000,2300,-0.09100728999999994,0.01,0.0007430388941429555,0.0001,6499
300.0,1223,565,691200,2304,-0.10907961999999995,0.01,0.0006604678346775472,0.0001,6511
300.0,1224,565,692400,2308,-0.16173110000000004,0.01,0.0007071600412018597,0.0001,6523
300.0,1224,566,693600,2312,-0.09817924000000006,0.01,0.0006492488319054246,0.0001,6535
300.0,1225,566,694800,2316,-0.05582731000000005,0.01,0.000673552043735981,0.0001,6547
300.0,1226,567,696000,2320,-0.16134588,0.01,0.0005238071316853166,0.0001,6559
300.0,1227,568,697200,2324,-0.19776443999999999,0.01,0.0006638035411015153,0.0001,6571
300.0,1228,568,698400,2328,-0.07804887999999999,0.01,0.0005615768604911864,0.0001,6583
300.0,1229,569,699600,2332,-0.06268027000000007,0.01,0.0010942226508632302,0.0001,6595
300.0,1137,616,700800,2336,-0.08114603000000004,0.01,0.0007083615055307746,0.0001,6607
300.0,1138,616,702000,2340,-0.022401319999999895,0.01,0.0007272256189025939,0.0001,6619
300.0,1139,617,703200,2344,-0.0753741299999999,0.01,0.0006255068583413959,0.0001,6631
300.0,1139,617,704400,2348,-0.12022998999999997,0.01,0.0006533956038765609,0.0001,6643
300.0,1140,618,705600,2352,-0.04548564999999999,0.01,0.0005199093138799071,0.0001,6655
300.0,1141,619,706800,2356,-0.13088026,0.01,0.0007481193752028048,0.0001,6667
300.0,1142,619,708000,2360,0.02875260999999999,0.01,0.000595378689467907,0.0001,6679
300.0,1142,620,709200,2364,0.016895460000000036,0.01,0.0005465752328746021,0.0001,6691
300.0,1143,621,710400,2368,0.07318238000000003,0.01,0.0006925366469658911,0.0001,6703
300.0,1144,621,711600,2372,0.08942923999999994,0.01,0.0006642095977440476,0.0001,6715
300.0,1145,622,712800,2376,0.22379620999999988,0.01,0.0009279530495405197,0.0001,6727
300.0,1146,622,714000,2380,0.20146963999999998,0.01,0.0005710463738068938,0.0001,6739
300.0,1147,623,715200,2384,0.25782448999999996,0.01,0.0006272497703321278,0.0001,6751
300.0,1147,624,716400,2388,0.29912366999999995,0.01,0.0012892005033791065,0.0001,6763
300.0,1148,624,717600,2392,0.29754236000000006,0.01,0.0006612134166061878,0.0001,6775
300.0,1149,625,718800,2396,0.20451822000000003,0.01,0.0008233836269937456,0.0001,6787
300.0,1150,625,720000,2400,0.02511012,0.01,0.0005974609521217644,0.0001,6799
300.0,1151,626,721200,2404,0.12888414,0.01,0.0005634981789626181,0.0001,6811
300.0,1151,627,722400,2408,0.27760959999999996,0.01,0.0005501573323272169,0.0001,6823
300.0,1152,627,723600,2412,0.27826639,0.01,0.001134432153776288,0.0001,6835
300.0,1153,628,724800,2416,0.33193257000000004,0.01,0.0006629911949858069,0.0001,6847
300.0,1154,628,726000,2420,0.3617328400000001,0.01,0.0005695534637197852,0.0001,6859
300.0,1155,629,727200,2424,0.3723534600000001,0.01,0.0004785404889844358,0.0001,6871
300.0,1156,630,728400,2428,0.34363897,0.01,0.0008107554167509079,0.0001,6883
300.0,1156,630,729600,2432,0.2951500199999999,0.01,0.0005518975085578859,0.0001,6895
300.0,1157,631,730800,2436,0.35253403,0.01,0.0005946826422587037,0.0001,6907
300.0,1158,631,732000,2440,0.35118087,0.01,0.0008129987400025129,0.0001,6919
300.0,1159,632,733200,2444,0.3689678499999999,0.01,0.0004935686010867357,0.0001,6931
300.0,1160,633,734400,2448,0.4997851599999999,0.01,0.0007847347878850996,0.0001,6943
300.0,1160,633,735600,2452,0.50934862,0.01,0.0007273480296134949,0.0001,6955
300.0,1161,634,736800,2456,0.52705045,0.01,0.0007609257008880377,0.0001,6967
300.0,1162,634,738000,2460,0.39627356999999996,0.01,0.0007045619422569871,0.0001,6979
300.0,1163,635,739200,2464,0.36788568,0.01,0.0012590328697115183,0.0001,6991
300.0,1164,636,740400,2468,0.3601490999999999,0.01,0.000738967617508024,0.0001,7003
300.0,1164,636,741600,2472,0.36132163000000006,0.01,0.0006410232745110989,0.0001,7015
300.0,1165,637,742800,2476,0.24823834000000009,0.01,0.0006019166903570294,0.0001,7027
300.0,1166,637,744000,2480,0.23349835000000002,0.01,0.0005821174127049744,0.0001,7039
300.0,1166,638,745200,2484,0.29150629,0.01,0.0006691378075629473,0.0001,7051
300.0,1167,639,746400,2488,0.3083867899999999,0.01,0.0006347428425215185,0.0001,7063
300.0,1168,639,747600,2492,0.27888251999999997,0.01,0.0007596458308398724,0.0001,7075
300.0,1169,640,748800,2496,0.24310999999999997,0.01,0.0009558984311297536,0.0001,7087
300.0,1170,640,750000,2500,0.26668385999999994,0.01,0.0006885243346914649,0.0001,7099
300.0,1170,641,751200,2504,0.19044610999999997,0.01,0.0005775500903837383,0.0001,7111
300.0,1171,642,752400,2508,0.07977497000000006,0.01,0.0006006562616676092,0.0001,7123
300.0,1171,643,753600,2512,0.03717441000000006,0.01,0.0005515481461770833,0.0001,7135
300.0,1172,643,754800,2516,-0.10467417,0.01,0.0007356387795880437,0.0001,7147
300.0,1173,644,756000,2520,-0.031764539999999994,0.01,0.0008898130618035793,0.0001,7159
300.0,1174,644,757200,2524,0.06425405000000008,0.01,0.0005883186822757125,0.0001,7171
300.0,1174,645,758400,2528,-0.03792361999999991,0.01,0.000537883723154664,0.0001,7183
300.0,1175,646,759600,2532,-0.001277049999999942,0.01,0.0005345850368030369,0.0001,7195
300.0,1176,646,760800,2536,-0.009630499999999941,0.01,0.000698635121807456,0.0001,7207
300.0,1177,647,762000,2540,-0.013635169999999973,0.01,0.0006102075567469001,0.0001,7219
300.0,1177,648,763200,2544,-0.05568565999999999,0.01,0.0005630003870464861,0.0001,7231
300.0,1177,648,764400,2548,-0.17941930999999994,0.01,0.0007106133853085339,0.0001,7243
300.0,1178,649,765600,2552,-0.1995701799999999,0.01,0.0006115169380791485,0.0001,7255
300.0,1179,650,766800,2556,-0.23882591,0.01,0.0007150202291086316,0.0001,7267
300.0,1180,650,768000,2560,-0.1530114499999999,0.01,0.0006346023874357343,0.0001,7279
300.0,1181,651,769200,2564,-0.15118322999999995,0.01,0.0008161712321452796,0.0001,7291
300.0,1181,651,770400,2568,-0.25457462999999997,0.01,0.00047573662595823407,0.0001,7303
300.0,1182,652,771600,2572,-0.3324019999999999,0.01,0.0005999582353979349,0.0001,7315
300.0,1183,653,772800,2576,-0.3889258099999999,0.01,0.0006310275057330728,0.0001,7327
300.0,1183,653,774000,2580,-0.28525313999999996,0.01,0.000664693710859865,0.0001,7339
300.0,1184,654,775200,2584,-0.4676148999999999,0.01,0.0006171844433993101,0.0001,7351
300.0,1185,654,776400,2588,-0.5488818699999999,0.01,0.0006569327088072896,0.0001,7363
300.0,1186,655,777600,2592,-0.39995543999999994,0.01,0.0007100504590198398,0.0001,7375
300.0,1186,656,778800,2596,-0.3036407499999999,0.01,0.0005207795184105635,0.0001,7387
300.0,1187,656,780000,2600,-0.16076429999999997,0.01,0.0005525938468053937,0.0001,7399
300.0,1188,657,781200,2604,-0.08690417000000003,0.01,0.0010953426826745272,0.0001,7411
300.0,1188,658,782400,2608,-0.10775562999999998,0.01,0.0008574629900977015,0.0001,7423
300.0,1189,658,783600,2612,-0.0032048499999999523,0.01,0.0004799604066647589,0.0001,7435
300.0,1190,659,784800,2616,0.05593530000000008,0.01,0.000604230968747288,0.0001,7447
300.0,1191,659,786000,2620,-0.06210903999999994,0.01,0.0008387421257793903,0.0001,7459
300.0,1192,660,787200,2624,-0.13797953999999993,0.01,0.0007345117628574371,0.0001,7471
300.0,1192,660,788400,2628,-0.07539563999999999,0.01,0.0007382183102890849,0.0001,7483
300.0,1193,661,789600,2632,-0.09109127999999997,0.01,0.0007309643551707268,0.0001,7495
300.0,1194,662,790800,2636,-0.10642958000000002,0.01,0.0009630127460695803,0.0001,7507
300.0,1195,662,792000,2640,-0.05532278000000007,0.01,0.0007223482825793326,0.0001,7519
300.0,1195,663,793200,2644,-0.0026091699999999385,0.01,0.0006007427582517266,0.0001,7531
300.0,1196,663,794400,2648,0.04145855000000008,0.01,0.000696127419359982,0.0001,7543
300.0,1197,664,795600,2652,0.05075024000000003,0.01,0.0005279689794406295,0.0001,7555
300.0,1197,665,796800,2656,0.1341714300000001,0.01,0.0005874574999324977,0.0001,7567
300.0,1198,665,798000,2660,0.056295880000000034,0.01,0.0005284104263409972,0.0001,7579
300.0,1199,666,799200,2664,-0.09467090000000004,0.01,0.0006482928874902427,0.0001,7591
300.0,1122,713,800400,2668,0.009035799999999953,0.01,0.0006151146371848881,0.0001,7603
300.0,1122,713,801600,2672,0.04153373999999996,0.01,0.000803007569629699,0.0001,7615
300.0,1123,714,802800,2676,0.12511682,0.01,0.0006349686882458627,0.0001,7627
300.0,1124,715,804000,2680,0.18393104999999998,0.01,0.0007229711045511067,0.0001,7639
300.0,1125,715,805200,2684,0.30882611,0.01,0.0009182122303172946,0.0001,7651
300.0,1125,716,806400,2688,0.4179534,0.01,0.0005954435910098255,0.0001,7663
300.0,1126,716,807600,2692,0.37278683,0.01,0.0006022379966452718,0.0001,7675
300.0,1127,717,808800,2696,0.4062590100000001,0.01,0.0005756905302405357,0.0001,7687
300.0,1127,718,810000,2700,0.32574090000000006,0.01,0.00048544726450927556,0.0001,7699
300.0,1128,718,811200,2704,0.20416683000000002,0.01,0.0006095815915614367,0.0001,7711
300.0,1129,719,812400,2708,0.09099643000000002,0.01,0.000566209782846272,0.0001,7723
300.0,1130,719,813600,2712,-0.015731619999999974,0.01,0.0008071114425547421,0.0001,7735
300.0,1130,720,814800,2716,0.04330418000000006,0.01,0.0005734196747653186,0.0001,7747
300.0,1131,721,816000,2720,0.030086020000000026,0.01,0.0005063560092821717,0.0001,7759
300.0,1132,721,817200,2724,-0.020449310000000036,0.01,0.0006760448450222611,0.0001,7771
300.0,1133,722,818400,2728,-0.07960172000000006,0.01,0.0007505138637498021,0.0001,7783
300.0,1133,722,819600,2732,0.02384529999999996,0.01,0.0005400361260399222,0.0001,7795
300.0,1134,723,820800,2736,0.06994518000000002,0.01,0.0007005599327385426,0.0001,7807
300.0,1134,724,822000,2740,-0.07210222999999993,0.01,0.000862874265294522,0.0001,7819
300.0,1135,724,823200,2744,-0.06798848999999997,0.01,0.0006335756625048816,0.0001,7831
300.0,1136,725,824400,2748,-0.12736431999999998,0.01,0.0006473005632869899,0.0001,7843
300.0,1137,726,825600,2752,-0.06125151000000004,0.01,0.0006643523229286075,0.0001,7855
300.0,1137,726,826800,2756,-0.21410242000000002,0.01,0.0005964586744084954,0.0001,7867
300.0,1138,727,828000,2760,-0.24696000999999995,0.01,0.0005637836875393987,0.0001,7879
300.0,1138,728,829200,2764,0.012425250000000004,0.01,0.0007060329662635922,0.0001,7891
300.0,1139,728,830400,2768,0.06846750000000011,0.01,0.0006787303136661649,0.0001,7903
300.0,1140,729,831600,2772,0.016974920000000067,0.01,0.0008912546327337623,0.0001,7915
300.0,1140,730,832800,2776,0.09357924999999995,0.01,0.0006241925293579698,0.0001,7927
300.0,1141,730,834000,2780,0.013756719999999998,0.01,0.0006566272932104766,0.0001,7939
300.0,1142,731,835200,2784,-0.021809629999999972,0.01,0.0006744892452843487,0.0001,7951
300.0,1142,731,836400,2788,-0.12016911999999996,0.01,0.0004978043143637478,0.0001,7963
300.0,1143,732,837600,2792,-0.19996355999999998,0.01,0.0006097642472013831,0.0001,7975
300.0,1144,733,838800,2796,-0.15450239000000004,0.01,0.0008225100464187562,0.0001,7987
300.0,1145,733,840000,2800,-0.13461424,0.01,0.0006396082462742925,0.0001,7999
300.0,1145,734,841200,2804,-0.14054973,0.01,0.0007266114116646349,0.0001,8011
300.0,1146,734,842400,2808,-0.00500517999999996,0.01,0.0005869598244316876,0.0001,8023
300.0,1146,735,843600,2812,0.19139654,0.01,0.00044260494178161025,0.0001,8035
300.0,1147,736,844800,2816,0.21884345999999993,0.01,0.000885816989466548,0.0001,8047
300.0,1148,736,846000,2820,0.34560202999999995,0.01,0.0007244183216243982,0.0001,8059
300.0,1149,737,847200,2824,0.32670005,0.01,0.0008528936305083334,0.0001,8071
300.0,1149,737,848400,2828,0.37038593999999997,0.01,0.0007067525293678045,0.0001,8083
300.0,1149,738,849600,2832,0.23985465,0.01,0.0005773367010988295,0.0001,8095
300.0,1150,739,850800,2836,0.16811175000000006,0.01,0.0007597946678288281,0.0001,8107
300.0,1150,740,852000,2840,0.2804224900000001,0.01,0.0006328866584226489,0.0001,8119
300.0,1151,740,853200,2844,0.1495852200000001,0.01,0.0007579735247418284,0.0001,8131
300.0,1152,741,854400,2848,0.23484146,0.01,0.000605257460847497,0.0001,8143
300.0,1153,742,855600,2852,0.11941849999999993,0.01,0.0006455961847677827,0.0001,8155
300.0,1153,742,856800,2856,0.26612029,0.01,0.0006374571821652353,0.0001,8167
300.0,1154,743,858000,2860,0.3156966599999999,0.01,0.0006169787375256419,0.0001,8179
300.0,1154,743,859200,2864,0.22579072000000003,0.01,0.0005592175875790417,0.0001,8191
300.0,1155,744,860400,2868,0.21943428,0.01,0.0006430130451917648,0.0001,8203
300.0,1156,745,861600,2872,0.20211454,0.01,0.0005819970392622054,0.0001,8215
300.0,1156,745,862800,2876,0.16087316999999998,0.01,0.0007497245678678155,0.0001,8227
300.0,1157,746,864000,2880,0.15734071,0.01,0.000531831756234169,0.0001,8239
300.0,1158,747,865200,2884,0.27106450000000004,0.01,0.0006044207839295268,0.0001,8251
300.0,1158,747,866400,2888,0.32886579,0.01,0.0006740914541296661,0.0001,8263
300.0,1159,748,867600,2892,0.3335985600000001,0.01,0.0005286331870593131,0.0001,8275
300.0,1160,748,868800,2896,0.22250066999999998,0.01,0.0006274327752180398,0.0001,8287
300.0,1160,749,870000,2900,0.13355885999999995,0.01,0.000606118468567729,0.0001,8299
300.0,1161,750,871200,2904,0.20651432000000003,0.01,0.0006726236315444112,0.0001,8311
300.0,1162,750,872400,2908,0.17187685000000003,0.01,0.0008371147559955716,0.0001,8323
300.0,1162,751,873600,2912,-0.04186922000000001,0.01,0.0006541124312207103,0.0001,8335
300.0,1163,751,874800,2916,-0.005819739999999945,0.01,0.0006873690290376544,0.0001,8347
300.0,1164,752,876000,2920,-0.2093118099999999,0.01,0.0006219217320904136,0.0001,8359
300.0,1164,753,877200,2924,-0.06295379999999995,0.01,0.0007708795601502061,0.0001,8371
300.0,1165,753,878400,2928,-0.15399532999999999,0.01,0.00047861644998192787,0.0001,8383
300.0,1166,754,879600,2932,-0.12179131,0.01,0.0007340009324252605,0.0001,8395
300.0,1166,754,880800,2936,-0.04943252999999994,0.01,0.0006906846538186073,0.0001,8407
300.0,1167,755,882000,2940,-0.13734553,0.01,0.0007413494167849422,0.0001,8419
300.0,1167,756,883200,2944,-0.12930581999999996,0.01,0.0007965678232721984,0.0001,8431
300.0,1168,756,884400,2948,-0.28323607999999995,0.01,0.0006344567518681288,0.0001,8443
300.0,1169,757,885600,2952,-0.25817731,0.01,0.0007020370685495436,0.0001,8455
300.0,1169,758,886800,2956,-0.3520544499999999,0.01,0.000458285678178072,0.0001,8467
300.0,1170,758,888000,2960,-0.2933722099999999,0.01,0.000600511790253222,0.0001,8479
300.0,1170,759,889200,2964,-0.40111315999999997,0.01,0.000719720555935055,0.0001,8491
300.0,1171,760,890400,2968,-0.41964438000000004,0.01,0.0006697723874822259,0.0001,8503
300.0,1171,760,891600,2972,-0.43064894,0.01,0.0005793834570795298,0.0001,8515
300.0,1172,761,892800,2976,-0.5390096999999999,0.01,0.0005985837196931243,0.0001,8527
300.0,1173,761,894000,2980,-0.56845835,0.01,0.0007456571329385042,0.0001,8539
300.0,1173,762,895200,2984,-0.6612844499999998,0.01,0.00045204555499367416,0.0001,8551
300.0,1174,763,896400,2988,-0.6910112900000001,0.01,0.0005383751122280955,0.0001,8563
300.0,1174,763,897600,2992,-0.59888933,0.01,0.0005991198704577982,0.0001,8575
300.0,1175,764,898800,2996,-0.6859088100000001,0.01,0.0005129255005158484,0.0001,8587
300.0,1108,811,900000,3000,-0.6262193100000001,0.01,0.0005831130547448993,0.0001,8599
300.0,1109,812,901200,3004,-0.52962804,0.01,0.000665253319311887,0.0001,8611
300.0,1109,813,902400,3008,-0.5088214199999999,0.01,0.000505590345710516,0.0001,8623
300.0,1110,813,903600,3012,-0.42690286999999993,0.01,0.0005964157171547413,0.0001,8635
300.0,1111,814,904800,3016,-0.45836351999999997,0.01,0.0006206292891874909,0.0001,8647
300.0,1111,814,906000,3020,-0.26524723,0.01,0.0004911706782877445,0.0001,8659
300.0,1112,815,907200,3024,-0.4051984099999999,0.01,0.0007835006108507514,0.0001,8671
300.0,1112,816,908400,3028,-0.29170808,0.01,0.0006134286522865295,0.0001,8683
300.0,1113,816,909600,3032,-0.19435445999999998,0.01,0.0008027099538594484,0.0001,8695
300.0,1114,817,910800,3036,-0.14121894000000002,0.01,0.0007945766556076705,0.0001,8707
300.0,1114,818,912000,3040,-0.14518268999999998,0.01,0.0005627777427434921,0.0001,8719
300.0,1115,818,913200,3044,-0.16029481,0.01,0.0007776710554026067,0.0001,8731
300.0,1115,819,914400,3048,-0.04638900000000005,0.01,0.001289987936615944,0.0001,8743
300.0,1116,820,915600,3052,0.04636467999999997,0.01,0.0005152716767042875,0.0001,8755
300.0,1117,820,916800,3056,0.06271868999999997,0.01,0.001230978174135089,0.0001,8767
300.0,1117,821,918000,3060,0.024276590000000008,0.01,0.0005737112951464951,0.0001,8779
300.0,1118,821,919200,3064,0.03591484000000006,0.01,0.0005648122169077396,0.0001,8791
300.0,1118,822,920400,3068,-0.014148929999999959,0.01,0.0005221403553150594,0.0001,8803
300.0,1119,823,921600,3072,0.07882508000000002,0.01,0.0005104427691549063,0.0001,8815
300.0,1119,824,922800,3076,0.05759996000000001,0.01,0.0005851406021974981,0.0001,8827
300.0,1120,824,924000,3080,-0.07872424999999997,0.01,0.00071046402445063,0.0001,8839
300.0,1120,825,925200,3084,0.03992153999999998,0.01,0.0008585250470787287,0.0001,8851
300.0,1121,826,926400,3088,0.06414910000000001,0.01,0.0007228169124573469,0.0001,8863
300.0,1121,826,927600,3092,-0.09776026000000002,0.01,0.0006091615068726242,0.0001,8875
300.0,1121,827,928800,3096,-0.012117890000000022,0.01,0.0007186656584963202,0.0001,8887
300.0,1122,828,930000,3100,-0.04459694999999996,0.01,0.0005740100750699639,0.0001,8899
300.0,1122,829,931200,3104,-0.23856017000000002,0.01,0.0007474026642739773,0.0001,8911
300.0,1123,830,932400,3108,-0.14823185000000008,0.01,0.0006809309124946594,0.0001,8923
300.0,1123,830,933600,3112,-0.1547513600000001,0.01,0.0006076838471926749,0.0001,8935
300.0,1124,831,934800,3116,-0.18892327000000012,0.01,0.0006850827485322952,0.0001,8947
300.0,1125,831,936000,3120,-0.24677660000000007,0.01,0.0006525872740894556,0.0001,8959
300.0,1125,832,937200,3124,-0.12474996000000005,0.01,0.000541828980203718,0.0001,8971
300.0,1126,833,938400,3128,-0.19197897000000005,0.01,0.0006508419173769653,0.0001,8983
300.0,1126,834,939600,3132,-0.3717590800000001,0.01,0.0008290010737255216,0.0001,8995
300.0,1127,834,940800,3136,-0.5802236900000001,0.01,0.00048346485709771514,0.0001,9007
300.0,1127,835,942000,3140,-0.6517498,0.01,0.0005434959311969578,0.0001,9019
300.0,1128,835,943200,3144,-0.61278877,0.01,0.0006345176952891052,0.0001,9031
300.0,1128,836,944400,3148,-0.52242136,0.01,0.0005684977513737977,0.0001,9043
300.0,1129,837,945600,3152,-0.7221163800000001,0.01,0.0006557375891134143,0.0001,9055
300.0,1130,837,946800,3156,-0.7891298300000001,0.01,0.0007864134386181831,0.0001,9067
300.0,1130,838,948000,3160,-0.7230865700000001,0.01,0.0005663002957589924,0.0001,9079
300.0,1131,839,949200,3164,-0.5823632900000001,0.01,0.0005206125788390636,0.0001,9091
300.0,1131,839,950400,3168,-0.52800827,0.01,0.0006350715411826968,0.0001,9103
300.0,1132,840,951600,3172,-0.49656656999999993,0.01,0.00044894940219819546,0.0001,9115
300.0,1132,840,952800,3176,-0.5431750399999999,0.01,0.0005909421015530825,0.0001,9127
300.0,1133,841,954000,3180,-0.43099959,0.01,0.0007496373145841062,0.0001,9139
300.0,1134,842,955200,3184,-0.55762689,0.01,0.0006867597112432122,0.0001,9151
300.0,1134,842,956400,3188,-0.53463365,0.01,0.0007578607182949781,0.0001,9163
300.0,1135,843,957600,3192,-0.49994485999999994,0.01,0.0006011740770190954,0.0001,9175
300.0,1135,844,958800,3196,-0.5616719699999999,0.01,0.0005483909626491368,0.0001,9187
300.0,1136,844,960000,3200,-0.39206491,0.01,0.0006406864849850535,0.0001,9199
300.0,1137,845,961200,3204,-0.31322948000000006,0.01,0.000533236307092011,0.0001,9211
300.0,1137,845,962400,3208,-0.38263498000000007,0.01,0.000632207200396806,0.0001,9223
300.0,1138,846,963600,3212,-0.34089882000000005,0.01,0.00088354607578367,0.0001,9235
300.0,1138,847,964800,3216,-0.4491709099999999,0.01,0.0006109223468229175,0.0001,9247
300.0,1138,848,966000,3220,-0.32284936999999997,0.01,0.0006396289682015777,0.0001,9259
300.0,1139,848,967200,3224,-0.38483471999999996,0.01,0.0007035501766949892,0.0001,9271
300.0,1139,849,968400,3228,-0.3937415999999999,0.01,0.0006013558595441282,0.0001,9283
300.0,1140,850,969600,3232,-0.36654318999999985,0.01,0.0005241722683422267,0.0001,9295
300.0,1140,850,970800,3236,-0.22895855999999995,0.01,0.0006822973373346031,0.0001,9307
300.0,1141,851,972000,3240,-0.19470321999999998,0.01,0.0007110463338904083,0.0001,9319
300.0,1141,852,973200,3244,-0.02768639000000011,0.01,0.0004941681982018054,0.0001,9331
300.0,1142,852,974400,3248,-0.07160774000000013,0.01,0.0005377950728870928,0.0001,9343
300.0,1143,853,975600,3252,-0.0002470100000000608,0.01,0.0006245987024158239,0.0001,9355
300.0,1143,854,976800,3256,0.16140771999999995,0.01,0.0005743983783759177,0.0001,9367
300.0,1144,854,978000,3260,0.15723899999999996,0.01,0.0005387372220866382,0.0001,9379
300.0,1144,855,979200,3264,0.12523002999999996,0.01,0.0006770977634005249,0.0001,9391
300.0,1144,856,980400,3268,0.1206254399999999,0.01,0.0005364444805309176,0.0001,9403
300.0,1145,857,981600,3272,0.03245253999999997,0.01,0.0029366426169872284,0.0001,9415
300.0,1145,857,982800,3276,0.17544693000000003,0.01,0.00047459325287491083,0.0001,9427
300.0,1146,858,984000,3280,0.15204668000000005,0.01,0.00036546101910062134,0.0001,9439
300.0,1146,859,985200,3284,0.06124546000000003,0.01,0.000595984747633338,0.0001,9451
300.0,1147,859,986400,3288,0.06670590000000003,0.01,0.0005790104623883963,0.0001,9463
300.0,1147,860,987600,3292,0.16086793000000008,0.01,0.000739950395654887,0.0001,9475
300.0,1148,861,988800,3296,0.2054187700000001,0.01,0.0005451308097690344,0.0001,9487
300.0,1148,861,990000,3300,0.03848875000000011,0.01,0.0005870914901606739,0.0001,9499
300.0,1149,862,991200,3304,0.027442060000000074,0.01,0.0007438678294420242,0.0001,9511
300.0,1149,863,992400,3308,0.16849238000000002,0.01,0.0005883547710254788,0.0001,9523
300.0,1150,863,993600,3312,0.08273834000000005,0.01,0.0005297801690176129,0.0001,9535
300.0,1150,864,994800,3316,0.1184270000000001,0.01,0.0005795173929072917,0.0001,9547
300.0,1151,865,996000,3320,0.07837610000000002,0.01,0.0007436259184032679,0.0001,9559
300.0,1151,865,997200,3324,0.10301484999999999,0.01,0.0007093357271514833,0.0001,9571
300.0,1152,866,998400,3328,-0.06282079999999998,0.01,0.0006564145442098379,0.0001,9583
300.0,1152,867,999600,3332,-0.07158151999999998,0.01,0.0005802041850984097,0.0001,9595
300.0,1093,915,1000800,3336,-0.04749345999999998,0.01,0.0007396169821731746,0.0001,9607
300.0,1093,915,1002000,3340,0.041251970000000006,0.01,0.0007597932126373053,0.0001,9619
300.0,1094,916,1003200,3344,-0.02205803999999998,0.01,0.0005208025686442852,0.0001,9631
300.0,1094,917,1004400,3348,-0.14447122,0.01,0.000656868563964963,0.0001,9643
300.0,1095,918,1005600,3352,-0.12348662999999999,0.01,0.0007882034406065941,0.0001,9655
300.0,1095,919,1006800,3356,-0.08425439000000003,0.01,0.0007745709735900164,0.0001,9667
300.0,1095,919,1008000,3360,-0.09830364999999999,0.01,0.0007563509279862046,0.0001,9679
300.0,1096,920,1009200,3364,-0.02389486999999997,0.01,0.0005182810127735138,0.0001,9691
300.0,1097,920,1010400,3368,-0.012905529999999917,0.01,0.0005163710447959602,0.0001,9703
300.0,1097,921,1011600,3372,0.13237429000000006,0.01,0.0007485393434762955,0.0001,9715
300.0,1098,922,1012800,3376,0.26240456,0.01,0.0006573258433490992,0.0001,9727
300.0,1098,923,1014000,3380,0.31364133000000005,0.01,0.0008357686456292868,0.0001,9739
300.0,1098,923,1015200,3384,0.45967456999999995,0.01,0.0007711095968261361,0.0001,9751
300.0,1099,924,1016400,3388,0.37936195999999994,0.01,0.0006492350366897881,0.0001,9763
300.0,1099,925,1017600,3392,0.41155553999999994,0.01,0.0010388321243226528,0.0001,9775
300.0,1100,925,1018800,3396,0.3372010699999998,0.01,0.0007113347528502345,0.0001,9787
300.0,1100,926,1020000,3400,0.36256240999999995,0.01,0.0006161225028336048,0.0001,9799
300.0,1101,927,1021200,3404,0.36313529,0.01,0.000675446935929358,0.0001,9811
300.0,1101,928,1022400,3408,0.16378763000000002,0.01,0.0006153887370601296,0.0001,9823
300.0,1102,928,1023600,3412,0.21480596999999998,0.01,0.0005261399201117456,0.0001,9835
300.0,1102,929,1024800,3416,0.23999570000000003,0.01,0.0005662959301844239,0.0001,9847
300.0,1103,930,1026000,3420,0.10542542000000003,0.01,0.000539357541128993,0.0001,9859
300.0,1103,930,1027200,3424,0.013290330000000034,0.01,0.000674018228892237,0.0001,9871
300.0,1104,931,1028400,3428,0.22171301000000004,0.01,0.0006046589114703238,0.0001,9883
300.0,1104,931,1029600,3432,0.30448247000000006,0.01,0.0005676812143065035,0.0001,9895
300.0,1105,932,1030800,3436,0.40277194,0.01,0.0007320004515349865,0.0001,9907
300.0,1105,933,1032000,3440,0.40544303,0.01,0.0008100267732515931,0.0001,9919
300.0,1106,933,1033200,3444,0.39741944,0.01,0.000618696678429842,0.0001,9931
300.0,1107,934,1034400,3448,0.39896220000000004,0.01,0.0006777889793738723,0.0001,9943
300.0,1107,934,1035600,3452,0.4840205499999999,0.01,0.0007260390557348728,0.0001,9955
300.0,1108,935,1036800,3456,0.44670709,0.01,0.0006407889304682612,0.0001,9967
300.0,1108,936,1038000,3460,0.4876524499999999,0.01,0.0005429931334219873,0.0001,9979
300.0,1109,936,1039200,3464,0.4441335899999999,0.01,0.0006009009084664285,0.0001,9991
300.0,1109,937,1040400,3468,0.37146066999999994,0.01,0.0007234432268887758,0.0001,10003
300.0,1110,938,1041600,3472,0.17808689,0.01,0.000588206690736115,0.0001,10015
300.0,1110,939,1042800,3476,0.053693349999999994,0.01,0.0005974057130515575,0.0001,10027
300.0,1110,939,1044000,3480,0.11830014999999997,0.01,0.0004924122476950288,0.0001,10039
300.0,1111,940,1045200,3484,-0.020487940000000034,0.01,0.0006723068654537201,0.0001,10051
300.0,1112,940,1046400,3488,0.04593985000000002,0.01,0.0006765109719708562,0.0001,10063
300.0,1112,941,1047600,3492,-0.01043971999999996,0.01,0.0005850632442161441,0.0001,10075
