time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,train/explained_variance,train/loss,train/approx_kl,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/n_updates,train/clip_fraction
1815,556,-0.12030850999999997,493,1009664,300.0,0.0003,-0.007761597633361816,-0.06899885088205338,0.03840813,0.03283531263878103,-0.6803331779316067,-0.04281490131397732,0.2,4920,0.22255859375
1817,556,-0.11701555,494,1011712,300.0,0.0003,0.1353049874305725,-0.06923992931842804,0.04693801,0.02377558271691669,-0.6631821675226093,-0.04576351018040441,0.2,4930,0.225244140625
1819,557,0.10832028,495,1013760,300.0,0.0003,0.3570529818534851,-0.061227940022945404,0.039566796,0.016638235951540993,-0.6806251602247357,-0.04049623539322056,0.2,4940,0.227978515625
1821,557,-0.04359657,496,1015808,300.0,0.0003,-0.11201012134552002,-0.03691193461418152,0.041655682,0.03923260328592733,-0.6397084603086114,-0.044834041691501625,0.2,4950,0.232568359375
1823,558,-0.04736811000000002,497,1017856,300.0,0.0003,0.04718303680419922,-0.051034800708293915,0.046535708,0.01767116771370638,-0.6598194226622581,-0.04009393700980581,0.2,4960,0.225
1825,558,0.01106134000000004,498,1019904,300.0,0.0003,0.00789874792098999,-0.040008727461099625,0.04730031,0.03286354239098728,-0.6473875649273395,-0.041774930080282505,0.2,4970,0.23798828125
1827,559,0.13414703,499,1021952,300.0,0.0003,0.1615368127822876,-0.043241262435913086,0.043145366,0.04574571409029886,-0.6552834922447801,-0.04171886088442989,0.2,4980,0.237255859375
1829,559,0.21155754999999998,500,1024000,300.0,0.0003,0.2328726053237915,-0.03979320824146271,0.04408893,0.04410439695930109,-0.6529819147661329,-0.040584040671819824,0.2,4990,0.246044921875
1831,560,0.31292194,501,1026048,300.0,0.0003,0.0032999515533447266,-0.06782665848731995,0.046047676,0.03324829238699749,-0.6531755378469825,-0.044459987274603915,0.2,5000,0.235888671875
1833,560,0.37883221,502,1028096,300.0,0.0003,0.08710187673568726,-0.04891817271709442,0.04540008,0.0671723392617423,-0.639945652987808,-0.04113411643484142,0.2,5010,0.233935546875
1835,561,0.21390902999999997,503,1030144,300.0,0.0003,0.035082101821899414,-0.047558560967445374,0.044579167,0.03224708731286228,-0.6484843757003546,-0.041935839648067484,0.2,5020,0.23046875
1838,561,0.21153538999999988,504,1032192,300.0,0.0003,0.19960230588912964,-0.05358892306685448,0.043094277,0.024050591271952727,-0.649445244949311,-0.045017190888756886,0.2,5030,0.232568359375
1840,561,0.15251608999999994,505,1034240,300.0,0.0003,0.182253897190094,-0.06466716527938843,0.049359817,0.032660108857089656,-0.6475959459319711,-0.04577284005936235,0.2,5040,0.2470703125
1842,562,0.11281804999999995,506,1036288,300.0,0.0003,0.24858838319778442,-0.028551975265145302,0.039776005,0.07026393444975838,-0.6547198377549648,-0.03928036599245388,0.2,5050,0.226953125
1844,562,0.22584354999999984,507,1038336,300.0,0.0003,0.5168062448501587,-0.06243167072534561,0.04678074,0.02162605506600812,-0.6355963706038892,-0.04278740538429702,0.2,5060,0.230419921875
1846,563,0.3182754999999998,508,1040384,300.0,0.0003,0.25975102186203003,-0.04438919574022293,0.04212735,0.05001194628421217,-0.6395879290997982,-0.04334158806304913,0.2,5070,0.23837890625
1848,563,0.30222183999999996,509,1042432,300.0,0.0003,0.19236969947814941,-0.058145537972450256,0.04187799,0.03609491033712402,-0.6179806431755424,-0.04309547749580815,0.2,5080,0.229833984375
1850,564,0.26160244999999993,510,1044480,300.0,0.0003,0.13345682621002197,-0.03881876543164253,0.04380732,0.05461229283828288,-0.6206794373691082,-0.04194195520394715,0.2,5090,0.221484375
1853,564,0.4185146699999999,511,1046528,300.0,0.0003,-0.3458232879638672,-0.06629598885774612,0.044508193,0.017813278784160502,-0.6416581031866372,-0.045146506893797775,0.2,5100,0.23662109375
1855,565,0.27059224000000004,512,1048576,300.0,0.0003,-0.053377389907836914,-0.056455325335264206,0.042079315,0.03499282397096977,-0.6109909646213054,-0.04243684620887507,0.2,5110,0.23037109375
1857,565,0.1615334,513,1050624,300.0,0.0003,-0.09634089469909668,-0.06512794643640518,0.038375493,0.048809631558833645,-0.6301688488572836,-0.038545000067097136,0.2,5120,0.221337890625
1859,566,-0.00374793000000004,514,1052672,300.0,0.0003,-0.0872420072555542,-0.033772312104701996,0.043390073,0.05828765373444185,-0.6268792360089719,-0.045343488547950984,0.2,5130,0.242138671875
1861,566,-0.14358347999999999,515,1054720,300.0,0.0003,-0.28140807151794434,-0.048564113676548004,0.04098258,0.03030514323618263,-0.6386619536206126,-0.04180441505159251,0.2,5140,0.224658203125
1863,566,-0.14905848,516,1056768,300.0,0.0003,-0.0668790340423584,-0.030960626900196075,0.039095886,0.08736660340800881,-0.6350313657894731,-0.04285536537063308,0.2,5150,0.220947265625
1865,567,-0.28385068,517,1058816,300.0,0.0003,0.049527764320373535,-0.019929159432649612,0.040687624,0.07607131571276113,-0.6152471869252623,-0.0390408019797178,0.2,5160,0.211376953125
1868,567,-0.23319613999999994,518,1060864,300.0,0.0003,-0.02263498306274414,-0.05143309012055397,0.043090314,0.03365524123655632,-0.640965610742569,-0.04150841702066828,0.2,5170,0.228857421875
1870,568,-0.12282120999999993,519,1062912,300.0,0.0003,0.042107224464416504,-0.04753228649497032,0.04886116,0.06935482682893053,-0.6511193396523595,-0.04418467420182424,0.2,5180,0.2509765625
1872,568,-0.021161969999999995,520,1064960,300.0,0.0003,0.10010391473770142,-0.0319155752658844,0.045037046,0.04742561599123292,-0.6105584757402539,-0.03778205396374688,0.2,5190,0.229052734375
1874,569,-0.03505094000000001,521,1067008,300.0,0.0003,0.18878722190856934,-0.006303753703832626,0.03755376,0.07520020806696266,-0.6096536331810057,-0.03926867343107006,0.2,5200,0.22744140625
1876,569,0.055673310000000045,522,1069056,300.0,0.0003,0.1282079815864563,-0.04986654222011566,0.043310523,0.05481326846638694,-0.6279557228088379,-0.04301463803858496,0.2,5210,0.229052734375
1878,570,0.14017416000000002,523,1071104,300.0,0.0003,0.07466471195220947,-0.062929168343544,0.042873576,0.04594752083066851,-0.6335015397518873,-0.04365749080243404,0.2,5220,0.239453125
1880,570,0.10354106000000002,524,1073152,300.0,0.0003,0.2091318964958191,-0.03946620970964432,0.039932534,0.06526725341100245,-0.6497178321704269,-0.04194063199684024,0.2,5230,0.22177734375
1882,571,0.04206286000000001,525,1075200,300.0,0.0003,0.2857011556625366,-0.04032110422849655,0.043263167,0.06000287071801722,-0.6097125337459147,-0.03841130455257371,0.2,5240,0.225634765625
1885,571,0.02192901000000001,526,1077248,300.0,0.0003,-0.009731173515319824,-0.06142977625131607,0.043975998,0.042873162624891846,-0.6258879840373993,-0.04390013441734482,0.2,5250,0.232568359375
1887,571,0.041537479999999974,527,1079296,300.0,0.0003,0.059416890144348145,-0.03226274624466896,0.040939353,0.10368163909297437,-0.6223239839076996,-0.04157205529336352,0.2,5260,0.214404296875
1889,572,0.44619690999999995,528,1081344,300.0,0.0003,-0.04955649375915527,-0.04967477172613144,0.044398498,0.04166678769397549,-0.6279460394755005,-0.042493550998915455,0.2,5270,0.22763671875
1891,572,0.62601562,529,1083392,300.0,0.0003,0.21063631772994995,-0.048744186758995056,0.033664394,0.06447473110165447,-0.6345806323923171,-0.0385660446510883,0.2,5280,0.201708984375
1893,573,0.7615288200000002,530,1085440,300.0,0.0003,0.2758052349090576,-0.04518052563071251,0.039798047,0.019821752476855182,-0.6278695467859506,-0.04384579232428223,0.2,5290,0.220166015625
1895,573,0.6928771200000001,531,1087488,300.0,0.0003,0.41147398948669434,-0.03820956498384476,0.04069154,0.01800146481837146,-0.6401309045031667,-0.044960536557482556,0.2,5300,0.22724609375
1897,574,0.6933925599999999,532,1089536,300.0,0.0003,0.38977086544036865,-0.06516936421394348,0.044709384,0.01896712189191021,-0.6368048730306327,-0.045189735072199255,0.2,5310,0.245263671875
1899,574,0.508807,533,1091584,300.0,0.0003,0.3918585777282715,-0.03719598799943924,0.04039567,0.04367772394325584,-0.6486698590219021,-0.03905452792241704,0.2,5320,0.223828125
1901,575,0.27265506,534,1093632,300.0,0.0003,0.2961270213127136,-0.05487348511815071,0.03726814,0.03183198940823786,-0.6385645201429725,-0.04061904427944683,0.2,5330,0.2134765625
1904,575,0.30512549000000005,535,1095680,300.0,0.0003,0.4995408058166504,-0.053772710263729095,0.041359603,0.036279926548013465,-0.6534977363422513,-0.042714117691502906,0.2,5340,0.22294921875
1906,575,0.31491174000000005,536,1097728,300.0,0.0003,0.2916172742843628,-0.03564854711294174,0.04077369,0.02534976397000719,-0.649792855232954,-0.039998130372259764,0.2,5350,0.215771484375
1908,576,0.2702209,537,1099776,300.0,0.0003,0.14460068941116333,-0.047455716878175735,0.03761651,0.062435791618190704,-0.6435238345526159,-0.042021508485777306,0.2,5360,0.2146484375
1967,559,0.09903551999999997,538,1101824,300.0,0.0003,0.05998045206069946,-0.05419699847698212,0.0436977,0.03629352823481895,-0.6514838078990579,-0.04217085669370135,0.2,5370,0.225927734375
1969,560,0.05137187999999995,539,1103872,300.0,0.0003,0.2540123462677002,-0.05294964462518692,0.041466743,0.0205732922302559,-0.6463897380977869,-0.04289831682981458,0.2,5380,0.22353515625
1971,560,-0.05626883000000001,540,1105920,300.0,0.0003,0.335970938205719,-0.051944129168987274,0.054888748,0.03590229089604691,-0.6791114926338195,-0.046843621911830266,0.2,5390,0.24677734375
1974,561,0.005555309999999922,541,1107968,300.0,0.0003,0.19939327239990234,-0.030365195125341415,0.041417148,0.033172026317333805,-0.6481206149794161,-0.03770488032751018,0.2,5400,0.215673828125
1976,561,-0.15589267000000004,542,1110016,300.0,0.0003,0.251120388507843,-0.043451838195323944,0.042412322,0.03829805661807768,-0.6483642385341227,-0.041937931954453236,0.2,5410,0.21220703125
1978,562,-0.30353603000000007,543,1112064,300.0,0.0003,0.180594801902771,-0.05537237972021103,0.046311148,0.03272184665547684,-0.6555864622816443,-0.042539375799242406,0.2,5420,0.231982421875
1980,562,-0.31617109000000004,544,1114112,300.0,0.0003,0.21054691076278687,-0.04219537600874901,0.043000914,0.04820875384029932,-0.6535406794399024,-0.04150341146741994,0.2,5430,0.223974609375
1982,563,-0.2989507800000001,545,1116160,300.0,0.0003,0.1535179615020752,-0.06686481833457947,0.044085324,0.02870226210798137,-0.6590341724455356,-0.0448130284625222,0.2,5440,0.238525390625
1984,563,-0.25807292000000004,546,1118208,300.0,0.0003,0.33960866928100586,-0.04184199124574661,0.041721698,0.02533569461083971,-0.6557638147845865,-0.042209553788416086,0.2,5450,0.21484375
1986,563,-0.14894211999999998,547,1120256,300.0,0.0003,0.17320460081100464,-0.012110363692045212,0.039884027,0.07730928440578282,-0.660960715636611,-0.04218713659065543,0.2,5460,0.22451171875
1989,564,-2.0499999999900044e-05,548,1122304,300.0,0.0003,0.31187862157821655,-0.04064364358782768,0.0363833,0.0443934497947339,-0.6381159318611026,-0.04018144818255678,0.2,5470,0.21494140625
1991,564,-0.010072989999999954,549,1124352,300.0,0.0003,0.09429043531417847,-0.03758489713072777,0.037016135,0.03889268994680606,-0.6382261143997312,-0.03922017691074871,0.2,5480,0.2177734375
1993,565,-0.14215336999999997,550,1126400,300.0,0.0003,0.3030547499656677,-0.04875699430704117,0.04254153,0.03779143950669095,-0.6541654828935861,-0.040670380450319496,0.2,5490,0.225048828125
1995,565,-0.25842342,551,1128448,300.0,0.0003,0.012235581874847412,-0.041439399123191833,0.040313426,0.07680034731747583,-0.6376680368557572,-0.04018846096005291,0.2,5500,0.220556640625
1998,565,-0.27293549000000006,552,1130496,300.0,0.0003,-0.2185753583908081,-0.08425508439540863,0.04086866,0.021798706959816627,-0.6727226672694087,-0.04249127361399587,0.2,5510,0.235205078125
2000,566,-0.25354354999999995,553,1132544,300.0,0.0003,-0.01642787456512451,-0.06788209080696106,0.044800624,0.03608476230292581,-0.6507756359875202,-0.04268476157449186,0.2,5520,0.2298828125
2002,566,-0.10156037,554,1134592,300.0,0.0003,-0.0283430814743042,-0.05277596786618233,0.040966913,0.05517862336710096,-0.6472352622076869,-0.04009772177087143,0.2,5530,0.22412109375
2004,567,-0.17032050999999998,555,1136640,300.0,0.0003,0.03481626510620117,-0.03834769129753113,0.047005005,0.06302100399043412,-0.6391755355522036,-0.04189658848044928,0.2,5540,0.239501953125
2006,567,-0.17977870000000004,556,1138688,300.0,0.0003,-0.09785938262939453,-0.03333825618028641,0.04265104,0.03717271799105219,-0.6459504131227731,-0.042843799808179026,0.2,5550,0.222509765625
2008,567,-0.19527765,557,1140736,300.0,0.0003,0.21839284896850586,-0.044553644955158234,0.040224798,0.04630866598745342,-0.6192606627009809,-0.039478447285364385,0.2,5560,0.225732421875
2010,568,-0.07435730999999995,558,1142784,300.0,0.0003,0.08419889211654663,-0.018505007028579712,0.04034224,0.0781610955367796,-0.6422941121272743,-0.042108723738056145,0.2,5570,0.22314453125
2012,568,-0.08425996999999998,559,1144832,300.0,0.0003,-0.0951617956161499,-0.060885120183229446,0.0486264,0.024030768222291953,-0.640445027127862,-0.04539631035295315,0.2,5580,0.236328125
2015,569,-0.09322176000000003,560,1146880,300.0,0.0003,0.060390353202819824,-0.05861559510231018,0.051215306,0.06220182552933693,-0.6498646831139923,-0.041599688107089604,0.2,5590,0.242236328125
2017,569,-0.16040857000000008,561,1148928,300.0,0.0003,0.17637425661087036,-0.02468723990023136,0.04729124,0.06400710852467455,-0.6374525835737586,-0.04108988774387399,0.2,5600,0.24287109375
2019,569,-0.19585299999999997,562,1150976,300.0,0.0003,-0.0133897066116333,-0.06322405487298965,0.04518072,0.026797891096794046,-0.6378317412920296,-0.044891117366205435,0.2,5610,0.235107421875
2021,570,-0.29023549000000004,563,1153024,300.0,0.0003,0.1334400177001953,-0.044128306210041046,0.045240566,0.03852608897723257,-0.639718617964536,-0.04661590406612959,0.2,5620,0.23916015625
2023,570,0.01938879000000002,564,1155072,300.0,0.0003,-0.05853104591369629,-0.06735042482614517,0.04175058,0.047517001314554365,-0.6509775534272194,-0.0423222002282273,0.2,5630,0.22001953125
2026,571,0.04195767000000003,565,1157120,300.0,0.0003,0.08898836374282837,-0.052390508353710175,0.04545597,0.029540648602414878,-0.6047659884206951,-0.04041950968967285,0.2,5640,0.219970703125
2027,571,0.03604203000000002,566,1159168,300.0,0.0003,0.08024799823760986,-0.04922368749976158,0.04426845,0.018560337313101628,-0.6450003527104855,-0.041641510935733095,0.2,5650,0.226708984375
2030,571,0.13045388,567,1161216,300.0,0.0003,0.12247556447982788,-0.046549584716558456,0.04669679,0.05175649776356295,-0.6215882794931531,-0.041569299311959185,0.2,5660,0.230615234375
2032,572,0.16796235000000004,568,1163264,300.0,0.0003,0.0007836222648620605,-0.07399577647447586,0.045563675,0.032721172482706604,-0.6173642771318555,-0.044596098791225815,0.2,5670,0.228662109375
2034,572,-0.04653160999999997,569,1165312,300.0,0.0003,0.0975867509841919,-0.03062457963824272,0.04859574,0.03859522479178849,-0.6218169236555695,-0.03787658782675862,0.2,5680,0.2150390625
2036,573,0.15814575999999994,570,1167360,300.0,0.0003,-0.28018009662628174,-0.06300798058509827,0.04068854,0.037330387940164654,-0.631649636849761,-0.04091910025454126,0.2,5690,0.224951171875
2038,573,0.10116370999999996,571,1169408,300.0,0.0003,-0.03622591495513916,-0.019966401159763336,0.045564722,0.07676191779319197,-0.5981568304821849,-0.04399268019478768,0.2,5700,0.227294921875
2041,573,0.027389859999999957,572,1171456,300.0,0.0003,0.076812744140625,-0.06618601083755493,0.0476238,0.015273379627615213,-0.6402198679745197,-0.04760895782383159,0.2,5710,0.247314453125
2043,574,-0.01887921999999999,573,1173504,300.0,0.0003,0.10491770505905151,-0.05226189270615578,0.035823956,0.06917789749568329,-0.6133445017039776,-0.041184272753889674,0.2,5720,0.220947265625
2045,574,-0.015998250000000037,574,1175552,300.0,0.0003,0.05112302303314209,-0.04116418957710266,0.04278917,0.06576463793753647,-0.5868240481242537,-0.04081923162157182,0.2,5730,0.2173828125
2048,574,0.08859750999999996,575,1177600,300.0,0.0003,0.1509227752685547,-0.05647692084312439,0.053797536,0.04226694868411869,-0.615061073936522,-0.04106838377556414,0.2,5740,0.228857421875
2051,575,-0.09184259999999997,576,1179648,300.0,0.0003,0.03064781427383423,-0.041545480489730835,0.04263048,0.016184344359498937,-0.6095982859842479,-0.03867700236442033,0.2,5750,0.219140625
2053,575,0.11124018000000001,577,1181696,300.0,0.0003,-0.09052097797393799,-0.07287363708019257,0.04006853,0.03067161447252147,-0.5940684980712831,-0.03871952451881953,0.2,5760,0.212744140625
2055,575,0.08135766000000007,578,1183744,300.0,0.0003,0.19060343503952026,-0.07469605654478073,0.042782445,0.020556307479273526,-0.5952643640339375,-0.042421029196702875,0.2,5770,0.225927734375
2057,576,-0.09757751999999992,579,1185792,300.0,0.0003,0.09130227565765381,-0.07602906227111816,0.048963726,0.02409042431099806,-0.6117086295038462,-0.04391286691534333,0.2,5780,0.241455078125
2059,576,-0.13527768999999995,580,1187840,300.0,0.0003,0.12100666761398315,-0.037610240280628204,0.045465946,0.03440128499059938,-0.6010411608964205,-0.042126219920464794,0.2,5790,0.234375
2061,577,-0.12816035999999997,581,1189888,300.0,0.0003,-0.16357815265655518,-0.0649738609790802,0.0433865,0.03889015659224242,-0.607254957407713,-0.0422036163683515,0.2,5800,0.2294921875
2064,577,-0.06365220999999993,582,1191936,300.0,0.0003,0.054485201835632324,-0.052986085414886475,0.04648473,0.05165935140103102,-0.6135813446715475,-0.04156656900595408,0.2,5810,0.22470703125
2066,577,-0.051378959999999925,583,1193984,300.0,0.0003,0.048952460289001465,-0.04285705089569092,0.04612228,0.06744885665830225,-0.6370343139395118,-0.041662534250644964,0.2,5820,0.2380859375
2068,578,-0.03510187999999994,584,1196032,300.0,0.0003,-0.19098126888275146,-0.03342459350824356,0.04078938,0.05140266082598828,-0.6008211500942707,-0.039183057902846485,0.2,5830,0.22646484375
2070,578,-0.04698900999999989,585,1198080,300.0,0.0003,-0.14192378520965576,-0.0726541057229042,0.041651897,0.02837657513737213,-0.611164690554142,-0.041056885395664725,0.2,5840,0.22666015625
2130,563,0.050813970000000035,586,1200128,300.0,0.0003,0.16247773170471191,-0.04494761675596237,0.035607442,0.034937341132899744,-0.6151099287904799,-0.04047151261329418,0.2,5850,0.204638671875
2133,563,-0.13623080999999998,587,1202176,300.0,0.0003,-0.07946276664733887,-0.060713134706020355,0.04384002,0.02869908960710745,-0.6017417546361685,-0.040411429526284334,0.2,5860,0.226904296875
2135,563,0.058342090000000034,588,1204224,300.0,0.0003,-0.12577033042907715,-0.04648445174098015,0.04354902,0.056346050108550115,-0.6221098406240344,-0.040881999713019465,0.2,5870,0.220068359375
2137,564,-0.030867150000000013,589,1206272,300.0,0.0003,-0.1927490234375,-0.046054907143116,0.043482512,0.06944553578505293,-0.621569221932441,-0.04178710884298198,0.2,5880,0.232666015625
2139,564,-0.10997368999999999,590,1208320,300.0,0.0003,-0.2947951555252075,-0.0743146538734436,0.04671108,0.02254604362533428,-0.6459719866514206,-0.044811165920691565,0.2,5890,0.2404296875
2141,565,-0.14523235999999998,591,1210368,300.0,0.0003,-0.03697025775909424,-0.04570998623967171,0.041926816,0.03452739139320329,-0.6289471660740673,-0.04200205977831502,0.2,5900,0.22412109375
2143,565,-0.15963388999999997,592,1212416,300.0,0.0003,-0.061690330505371094,-0.05962437391281128,0.04356475,0.04340370993013494,-0.6490095945075154,-0.0405463161849184,0.2,5910,0.234130859375
2145,565,-0.23060517000000005,593,1214464,300.0,0.0003,-0.15386664867401123,-0.04912526533007622,0.051401403,0.056352978106588125,-0.6424270263873041,-0.04186294533428736,0.2,5920,0.244482421875
2147,566,-0.17820244000000002,594,1216512,300.0,0.0003,0.02727574110031128,-0.03376103192567825,0.044485964,0.07329095927998423,-0.6372251422144473,-0.04471504630782874,0.2,5930,0.24560546875
2149,566,-0.41435851,595,1218560,300.0,0.0003,0.07018476724624634,-0.011051543056964874,0.049676947,0.10209493394941091,-0.6173201070167125,-0.04279383045504801,0.2,5940,0.234033203125
2151,567,-0.4042044800000001,596,1220608,300.0,0.0003,0.05287802219390869,-0.04715471714735031,0.0450987,0.02677172196272295,-0.6346097281202674,-0.0413361062957847,0.2,5950,0.23037109375
2153,567,-0.31338162000000014,597,1222656,300.0,0.0003,-0.0359196662902832,-0.03719428554177284,0.0468032,0.06647353008738718,-0.6377927178516984,-0.04049464529671241,0.2,5960,0.229833984375
2155,568,-0.33394302,598,1224704,300.0,0.0003,0.053956568241119385,-0.028916196897625923,0.047315143,0.039120109507348386,-0.6465688077732921,-0.04154886702017393,0.2,5970,0.236962890625
2157,568,-0.19320058000000004,599,1226752,300.0,0.0003,0.4499322772026062,-0.04834461212158203,0.0474593,0.04166427807067521,-0.6187808440998197,-0.04240013524249662,0.2,5980,0.217529296875
2160,568,-0.19755044,600,1228800,300.0,0.0003,0.21874743700027466,-0.06309685111045837,0.04970453,0.04928055966738611,-0.6283982461318374,-0.041916456165199636,0.2,5990,0.22421875
2162,569,-0.3033927,601,1230848,300.0,0.0003,0.12543988227844238,-0.030806664377450943,0.047195498,0.04995650733471848,-0.6022755034267903,-0.04469443727866747,0.2,6000,0.233935546875
2164,569,-0.32471049000000013,602,1232896,300.0,0.0003,-0.010592818260192871,0.010322585701942444,0.045378566,0.13550684147048742,-0.5845341127365827,-0.03975117676600348,0.2,6010,0.224072265625
2166,569,-0.32954357000000006,603,1234944,300.0,0.0003,-0.17388641834259033,-0.05201508849859238,0.06575611,0.07078893493162468,-0.6003218265250325,-0.04308392987586558,0.2,6020,0.23984375
2169,570,-0.35163460000000024,604,1236992,300.0,0.0003,0.07373762130737305,-0.023888204246759415,0.048111416,0.06769332272815518,-0.6074926560744643,-0.04119877097546123,0.2,6030,0.224072265625
2171,570,-0.43671576000000006,605,1239040,300.0,0.0003,0.23100614547729492,-0.05272342264652252,0.053671397,0.031421713525196536,-0.6281582781113684,-0.04318344123312272,0.2,6040,0.246923828125
2173,570,-0.5110553400000001,606,1241088,300.0,0.0003,-0.0642009973526001,-0.0359075590968132,0.04518871,0.051643047173274684,-0.5986154477111996,-0.03785593153879745,0.2,6050,0.22216796875
2175,571,-0.45346740999999996,607,1243136,300.0,0.0003,0.07452255487442017,-0.041678573936223984,0.050867684,0.03698681145906448,-0.6076591755263507,-0.044440084291272795,0.2,6060,0.23974609375
2177,571,-0.33498626000000004,608,1245184,300.0,0.0003,0.3954319357872009,-0.051225580275058746,0.04562615,0.024364064555265942,-0.584236944373697,-0.044832212463370526,0.2,6070,0.225146484375
2179,572,-0.15246119000000002,609,1247232,300.0,0.0003,0.1381375789642334,-0.06478338688611984,0.04684095,0.047788602067157626,-0.6096711651422083,-0.04247043593786657,0.2,6080,0.223583984375
2181,572,-0.09157567,610,1249280,300.0,0.0003,0.3518730401992798,-0.05789058655500412,0.055809338,0.04127874952973798,-0.5999298539012671,-0.04276872518821619,0.2,6090,0.236865234375
2184,572,-0.2560414900000001,611,1251328,300.0,0.0003,0.154913067817688,-0.03120843879878521,0.04779496,0.06458275015465915,-0.6125896773301065,-0.04087075954594184,0.2,6100,0.2296875
2186,573,-0.23501422000000005,612,1253376,300.0,0.0003,-0.1549614667892456,0.012130189687013626,0.04346025,0.10991611070930958,-0.6185697816312313,-0.037786144771962425,0.2,6110,0.220556640625
2188,573,-0.39397821000000005,613,1255424,300.0,0.0003,-0.1317979097366333,-0.06304716318845749,0.0461542,0.030986751423915847,-0.6152652000077069,-0.04143993683392182,0.2,6120,0.22890625
2190,574,-0.2958823100000001,614,1257472,300.0,0.0003,0.1104884147644043,-0.06811923533678055,0.0511408,0.03584663829242345,-0.6376058626919985,-0.0396498797897948,0.2,6130,0.231201171875
2192,574,-0.29073633000000004,615,1259520,300.0,0.0003,0.008102476596832275,-0.06791942566633224,0.048900064,0.01992090585117694,-0.5982710803858936,-0.045378675941901744,0.2,6140,0.239306640625
2194,574,-0.17802751000000006,616,1261568,300.0,0.0003,0.2168492078781128,-0.05238746106624603,0.050470278,0.05259238175931387,-0.589780452940613,-0.043954596322146246,0.2,6150,0.22978515625
2197,575,-0.24241517000000004,617,1263616,300.0,0.0003,0.024090170860290527,-0.01961759850382805,0.05772748,0.07804713756777346,-0.6130562925711274,-0.04229140655079391,0.2,6160,0.24052734375
2199,575,-0.43798255000000014,618,1265664,300.0,0.0003,0.014502525329589844,-0.014712873846292496,0.04192722,0.11996598010882735,-0.6116493945941329,-0.04075794571836013,0.2,6170,0.217236328125
2201,575,-0.39140953,619,1267712,300.0,0.0003,-0.09330201148986816,-0.029606308788061142,0.041126803,0.09453588131582365,-0.5840711507014931,-0.04317110192787368,0.2,6180,0.2279296875
2203,576,-0.27066614,620,1269760,300.0,0.0003,-0.4047415256500244,-0.06924944370985031,0.049977228,0.02791769519681111,-0.609081800468266,-0.0419166452717036,0.2,6190,0.231884765625
2205,576,-0.22840521999999996,621,1271808,300.0,0.0003,0.16464567184448242,-0.05836302042007446,0.04445743,0.03485076065408066,-0.5859404595568776,-0.04236026166181546,0.2,6200,0.222607421875
2207,577,-0.34315666,622,1273856,300.0,0.0003,0.24304640293121338,-0.04824237525463104,0.04630168,0.019163633830612526,-0.6361953890882432,-0.042117582887294704,0.2,6210,0.232763671875
2209,577,-0.49751977,623,1275904,300.0,0.0003,0.22110044956207275,-0.0495302677154541,0.04855778,0.05332018216722645,-0.6198763131164015,-0.04042313464306062,0.2,6220,0.231591796875
2211,577,-0.4639869999999999,624,1277952,300.0,0.0003,0.08377456665039062,-0.04602835327386856,0.05156654,0.06891466758679599,-0.6167710029520095,-0.04380050557520008,0.2,6230,0.223828125
2213,578,-0.3182672999999999,625,1280000,300.0,0.0003,0.10918158292770386,-0.017113085836172104,0.041463967,0.09957578876055777,-0.6127912456169724,-0.03718974756775424,0.2,6240,0.21865234375
2215,578,-0.39698590999999994,626,1282048,300.0,0.0003,0.17415648698806763,-0.058415643870830536,0.047906905,0.05402471156558022,-0.6002974160946906,-0.04439871248760028,0.2,6250,0.222802734375
2217,578,-0.29080514,627,1284096,300.0,0.0003,0.16429901123046875,-0.036537330597639084,0.047946,0.03983927965164184,-0.587366389296949,-0.04133797525428236,0.2,6260,0.233349609375
2220,579,-0.015322929999999998,628,1286144,300.0,0.0003,0.17498469352722168,-0.015731025487184525,0.045760233,0.09697351651266217,-0.6238848095759749,-0.0433181767759379,0.2,6270,0.234423828125
2222,579,-0.18526508999999994,629,1288192,300.0,0.0003,0.46739840507507324,-0.04714103788137436,0.052289985,0.055057195661356674,-0.5919121513143182,-0.04472067927126773,0.2,6280,0.2328125
2224,580,-0.17510527999999995,630,1290240,300.0,0.0003,0.4126681685447693,-0.05660576745867729,0.05267034,0.035915805521653965,-0.6218271747231483,-0.044603952029137875,0.2,6290,0.253564453125
2226,580,-0.21099088,631,1292288,300.0,0.0003,0.5196967124938965,-0.041455529630184174,0.043584384,0.029596098518231882,-0.6138802886009216,-0.04340980026172474,0.2,6300,0.234716796875
2229,580,0.14425037999999996,632,1294336,300.0,0.0003,0.3810123801231384,-0.05158780887722969,0.048249714,0.025072129521868193,-0.5943732398562134,-0.043420146367861887,0.2,6310,0.229931640625
2231,580,0.33818987,633,1296384,300.0,0.0003,0.24463218450546265,-0.04589361697435379,0.03920053,0.06732931027654558,-0.6156706877052784,-0.04145622647192795,0.2,6320,0.225634765625
2234,581,0.44767338,634,1298432,300.0,0.0003,0.2768036723136902,-0.03437530994415283,0.05231269,0.04592286188853904,-0.612686094455421,-0.04360800430295057,0.2,6330,0.2482421875
2295,566,0.3178039999999999,635,1300480,300.0,0.0003,0.13149142265319824,-0.04497499763965607,0.04889402,0.04934878388303332,-0.6072090283036232,-0.044727811438497155,0.2,6340,0.22783203125
