time/fps,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/approx_kl,train/value_loss,train/clip_range,train/explained_variance,train/entropy_loss,train/learning_rate,train/n_updates,train/loss,train/clip_fraction,train/policy_gradient_loss
572,1007616,-1.54389164,492,1760,300.0,0.043231927,0.4060590105131269,0.2,0.42916345596313477,-0.7115847934037447,0.0003,4910,0.10324129462242126,0.2451171875,-0.04131160732649732
572,1009664,-1.3042687700000004,493,1762,300.0,0.051431358,0.18360725017264484,0.2,0.7391942739486694,-0.7321927867829799,0.0003,4920,0.011639527976512909,0.25625,-0.04733707210107241
573,1011712,-1.4240883500000001,494,1765,300.0,0.043769423,0.1845491238636896,0.2,0.7367724180221558,-0.7377555593848228,0.0003,4930,-0.0021677911281585693,0.242724609375,-0.04748954143724404
573,1013760,-1.0449053199999998,495,1767,300.0,0.03831438,0.426173931453377,0.2,0.536414623260498,-0.7303106632083655,0.0003,4940,0.13767793774604797,0.240478515625,-0.04588906246935949
573,1015808,-0.8240770000000002,496,1769,300.0,0.037147902,0.4737150860019028,0.2,0.4898506999015808,-0.7249485585838557,0.0003,4950,0.1350630521774292,0.227392578125,-0.044802874169545245
574,1017856,-0.8829552700000001,497,1772,300.0,0.040373527,0.29587969891726973,0.2,0.5860898494720459,-0.7397428372874856,0.0003,4960,0.08687582612037659,0.237890625,-0.046416580090590284
574,1019904,-0.34634354000000017,498,1774,300.0,0.042572614,0.28804878480732443,0.2,0.6054190397262573,-0.7185092233121395,0.0003,4970,0.08653675019741058,0.24521484375,-0.04701659715501592
575,1021952,-1.2025013199999999,499,1777,300.0,0.040538754,0.527845355682075,0.2,0.5449422597885132,-0.738999473489821,0.0003,4980,0.09447471052408218,0.227392578125,-0.04615067818158423
575,1024000,-0.8086802300000001,500,1779,300.0,0.04437588,0.6419637004844845,0.2,0.054298222064971924,-0.7466873023658991,0.0003,4990,0.22835518419742584,0.252734375,-0.04890669860178605
575,1026048,-0.9445139499999999,501,1782,300.0,0.03870398,0.18278405512683094,0.2,0.3073861002922058,-0.7276331000030041,0.0003,5000,-0.009811058640480042,0.23642578125,-0.04366171465080697
576,1028096,-0.3269190200000001,502,1784,300.0,0.047854878,0.24142452087253333,0.2,-0.05691385269165039,-0.7031872136518359,0.0003,5010,0.020811066031455994,0.2552734375,-0.04680670317320619
576,1030144,-0.23370128,503,1786,300.0,0.040799066,0.5008479305543005,0.2,-0.08983635902404785,-0.6968278314918279,0.0003,5020,0.13134846091270447,0.2322265625,-0.04434610527532641
576,1032192,-0.20118776,504,1789,300.0,0.04332157,0.2497521516866982,0.2,0.034828782081604004,-0.6885241212323308,0.0003,5030,0.06854256987571716,0.257763671875,-0.04526704836753197
577,1034240,-0.57641807,505,1791,300.0,0.046825998,0.20326737933792174,0.2,-0.020195722579956055,-0.7125540288165212,0.0003,5040,0.06171659380197525,0.244580078125,-0.046549504304130095
577,1036288,-0.30142161000000006,506,1793,300.0,0.040241227,0.17070712698623539,0.2,-0.011036276817321777,-0.684999880194664,0.0003,5050,-0.006913982331752777,0.243408203125,-0.043732183272368275
578,1038336,0.11729413000000005,507,1795,300.0,0.04902542,0.07697477376786992,0.2,0.07865607738494873,-0.6990973761305213,0.0003,5060,-0.0574316531419754,0.26025390625,-0.04785192891140468
578,1040384,0.06449696000000003,508,1797,300.0,0.037427127,0.4812324901111424,0.2,0.021454334259033203,-0.6843780744820833,0.0003,5070,0.11799033731222153,0.231982421875,-0.042009394193883054
579,1042432,0.17350712000000001,509,1800,300.0,0.042796202,0.26873217776883396,0.2,0.09446090459823608,-0.6663011725991964,0.0003,5080,0.059178926050662994,0.23173828125,-0.04101903632981703
579,1044480,0.14515825999999993,510,1802,300.0,0.04188384,0.2610466419253498,0.2,0.06546628475189209,-0.6774629125371575,0.0003,5090,0.0008736029267311096,0.235498046875,-0.0439693478809204
579,1046528,-0.24833202999999998,511,1804,300.0,0.04967305,0.2822484860662371,0.2,0.18007904291152954,-0.6850429253652692,0.0003,5100,0.0227770134806633,0.245166015625,-0.04649394712760113
580,1048576,-0.3911585199999999,512,1806,300.0,0.040654656,0.44709950909018514,0.2,0.0510861873626709,-0.6731117280200124,0.0003,5110,0.1465069204568863,0.2224609375,-0.04158213371702004
580,1050624,-0.37867797,513,1808,300.0,0.04027433,0.37508286875672636,0.2,0.07498198747634888,-0.6952658904716372,0.0003,5120,0.1056278645992279,0.236962890625,-0.04546927150804549
581,1052672,0.12910728000000013,514,1811,300.0,0.04707738,0.3699407723266631,0.2,0.0854036808013916,-0.6884879713878036,0.0003,5130,0.13812272250652313,0.242236328125,-0.0426103165227687
581,1054720,-0.08680327000000004,515,1813,300.0,0.042591505,0.5353224229998886,0.2,-0.017108678817749023,-0.684874996356666,0.0003,5140,0.08549568057060242,0.23525390625,-0.045752467832062396
581,1056768,0.3744191200000002,516,1816,300.0,0.05357126,0.20914475119207054,0.2,0.047929227352142334,-0.6836135825142264,0.0003,5150,0.017812006175518036,0.257958984375,-0.04440489652915858
582,1058816,0.70901527,517,1819,300.0,0.042581458,0.4870990295894444,0.2,-0.06211519241333008,-0.6779394345358014,0.0003,5160,0.12657824158668518,0.2412109375,-0.04249430222407682
582,1060864,0.8239994199999999,518,1821,300.0,0.050159506,0.140691569307819,0.2,0.11048012971878052,-0.6836503120139241,0.0003,5170,-0.009860493242740631,0.262890625,-0.046683217157260516
582,1062912,0.9811495900000001,519,1823,300.0,0.03893993,0.2995085108093917,0.2,0.13728594779968262,-0.6589493412524462,0.0003,5180,0.07176559418439865,0.225390625,-0.04450072801264469
583,1064960,0.9118217199999998,520,1825,300.0,0.044851016,0.2314441211754456,0.2,0.3454548716545105,-0.6847346523776651,0.0003,5190,0.07101541757583618,0.25341796875,-0.04497020303970203
583,1067008,1.02691854,521,1827,300.0,0.043982364,0.5080835599452257,0.2,0.11003851890563965,-0.6712953863665462,0.0003,5200,0.15532243251800537,0.236279296875,-0.04506063055596314
584,1069056,0.35507352,522,1830,300.0,0.04423376,0.5697986046783626,0.2,-0.02811563014984131,-0.6831293043680489,0.0003,5210,0.20642152428627014,0.25185546875,-0.04535397510626353
584,1071104,0.32507377000000004,523,1832,300.0,0.043794934,0.2784488693810999,0.2,0.07359093427658081,-0.6852885380387306,0.0003,5220,0.037392061203718185,0.2375,-0.040322986477985975
584,1073152,0.4245523200000001,524,1834,300.0,0.044829495,0.37346573998220267,0.2,0.18943500518798828,-0.6623271891847253,0.0003,5230,0.10626012831926346,0.246240234375,-0.04549779076187406
585,1075200,0.5372484700000001,525,1837,300.0,0.052914187,0.2835164709948003,0.2,0.21227753162384033,-0.655331176891923,0.0003,5240,0.04420146346092224,0.256201171875,-0.04712036360288039
585,1077248,0.56660584,526,1839,300.0,0.05071568,0.36260930383577944,0.2,0.1500449776649475,-0.6499569829553365,0.0003,5250,0.14988014101982117,0.25205078125,-0.04475167675409466
586,1079296,1.0045763699999997,527,1841,300.0,0.050098263,0.35239035468548535,0.2,0.18646842241287231,-0.6642744896933437,0.0003,5260,0.07373839616775513,0.256884765625,-0.04120592243853025
586,1081344,1.4959230300000002,528,1843,300.0,0.057796597,0.23392523266375065,0.2,0.020460188388824463,-0.6356774542480708,0.0003,5270,0.03618822246789932,0.25478515625,-0.045840692950878295
586,1083392,2.36594945,529,1846,300.0,0.03572373,0.6014880052767694,0.2,-0.044918179512023926,-0.6628515856340528,0.0003,5280,0.1134769544005394,0.217431640625,-0.039239323773654175
587,1085440,2.40732197,530,1848,300.0,0.039153133,0.4071808774024248,0.2,0.00898730754852295,-0.6497070100158453,0.0003,5290,0.1479969322681427,0.227001953125,-0.043980934386490846
587,1087488,1.9297921700000003,531,1850,300.0,0.047927313,0.26815661280415953,0.2,0.35839754343032837,-0.6432242792099714,0.0003,5300,0.0220864899456501,0.246435546875,-0.04519627364352345
587,1089536,1.6263853899999998,532,1853,300.0,0.05001446,0.15686488521751016,0.2,0.6498333811759949,-0.6656688459217548,0.0003,5310,0.0012382939457893372,0.25751953125,-0.045016706304159014
588,1091584,1.5940004100000003,533,1855,300.0,0.047452174,0.1827489298535511,0.2,0.7058382034301758,-0.6492061760276556,0.0003,5320,-0.0076443105936050415,0.25263671875,-0.04576627837959677
588,1093632,1.7205564499999997,534,1857,300.0,0.047511533,0.49205904100090264,0.2,0.5092315673828125,-0.6485581789165735,0.0003,5330,0.1331682950258255,0.243115234375,-0.04324804987409152
589,1095680,1.05444187,535,1859,300.0,0.05065185,0.6553671400062739,0.2,0.515384316444397,-0.6524853205308319,0.0003,5340,0.24608474969863892,0.246923828125,-0.04062544305343181
589,1097728,1.5409396499999999,536,1862,300.0,0.04738013,0.26708977394737304,0.2,0.6573947668075562,-0.6272540481761097,0.0003,5350,0.10112667828798294,0.25107421875,-0.041813474675291215
589,1099776,1.6074191699999998,537,1864,300.0,0.048335724,0.3026414855848998,0.2,0.4431571364402771,-0.6551862467080355,0.0003,5360,0.08014395087957382,0.25908203125,-0.04608190922735957
570,1101824,1.5560406299999996,538,1931,300.0,0.038971223,0.8042601117864251,0.2,0.23144012689590454,-0.6532874818891287,0.0003,5370,0.3491916358470917,0.216552734375,-0.04253039112663828
570,1103872,1.04423687,539,1934,300.0,0.042445507,0.2757322777528316,0.2,0.3084227442741394,-0.6655530150979757,0.0003,5380,0.06476589292287827,0.237744140625,-0.042817353815189564
570,1105920,1.7010075900000001,540,1937,300.0,0.04336469,0.6948345946148038,0.2,0.10174721479415894,-0.6667728947475553,0.0003,5390,0.2131468951702118,0.242236328125,-0.04693036457465496
571,1107968,1.8914468500000001,541,1939,300.0,0.055952493,0.3814162236638367,0.2,0.02393937110900879,-0.674881350249052,0.0003,5400,0.08523151278495789,0.25927734375,-0.0458145909185987
571,1110016,1.5734267299999993,542,1941,300.0,0.03930303,0.6175850599072874,0.2,0.024653077125549316,-0.678860429674387,0.0003,5410,0.15924769639968872,0.2466796875,-0.04390171042468864
572,1112064,0.6552206499999995,543,1944,300.0,0.046903647,0.38453443883918226,0.2,0.08746170997619629,-0.6700571803376079,0.0003,5420,0.10257016122341156,0.2408203125,-0.04333260030543897
572,1114112,0.4972387299999996,544,1946,300.0,0.046411328,0.25463350350037217,0.2,0.02050173282623291,-0.6776709045283497,0.0003,5430,0.06654631346464157,0.267919921875,-0.04763203364636866
572,1116160,0.42255481999999966,545,1948,300.0,0.05263325,0.14234502741601318,0.2,-0.15215587615966797,-0.686093850247562,0.0003,5440,-0.01042509451508522,0.2572265625,-0.04733884027518798
573,1118208,0.4413852199999997,546,1950,300.0,0.049104504,0.22585692340508104,0.2,0.02375108003616333,-0.6724488424137235,0.0003,5450,0.041957587003707886,0.250830078125,-0.04638657556206453
573,1120256,0.4781529099999997,547,1952,300.0,0.037350804,0.6041186942718924,0.2,0.06293493509292603,-0.6726401453837753,0.0003,5460,0.21955734491348267,0.240087890625,-0.044365887512685734
574,1122304,0.4540780200000002,548,1954,300.0,0.037837423,0.7544975461438298,0.2,0.10110515356063843,-0.6556610962375998,0.0003,5470,0.31551650166511536,0.223876953125,-0.046390191881801005
574,1124352,0.5915469900000001,549,1957,300.0,0.059890296,0.20347940591163932,0.2,0.129042387008667,-0.6680120665580034,0.0003,5480,-0.010577939450740814,0.244970703125,-0.04278728826902807
574,1126400,0.41005585000000006,550,1959,300.0,0.043601617,0.3127630249131471,0.2,0.0361936092376709,-0.70075419601053,0.0003,5490,0.059190958738327026,0.248779296875,-0.04293313488306012
575,1128448,0.3111006200000001,551,1962,300.0,0.047252767,0.43035304327495394,0.2,0.006066441535949707,-0.6964192435145378,0.0003,5500,0.11654210835695267,0.253369140625,-0.04239462148689199
575,1130496,0.30027664000000004,552,1964,300.0,0.05492166,0.3686038391198963,0.2,-0.06272029876708984,-0.6966067612171173,0.0003,5510,0.058521486818790436,0.264990234375,-0.04914159930776805
575,1132544,0.53896934,553,1967,300.0,0.047465228,0.28334040618501605,0.2,0.014046192169189453,-0.674543141387403,0.0003,5520,0.040353380143642426,0.252001953125,-0.04534470940561732
576,1134592,0.5535998100000002,554,1969,300.0,0.03837462,0.5662611534819006,0.2,0.04725831747055054,-0.6709894919767976,0.0003,5530,0.11711075901985168,0.236328125,-0.04256509915139759
576,1136640,0.18357270000000012,555,1971,300.0,0.040182963,0.3172326576896012,0.2,0.21234214305877686,-0.6778732854872942,0.0003,5540,0.04231364279985428,0.232958984375,-0.04528417524124961
576,1138688,0.15695473000000007,556,1973,300.0,0.051615667,0.23555073346942662,0.2,-0.07847440242767334,-0.653240211494267,0.0003,5550,0.01886408030986786,0.26279296875,-0.04865596627059858
577,1140736,0.3070613300000002,557,1976,300.0,0.04534952,0.31875601769424977,0.2,0.16800004243850708,-0.6671569049358368,0.0003,5560,0.1166067123413086,0.244189453125,-0.046090818685479464
577,1142784,0.07429408000000008,558,1978,300.0,0.05909636,0.1691946168895811,0.2,0.26173388957977295,-0.6383712558075786,0.0003,5570,0.030569538474082947,0.247216796875,-0.04596214461780619
577,1144832,0.024556160000000223,559,1980,300.0,0.054323427,0.2265178134664893,0.2,-0.06729114055633545,-0.6536327427253127,0.0003,5580,0.09515224397182465,0.254443359375,-0.045754242720431645
578,1146880,-0.4454457499999998,560,1982,300.0,0.04975878,0.33516567121259866,0.2,0.11735987663269043,-0.6472289144992829,0.0003,5590,0.06451691687107086,0.2427734375,-0.04207975065219216
578,1148928,-0.09229420999999992,561,1985,300.0,0.046303377,0.29895082926377653,0.2,0.2773330807685852,-0.6552300627343357,0.0003,5600,0.02278076857328415,0.246923828125,-0.04435924549761694
578,1150976,-0.0016267499999999529,562,1987,300.0,0.056528598,0.30262162028811873,0.2,0.011751770973205566,-0.6389674307778478,0.0003,5610,0.06694703549146652,0.254736328125,-0.04077751131408149
579,1153024,-0.07327998999999984,563,1990,300.0,0.05588223,0.20899940945673734,0.2,0.10925018787384033,-0.632989395968616,0.0003,5620,0.0049192458391189575,0.25263671875,-0.04574095989519265
579,1155072,0.2174138600000001,564,1992,300.0,0.039442234,0.6463991936296225,0.2,0.12769269943237305,-0.6432843238115311,0.0003,5630,0.13181310892105103,0.23623046875,-0.0436632157798158
580,1157120,0.52425709,565,1994,300.0,0.045216292,0.16423901505768299,0.2,0.4867976903915405,-0.6328657300211489,0.0003,5640,0.02172384411096573,0.241064453125,-0.047792452160501854
580,1159168,0.14797351000000014,566,1997,300.0,0.041890502,0.21591461894568056,0.2,0.49013155698776245,-0.6330333565361798,0.0003,5650,0.019665338099002838,0.234814453125,-0.04406172015005723
580,1161216,-0.021426669999999922,567,1999,300.0,0.050261404,0.42299165269359945,0.2,0.39050382375717163,-0.6284869633615017,0.0003,5660,0.11874924600124359,0.245166015625,-0.045824911058298314
580,1163264,-0.39546264000000014,568,2002,300.0,0.04698361,0.3575362279545516,0.2,0.4113960862159729,-0.6368721753358841,0.0003,5670,0.07813496887683868,0.24423828125,-0.04451402780541684
581,1165312,-0.9411136299999999,569,2005,300.0,0.05028577,0.37408644990064205,0.2,0.22318720817565918,-0.6241145224310458,0.0003,5680,0.08798974007368088,0.25654296875,-0.043111361362389286
581,1167360,-1.2045299999999999,570,2007,300.0,0.06120801,0.15649368788581342,0.2,0.4456599950790405,-0.6089496969245374,0.0003,5690,0.007532685995101929,0.25859375,-0.04535111360892188
581,1169408,-1.0090012200000003,571,2009,300.0,0.054326024,0.10582595438463613,0.2,0.4778568148612976,-0.6216182101517915,0.0003,5700,-0.02397119626402855,0.25791015625,-0.04272262872837018
582,1171456,-1.40104734,572,2011,300.0,0.042813204,0.22862260893452913,0.2,0.2129380702972412,-0.642512715049088,0.0003,5710,0.03768420219421387,0.245166015625,-0.042092341452371326
582,1173504,-0.99340102,573,2013,300.0,0.036936782,1.0063463225960732,0.2,0.1313912272453308,-0.621081630513072,0.0003,5720,0.286528617143631,0.221826171875,-0.04327673764200881
583,1175552,-0.66900719,574,2016,300.0,0.049264923,0.2686535090673715,0.2,0.16447174549102783,-0.6063808720558882,0.0003,5730,0.06700449436903,0.24091796875,-0.042801190179307017
583,1177600,-0.36607356999999996,575,2018,300.0,0.054756656,0.10678828333038837,0.2,0.37003666162490845,-0.62501574838534,0.0003,5740,-0.030631087720394135,0.26728515625,-0.04967251849884633
583,1179648,-0.2570440399999998,576,2020,300.0,0.046891816,0.19395684383343906,0.2,0.4094417095184326,-0.6149603053927422,0.0003,5750,0.0205828957259655,0.237060546875,-0.03980368522461504
584,1181696,-0.06017689999999989,577,2022,300.0,0.045259833,0.23469250062480568,0.2,0.27791309356689453,-0.6357720654457808,0.0003,5760,0.03456846624612808,0.23369140625,-0.04494432684441563
584,1183744,-0.1995339699999999,578,2025,300.0,0.046460718,0.08050335315056145,0.2,-0.038222432136535645,-0.5929535252973437,0.0003,5770,-0.04844866320490837,0.244921875,-0.04092020564276026
584,1185792,-0.19431206999999995,579,2027,300.0,0.045267306,0.2566212728619576,0.2,0.05372244119644165,-0.6240964542143047,0.0003,5780,0.030606381595134735,0.246728515625,-0.04479817744577304
585,1187840,-0.3534600799999999,580,2029,300.0,0.04637628,0.17669087273534387,0.2,0.15500271320343018,-0.6325982194393873,0.0003,5790,-0.005381155759096146,0.236328125,-0.04034550766518805
585,1189888,-0.17854938999999995,581,2031,300.0,0.0453114,0.2719531619455665,0.2,-0.028874874114990234,-0.6302358448505402,0.0003,5800,0.022559545934200287,0.23837890625,-0.04497003318974748
586,1191936,0.51891705,582,2033,300.0,0.037717864,0.5119016201235354,0.2,0.09643852710723877,-0.6452054006978869,0.0003,5810,0.08381281048059464,0.227880859375,-0.04351805078622419
586,1193984,0.7638475799999999,583,2036,300.0,0.039651137,0.5013797640334815,0.2,0.1372484564781189,-0.6356670968234539,0.0003,5820,0.16011612117290497,0.220166015625,-0.04028633170237299
586,1196032,1.1649219199999998,584,2039,300.0,0.04259372,0.32997764549218117,0.2,0.29927414655685425,-0.6105674189515412,0.0003,5830,0.08133227378129959,0.230712890625,-0.040888115549751095
586,1198080,1.1314954,585,2042,300.0,0.0448361,0.7463369390927255,0.2,0.29003238677978516,-0.6173281840980053,0.0003,5840,0.18745927512645721,0.24873046875,-0.04305921974591911
567,1200128,0.98979405,586,2112,300.0,0.04980854,0.3335058863274753,0.2,0.5301976203918457,-0.608530520554632,0.0003,5850,0.06347188353538513,0.242822265625,-0.044285458480590026
568,1202176,1.7438623199999999,587,2115,300.0,0.039186727,0.4397905078250915,0.2,0.6431071758270264,-0.6305937225930393,0.0003,5860,0.13713552057743073,0.24794921875,-0.04334210235101636
568,1204224,1.4759799199999997,588,2118,300.0,0.048218355,0.24359280792996288,0.2,0.627460241317749,-0.610470412299037,0.0003,5870,0.07104142010211945,0.243798828125,-0.04330475757305976
568,1206272,1.45162265,589,2120,300.0,0.046851814,0.26386493393220006,0.2,0.6132502555847168,-0.6141197114251554,0.0003,5880,0.018899500370025635,0.249658203125,-0.04579170216165949
569,1208320,1.3340666200000002,590,2123,300.0,0.047240093,0.4173184788785875,0.2,0.41845840215682983,-0.6294008148834109,0.0003,5890,0.12495111674070358,0.239501953125,-0.04191946643695701
569,1210368,1.2070382499999999,591,2125,300.0,0.04466237,0.6287317492067814,0.2,0.0547260046005249,-0.619986811466515,0.0003,5900,0.2598877251148224,0.219384765625,-0.03929369584366214
569,1212416,1.4582400699999996,592,2127,300.0,0.054935105,0.20912487513851374,0.2,-0.0017981529235839844,-0.6240763275884091,0.0003,5910,0.0224333256483078,0.2470703125,-0.04398362363572232
570,1214464,1.2856950799999998,593,2130,300.0,0.050846145,0.23214178360067309,0.2,0.13788002729415894,-0.6178180774673819,0.0003,5920,0.029048636555671692,0.24404296875,-0.043502015178091824
570,1216512,1.2992376399999999,594,2132,300.0,0.046909004,0.29028851822949947,0.2,0.26306653022766113,-0.6066534231416881,0.0003,5930,0.058254726231098175,0.244091796875,-0.044386196252889934
570,1218560,1.36694344,595,2135,300.0,0.056131806,0.17879970187786967,0.2,0.47024691104888916,-0.6397954564541578,0.0003,5940,-0.004896052181720734,0.2619140625,-0.04537887899496127
571,1220608,1.32872011,596,2137,300.0,0.05348534,0.32475811783224345,0.2,0.2839720845222473,-0.6155912518501282,0.0003,5950,0.057577960193157196,0.2509765625,-0.042651863829814826
571,1222656,0.4753177500000001,597,2139,300.0,0.044385247,0.24992840699851512,0.2,0.2633625864982605,-0.6224957727827132,0.0003,5960,0.061858825385570526,0.243505859375,-0.04324266768235248
571,1224704,0.29693385000000005,598,2141,300.0,0.041976273,0.34753858209587635,0.2,0.28299957513809204,-0.6104915800504387,0.0003,5970,0.09381677955389023,0.23671875,-0.04096457010600716
572,1226752,0.4305217399999999,599,2143,300.0,0.05371993,0.3395751531235874,0.2,0.23045134544372559,-0.6394494210369885,0.0003,5980,0.1350722759962082,0.2609375,-0.045634255791082975
572,1228800,-0.033163760000000125,600,2146,300.0,0.047604635,0.23012666655704378,0.2,-0.1930011510848999,-0.6088168842718005,0.0003,5990,0.03226378560066223,0.244921875,-0.046331561845727266
572,1230848,-0.3989626700000001,601,2148,300.0,0.040265024,0.815722880139947,0.2,0.021852493286132812,-0.6077724492177368,0.0003,6000,0.38014844059944153,0.21083984375,-0.03744712493789848
573,1232896,-0.5556023099999999,602,2150,300.0,0.047513,0.24369119482580573,0.2,-0.023157835006713867,-0.6195321476086975,0.0003,6010,0.06828851997852325,0.24375,-0.04443819427397102
573,1234944,-0.86484943,603,2152,300.0,0.046195894,0.37923020026646553,0.2,0.10585087537765503,-0.6063175450079143,0.0003,6020,0.09523740410804749,0.241796875,-0.04116730766836554
573,1236992,-0.82611399,604,2155,300.0,0.04508375,0.3434003486763686,0.2,0.3085208535194397,-0.6107455401681363,0.0003,6030,0.12758392095565796,0.238623046875,-0.04389112087956164
574,1239040,-1.22774155,605,2157,300.0,0.04675343,0.22616357561200856,0.2,0.4211881160736084,-0.6125443146564067,0.0003,6040,0.02399243414402008,0.234375,-0.04104220518638613
574,1241088,-0.9682137900000001,606,2159,300.0,0.04615607,0.30231756968423723,0.2,0.4914865493774414,-0.625967176258564,0.0003,6050,0.07753418385982513,0.261474609375,-0.04453998686221894
575,1243136,-1.3784081300000002,607,2161,300.0,0.053427424,0.22850271556526422,0.2,0.613013505935669,-0.6195928799919784,0.0003,6060,0.060495324432849884,0.256689453125,-0.04826998418720905
575,1245184,-1.3154562499999998,608,2163,300.0,0.053440727,0.2899023598060012,0.2,0.4355142116546631,-0.6124870842322707,0.0003,6070,0.08465864509344101,0.243212890625,-0.04082125178829301
575,1247232,-0.8869153700000001,609,2165,300.0,0.053467527,0.22143406334798782,0.2,0.48200279474258423,-0.6165558015927672,0.0003,6080,0.03311730548739433,0.260986328125,-0.04734562623198144
576,1249280,-1.4683124500000002,610,2168,300.0,0.04501192,0.3743621911853552,0.2,0.48947203159332275,-0.6141608916223049,0.0003,6090,0.1277076154947281,0.2337890625,-0.04299032216367778
576,1251328,-1.2138458200000004,611,2170,300.0,0.058201108,0.12296269899234176,0.2,0.2942497134208679,-0.5876649181358516,0.0003,6100,8.213892579078674e-05,0.242333984375,-0.044654506962979214
576,1253376,-1.06531696,612,2172,300.0,0.044252582,0.43097261535003784,0.2,-0.002686619758605957,-0.5746525269001722,0.0003,6110,0.15532180666923523,0.2330078125,-0.03829798550432315
577,1255424,-1.08122834,613,2174,300.0,0.05224225,0.2104915154632181,0.2,-0.0166318416595459,-0.5970973771065473,0.0003,6120,0.03799664229154587,0.242431640625,-0.046123292166157626
577,1257472,-1.0255294300000002,614,2177,300.0,0.05384148,0.17573841409757734,0.2,0.1976044774055481,-0.6007674840278924,0.0003,6130,0.018649358302354813,0.24873046875,-0.04256781788280932
577,1259520,-0.2139168099999999,615,2179,300.0,0.043370433,0.4616964442655444,0.2,0.07534152269363403,-0.5773581833578646,0.0003,6140,0.216447114944458,0.2388671875,-0.040915434542694126
578,1261568,-0.43082784000000013,616,2181,300.0,0.052062977,0.6210670730099082,0.2,-0.028415799140930176,-0.5999985349364578,0.0003,6150,0.22642098367214203,0.236083984375,-0.03894639252393972
578,1263616,-0.49337458999999995,617,2183,300.0,0.04923413,0.13748840184416622,0.2,0.10566049814224243,-0.5936090538278223,0.0003,6160,0.031990665942430496,0.2443359375,-0.04213823531172238
579,1265664,-0.45802450000000006,618,2185,300.0,0.044686154,0.4093378712423146,0.2,-0.024262428283691406,-0.6242389255203307,0.0003,6170,0.07856353372335434,0.237744140625,-0.04537581338081509
579,1267712,-0.3595833799999999,619,2187,300.0,0.043281592,0.190771432640031,0.2,0.06559175252914429,-0.6062767087481916,0.0003,6180,0.03205738589167595,0.24169921875,-0.04028674029395916
579,1269760,-0.36897921000000006,620,2189,300.0,0.04961887,0.24111609715037047,0.2,0.0590631365776062,-0.5866931900382042,0.0003,6190,0.0682256743311882,0.239306640625,-0.042601820817799306
580,1271808,-0.48458066999999994,621,2191,300.0,0.043738395,0.36907543973065915,0.2,0.13122546672821045,-0.5919673821888864,0.0003,6200,0.0725756511092186,0.226806640625,-0.04326671651215293
580,1273856,-0.47588699999999995,622,2194,300.0,0.04363752,0.42248231465928254,0.2,-0.0022552013397216797,-0.581891187466681,0.0003,6210,0.1317802369594574,0.232763671875,-0.04058505006687483
580,1275904,-0.8097104500000002,623,2196,300.0,0.04392345,0.17094575462397188,0.2,0.22281324863433838,-0.5875728268176317,0.0003,6220,-0.010230518877506256,0.226025390625,-0.038859851335291754
581,1277952,-0.8904264100000002,624,2198,300.0,0.046267293,0.18681765180081128,0.2,0.03828519582748413,-0.5732154933735728,0.0003,6230,-0.019002504646778107,0.237890625,-0.04311840269801905
581,1280000,-0.72288035,625,2200,300.0,0.06755812,0.1840035269036889,0.2,0.20936435461044312,-0.5961443441919982,0.0003,6240,0.01183559000492096,0.235302734375,-0.042235730652464554
582,1282048,-0.5636717,626,2202,300.0,0.04443145,0.11184560436522588,0.2,0.3914673328399658,-0.5987444804981351,0.0003,6250,0.028490308672189713,0.2361328125,-0.041943706179154105
582,1284096,-0.13895858,627,2204,300.0,0.055271048,0.15873618989717214,0.2,0.5534096956253052,-0.5920376287773251,0.0003,6260,0.016225405037403107,0.2513671875,-0.04552249686094001
582,1286144,0.2943631600000002,628,2207,300.0,0.04649476,0.34700581775978206,0.2,0.34721696376800537,-0.5813429959118366,0.0003,6270,0.10464850068092346,0.240966796875,-0.04214088798617013
583,1288192,0.4445042599999999,629,2209,300.0,0.04374364,0.46710482966154815,0.2,0.2721251845359802,-0.5855173389427364,0.0003,6280,0.13421940803527832,0.246435546875,-0.04459722592437174
583,1290240,0.3158571399999999,630,2211,300.0,0.048888847,0.14906784768681974,0.2,0.5520812273025513,-0.5984170312061906,0.0003,6290,-0.013131208717823029,0.23740234375,-0.0448921189585235
583,1292288,0.30363741,631,2213,300.0,0.05250557,0.21343354790005833,0.2,0.32412219047546387,-0.5958780341781675,0.0003,6300,0.009134620428085327,0.238623046875,-0.043120703598833646
584,1294336,0.17957204000000007,632,2215,300.0,0.046423845,0.26022775056771935,0.2,0.05017375946044922,-0.5808233573101461,0.0003,6310,0.04407312721014023,0.24384765625,-0.041341901200939904
584,1296384,0.05777035000000023,633,2217,300.0,0.04876345,0.12892168294638395,0.2,0.13017070293426514,-0.5999910387210547,0.0003,6320,-0.021220620721578598,0.222607421875,-0.04157369174354244
584,1298432,0.2003973900000001,634,2219,300.0,0.048322942,0.1854044621810317,0.2,0.3124670386314392,-0.6116261068731547,0.0003,6330,0.02047961950302124,0.2330078125,-0.04232358442532132
569,1300480,0.32394827,635,2285,300.0,0.044745646,0.2737564864102751,0.2,0.2733299732208252,-0.6032465517520904,0.0003,6340,0.09443604946136475,0.2517578125,-0.04684104674961418
