time/total_timesteps,time/episodes,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/exploration_rate,train/loss,train/n_updates,train/learning_rate
1052400,3508,1116,942,-0.29441284,300.0,0.01,0.0008103679865598679,10123,0.0001
1053600,3512,1116,943,-0.5426331500000001,300.0,0.01,0.0005536566022783518,10135,0.0001
1054800,3516,1117,944,-0.6514450400000001,300.0,0.01,0.0008037694497033954,10147,0.0001
1056000,3520,1117,944,-0.7776481600000001,300.0,0.01,0.0012821090640500188,10159,0.0001
1057200,3524,1118,945,-0.79190331,300.0,0.01,0.000836838677059859,10171,0.0001
1058400,3528,1118,946,-0.73096679,300.0,0.01,0.0009120295871980488,10183,0.0001
1059600,3532,1119,946,-0.77667648,300.0,0.01,0.0004802448092959821,10195,0.0001
1060800,3536,1119,947,-0.7934238900000001,300.0,0.01,0.0007848567911423743,10207,0.0001
1062000,3540,1119,948,-0.8183844800000002,300.0,0.01,0.0006898576975800097,10219,0.0001
1063200,3544,1119,949,-0.8139638399999999,300.0,0.01,0.000640953192487359,10231,0.0001
1064400,3548,1120,950,-0.7657480500000001,300.0,0.01,0.0007651815540157259,10243,0.0001
1065600,3552,1120,950,-0.7808706099999999,300.0,0.01,0.0006745110731571913,10255,0.0001
1066800,3556,1121,951,-0.66851428,300.0,0.01,0.0006026270566508174,10267,0.0001
1068000,3560,1121,951,-0.6135778999999999,300.0,0.01,0.000601480423938483,10279,0.0001
1069200,3564,1122,952,-0.4808617699999999,300.0,0.01,0.0005676994333043694,10291,0.0001
1070400,3568,1122,953,-0.38674517999999997,300.0,0.01,0.0007494810852222145,10303,0.0001
1071600,3572,1123,954,-0.3799125700000001,300.0,0.01,0.0013935473980382085,10315,0.0001
1072800,3576,1123,954,-0.2841107900000001,300.0,0.01,0.0005290837725624442,10327,0.0001
1074000,3580,1124,955,-0.21690015,300.0,0.01,0.0005738026229664683,10339,0.0001
1075200,3584,1124,955,-0.32592673,300.0,0.01,0.0005877689691260457,10351,0.0001
1076400,3588,1125,956,-0.29841004000000004,300.0,0.01,0.0004607767332345247,10363,0.0001
1077600,3592,1125,957,-0.28600650999999994,300.0,0.01,0.001104986877180636,10375,0.0001
1078800,3596,1126,957,-0.24338638999999992,300.0,0.01,0.0006707373540848494,10387,0.0001
1080000,3600,1126,958,-0.1598899099999999,300.0,0.01,0.0015047620981931686,10399,0.0001
1081200,3604,1127,959,-0.20035554999999994,300.0,0.01,0.0007434327271766961,10411,0.0001
1082400,3608,1127,960,-0.1703833999999999,300.0,0.01,0.000778967805672437,10423,0.0001
1083600,3612,1127,960,-0.09007767999999991,300.0,0.01,0.0006623908993788064,10435,0.0001
1084800,3616,1128,961,-0.04057469999999995,300.0,0.01,0.0009122883202508092,10447,0.0001
1086000,3620,1129,961,-0.031770390000000016,300.0,0.01,0.0005078274989500642,10459,0.0001
1087200,3624,1129,962,-0.15135019000000005,300.0,0.01,0.0006531783728860319,10471,0.0001
1088400,3628,1130,963,-0.20324225,300.0,0.01,0.0005728919059038162,10483,0.0001
1089600,3632,1130,963,-0.19154281999999995,300.0,0.01,0.0007227947935461998,10495,0.0001
1090800,3636,1131,964,-0.22972954999999998,300.0,0.01,0.0009146652882918715,10507,0.0001
1092000,3640,1131,964,-0.13388451999999998,300.0,0.01,0.0007501327199861407,10519,0.0001
1093200,3644,1132,965,-0.21289051000000003,300.0,0.01,0.0006505020428448915,10531,0.0001
1094400,3648,1132,966,-0.18130083,300.0,0.01,0.0008568356279283762,10543,0.0001
1095600,3652,1133,966,-0.00865428999999998,300.0,0.01,0.0005854602204635739,10555,0.0001
1096800,3656,1133,967,-0.11365725999999998,300.0,0.01,0.0007442618953064084,10567,0.0001
1098000,3660,1133,968,-0.012924529999999912,300.0,0.01,0.0007122107781469822,10579,0.0001
1099200,3664,1134,969,-0.15276998999999986,300.0,0.01,0.000709008309058845,10591,0.0001
1100400,3668,1081,1017,-0.21352995999999982,300.0,0.01,0.0005939763505011797,10603,0.0001
1101600,3672,1081,1018,-0.24246051999999987,300.0,0.01,0.0007977211498655379,10615,0.0001
1102800,3676,1082,1019,-0.20296681,300.0,0.01,0.000723422912415117,10627,0.0001
1104000,3680,1082,1019,-0.23152732999999992,300.0,0.01,0.00047053309390321374,10639,0.0001
1105200,3684,1083,1020,-0.07898521999999993,300.0,0.01,0.0006818723632022738,10651,0.0001
1106400,3688,1083,1020,-0.09503887999999999,300.0,0.01,0.0011402961099520326,10663,0.0001
1107600,3692,1084,1021,-0.003316740000000009,300.0,0.01,0.00078604492591694,10675,0.0001
1108800,3696,1084,1022,-0.13681993999999997,300.0,0.01,0.0006831391947343946,10687,0.0001
1110000,3700,1085,1022,-0.19415684999999996,300.0,0.01,0.0007734633982181549,10699,0.0001
1111200,3704,1085,1023,-0.08665777999999995,300.0,0.01,0.001294393907301128,10711,0.0001
1112400,3708,1086,1024,-0.06091881999999997,300.0,0.01,0.0005739936605095863,10723,0.0001
1113600,3712,1086,1024,-0.10157103999999997,300.0,0.01,0.0005810991860926151,10735,0.0001
1114800,3716,1087,1025,-0.12118662999999995,300.0,0.01,0.0006384867592714727,10747,0.0001
1116000,3720,1087,1026,-0.19354994999999994,300.0,0.01,0.0004926351248286664,10759,0.0001
1117200,3724,1088,1026,-0.20602540000000003,300.0,0.01,0.0006762364064343274,10771,0.0001
1118400,3728,1088,1027,-0.20268724000000005,300.0,0.01,0.0005522823776118457,10783,0.0001
1119600,3732,1088,1028,-0.25244416000000003,300.0,0.01,0.0005757964681833982,10795,0.0001
1120800,3736,1089,1028,-0.28322961,300.0,0.01,0.0010113088646903634,10807,0.0001
1122000,3740,1089,1029,-0.30833058999999996,300.0,0.01,0.0019269590266048908,10819,0.0001
1123200,3744,1090,1030,-0.25921714999999995,300.0,0.01,0.0005343215307220817,10831,0.0001
1124400,3748,1090,1030,-0.46425078,300.0,0.01,0.000625618442427367,10843,0.0001
1125600,3752,1091,1031,-0.6182988600000001,300.0,0.01,0.0005019408999942243,10855,0.0001
1126800,3756,1091,1032,-0.61932521,300.0,0.01,0.0005098618566989899,10867,0.0001
1128000,3760,1092,1032,-0.70414898,300.0,0.01,0.0007986135315150023,10879,0.0001
1129200,3764,1092,1033,-0.68883871,300.0,0.01,0.0006805066368542612,10891,0.0001
1130400,3768,1092,1034,-0.59382725,300.0,0.01,0.0005643118638545275,10903,0.0001
1131600,3772,1093,1034,-0.54042779,300.0,0.01,0.0007953150779940188,10915,0.0001
1132800,3776,1093,1035,-0.46004419999999996,300.0,0.01,0.0006513191619887948,10927,0.0001
1134000,3780,1093,1036,-0.4257382699999999,300.0,0.01,0.0006663032108917832,10939,0.0001
1135200,3784,1094,1037,-0.4578317399999999,300.0,0.01,0.0009240671643055975,10951,0.0001
1136400,3788,1094,1038,-0.53146576,300.0,0.01,0.0005397559143602848,10963,0.0001
1137600,3792,1094,1039,-0.6556510299999999,300.0,0.01,0.0005259954486973584,10975,0.0001
1138800,3796,1095,1039,-0.5788910500000001,300.0,0.01,0.0006861991714686155,10987,0.0001
1140000,3800,1095,1040,-0.63027767,300.0,0.01,0.0006292330217547715,10999,0.0001
1141200,3804,1096,1040,-0.7642297,300.0,0.01,0.0007911481661722064,11011,0.0001
1142400,3808,1096,1041,-0.7219757100000002,300.0,0.01,0.0005193841061554849,11023,0.0001
1143600,3812,1097,1042,-0.54494279,300.0,0.01,0.000783295719884336,11035,0.0001
1144800,3816,1097,1043,-0.67090442,300.0,0.01,0.0006895199185237288,11047,0.0001
1146000,3820,1098,1043,-0.54368031,300.0,0.01,0.001034740824252367,11059,0.0001
1147200,3824,1098,1044,-0.4858446500000001,300.0,0.01,0.0006253567407839,11071,0.0001
1148400,3828,1098,1044,-0.4674335,300.0,0.01,0.0006340584950521588,11083,0.0001
1149600,3832,1099,1045,-0.36542104999999997,300.0,0.01,0.0010435585863888264,11095,0.0001
1150800,3836,1099,1046,-0.4506122699999999,300.0,0.01,0.0006401797872968018,11107,0.0001
1152000,3840,1100,1047,-0.32072695999999984,300.0,0.01,0.0006582927890121937,11119,0.0001
1153200,3844,1100,1047,-0.29807770999999994,300.0,0.01,0.0006782280979678035,11131,0.0001
1154400,3848,1101,1048,-0.06740680999999998,300.0,0.01,0.0005201642634347081,11143,0.0001
1155600,3852,1101,1049,-0.0007350599999999386,300.0,0.01,0.0007356266141869128,11155,0.0001
1156800,3856,1101,1049,0.10745209000000006,300.0,0.01,0.0007484813686460257,11167,0.0001
1158000,3860,1102,1050,0.10484842000000004,300.0,0.01,0.0006406970787793398,11179,0.0001
1159200,3864,1102,1051,-0.043789929999999956,300.0,0.01,0.0005558960838243365,11191,0.0001
1160400,3868,1103,1051,-0.07500201999999996,300.0,0.01,0.0004961313679814339,11203,0.0001
1161600,3872,1103,1052,-0.26531509,300.0,0.01,0.0007453733123838902,11215,0.0001
1162800,3876,1104,1052,-0.3259746499999999,300.0,0.01,0.0006528793019242585,11227,0.0001
1164000,3880,1104,1053,-0.2814922499999999,300.0,0.01,0.0007499713683500886,11239,0.0001
1165200,3884,1105,1054,-0.24904978999999997,300.0,0.01,0.0007135552586987615,11251,0.0001
1166400,3888,1105,1054,-0.16287618999999995,300.0,0.01,0.0007552799070253968,11263,0.0001
1167600,3892,1106,1055,-0.09638178999999997,300.0,0.01,0.000596008263528347,11275,0.0001
1168800,3896,1106,1056,-0.012117749999999945,300.0,0.01,0.0007342041935771704,11287,0.0001
1170000,3900,1107,1056,-0.03589842999999995,300.0,0.01,0.0005488333408720791,11299,0.0001
1171200,3904,1107,1057,0.029699160000000027,300.0,0.01,0.0005557611584663391,11311,0.0001
1172400,3908,1107,1058,-0.014941459999999962,300.0,0.01,0.0007210791809484363,11323,0.0001
1173600,3912,1108,1059,-0.06156690999999995,300.0,0.01,0.0008078874088823795,11335,0.0001
1174800,3916,1108,1059,0.004341800000000038,300.0,0.01,0.0005284994258545339,11347,0.0001
1176000,3920,1109,1060,-0.04390709999999995,300.0,0.01,0.0004986472195014358,11359,0.0001
1177200,3924,1109,1061,-0.11794821999999996,300.0,0.01,0.0006344097200781107,11371,0.0001
1178400,3928,1109,1061,-0.10203216,300.0,0.01,0.000732077460270375,11383,0.0001
1179600,3932,1110,1062,-0.15957528999999998,300.0,0.01,0.0005247928202152252,11395,0.0001
1180800,3936,1110,1063,-0.07636948999999997,300.0,0.01,0.0006595876766368747,11407,0.0001
1182000,3940,1111,1063,-0.2721621,300.0,0.01,0.0007194657810032368,11419,0.0001
1183200,3944,1111,1064,-0.26462972000000007,300.0,0.01,0.000592600554227829,11431,0.0001
1184400,3948,1112,1065,-0.49545126000000006,300.0,0.01,0.000736011192202568,11443,0.0001
1185600,3952,1112,1065,-0.6628701800000001,300.0,0.01,0.0007966500706970692,11455,0.0001
1186800,3956,1112,1066,-0.7671763600000001,300.0,0.01,0.0007933955639600754,11467,0.0001
1188000,3960,1113,1067,-0.7231754499999998,300.0,0.01,0.0009520397870801389,11479,0.0001
1189200,3964,1113,1067,-0.64332082,300.0,0.01,0.0005763422232121229,11491,0.0001
1190400,3968,1113,1068,-0.6130665399999999,300.0,0.01,0.0017751279519870877,11503,0.0001
1191600,3972,1114,1069,-0.46155749,300.0,0.01,0.0007099853828549385,11515,0.0001
1192800,3976,1114,1070,-0.38289175000000014,300.0,0.01,0.0006452779634855688,11527,0.0001
1194000,3980,1114,1070,-0.44516728000000005,300.0,0.01,0.0006726529099978507,11539,0.0001
1195200,3984,1115,1071,-0.4151729000000001,300.0,0.01,0.0007043561199679971,11551,0.0001
1196400,3988,1115,1072,-0.3846644600000001,300.0,0.01,0.0007009831606410444,11563,0.0001
1197600,3992,1116,1072,-0.36834445000000005,300.0,0.01,0.0006985111394897103,11575,0.0001
1198800,3996,1116,1073,-0.47305171,300.0,0.01,0.000721752003300935,11587,0.0001
1200000,4000,1068,1123,-0.37574342,300.0,0.01,0.0014729431131854653,11599,0.0001
1201200,4004,1068,1123,-0.5485520700000001,300.0,0.01,0.0005953730433247983,11611,0.0001
1202400,4008,1069,1124,-0.55063013,300.0,0.01,0.0009481134475208819,11623,0.0001
1203600,4012,1069,1125,-0.5169300699999999,300.0,0.01,0.0004827242810279131,11635,0.0001
1204800,4016,1070,1125,-0.4043459800000001,300.0,0.01,0.000745109748095274,11647,0.0001
1206000,4020,1070,1126,-0.3911432299999999,300.0,0.01,0.0006181897479109466,11659,0.0001
1207200,4024,1070,1127,-0.31402252999999997,300.0,0.01,0.0005315381567925215,11671,0.0001
1208400,4028,1071,1128,-0.3689755699999999,300.0,0.01,0.0006138873286545277,11683,0.0001
1209600,4032,1071,1128,-0.3324407300000001,300.0,0.01,0.0008123596198856831,11695,0.0001
1210800,4036,1071,1129,-0.35624033000000005,300.0,0.01,0.0006106281070969999,11707,0.0001
1212000,4040,1072,1130,-0.3195423,300.0,0.01,0.0006220993818715215,11719,0.0001
1213200,4044,1072,1130,-0.40459485000000006,300.0,0.01,0.0006876903935335577,11731,0.0001
1214400,4048,1073,1131,-0.28096302000000006,300.0,0.01,0.0009057591669261456,11743,0.0001
1215600,4052,1073,1132,-0.12272985000000006,300.0,0.01,0.0007428915705531836,11755,0.0001
1216800,4056,1073,1133,-0.19562233999999998,300.0,0.01,0.0008187998901121318,11767,0.0001
1218000,4060,1073,1134,-0.29151658999999985,300.0,0.01,0.0006038746214471757,11779,0.0001
1219200,4064,1074,1134,-0.26543861999999996,300.0,0.01,0.0007663477445021272,11791,0.0001
1220400,4068,1074,1135,-0.3042565999999999,300.0,0.01,0.0006659934879280627,11803,0.0001
1221600,4072,1075,1136,-0.30579955999999997,300.0,0.01,0.0005802296800538898,11815,0.0001
1222800,4076,1075,1137,-0.31313566000000004,300.0,0.01,0.0014807527186349034,11827,0.0001
1224000,4080,1075,1137,-0.27464841,300.0,0.01,0.0007601543329656124,11839,0.0001
1225200,4084,1076,1138,-0.25004284,300.0,0.01,0.0006814889493398368,11851,0.0001
1226400,4088,1076,1139,-0.23167359999999984,300.0,0.01,0.0008178317220881581,11863,0.0001
1227600,4092,1077,1139,-0.15685851999999995,300.0,0.01,0.0007337921415455639,11875,0.0001
1228800,4096,1077,1140,-0.08330160000000005,300.0,0.01,0.0005609308136627078,11887,0.0001
1230000,4100,1077,1141,-0.16093915,300.0,0.01,0.0010640715481713414,11899,0.0001
1231200,4104,1078,1141,-0.04381170999999999,300.0,0.01,0.0008713368442840874,11911,0.0001
1232400,4108,1078,1142,-0.10122148999999997,300.0,0.01,0.0006552624981850386,11923,0.0001
1233600,4112,1079,1142,-0.19696781999999996,300.0,0.01,0.000703191093634814,11935,0.0001
1234800,4116,1079,1143,-0.19177608999999995,300.0,0.01,0.0006402736762538552,11947,0.0001
1236000,4120,1080,1144,-0.19146581,300.0,0.01,0.0005503653082996607,11959,0.0001
1237200,4124,1080,1144,-0.22283260000000002,300.0,0.01,0.0005578674608841538,11971,0.0001
1238400,4128,1081,1145,-0.21196382,300.0,0.01,0.0006737496005371213,11983,0.0001
1239600,4132,1081,1146,-0.17409748999999997,300.0,0.01,0.000898151658475399,11995,0.0001
1240800,4136,1081,1146,-0.06612780000000001,300.0,0.01,0.001119851367548108,12007,0.0001
1242000,4140,1082,1147,-0.020071440000000006,300.0,0.01,0.0006086568464525044,12019,0.0001
1243200,4144,1082,1148,-0.09963321,300.0,0.01,0.0008173237438313663,12031,0.0001
1244400,4148,1082,1149,-0.04441072000000004,300.0,0.01,0.0014540983829647303,12043,0.0001
1245600,4152,1083,1149,0.05139272999999995,300.0,0.01,0.0007559100049547851,12055,0.0001
1246800,4156,1083,1150,0.14310341999999995,300.0,0.01,0.0005017351359128952,12067,0.0001
1248000,4160,1084,1151,0.12975108000000002,300.0,0.01,0.0009751585894264281,12079,0.0001
1249200,4164,1084,1151,0.09409910999999999,300.0,0.01,0.0008658035658299923,12091,0.0001
1250400,4168,1085,1152,0.056818919999999974,300.0,0.01,0.0009239029022864997,12103,0.0001
1251600,4172,1085,1153,-0.017941740000000025,300.0,0.01,0.0006312431069090962,12115,0.0001
1252800,4176,1085,1153,-0.16993935999999998,300.0,0.01,0.0007183768320828676,12127,0.0001
1254000,4180,1086,1154,-0.20065469999999994,300.0,0.01,0.0005958323599770665,12139,0.0001
1255200,4184,1086,1154,-0.23829178000000004,300.0,0.01,0.0005859346711076796,12151,0.0001
1256400,4188,1087,1155,-0.25440697,300.0,0.01,0.0006923141190782189,12163,0.0001
1257600,4192,1087,1156,-0.38285114,300.0,0.01,0.0007257612887769938,12175,0.0001
1258800,4196,1087,1157,-0.44835795999999994,300.0,0.01,0.000857257517054677,12187,0.0001
1260000,4200,1088,1157,-0.43156135000000007,300.0,0.01,0.0005223543848842382,12199,0.0001
1261200,4204,1088,1158,-0.28375341000000004,300.0,0.01,0.0005153596284799278,12211,0.0001
1262400,4208,1088,1159,-0.06021752999999994,300.0,0.01,0.0006485434714704752,12223,0.0001
1263600,4212,1089,1160,-0.052828489999999916,300.0,0.01,0.0005872853216715157,12235,0.0001
1264800,4216,1089,1160,-0.024175149999999923,300.0,0.01,0.0010337431449443102,12247,0.0001
1266000,4220,1090,1161,0.16678028000000006,300.0,0.01,0.0007429156685248017,12259,0.0001
1267200,4224,1090,1161,0.24141413,300.0,0.01,0.002291109412908554,12271,0.0001
1268400,4228,1091,1162,0.34056315000000004,300.0,0.01,0.0006064624758437276,12283,0.0001
1269600,4232,1091,1163,0.32379202,300.0,0.01,0.0006159553304314613,12295,0.0001
1270800,4236,1091,1164,0.1382058100000001,300.0,0.01,0.0006707040010951459,12307,0.0001
1272000,4240,1092,1164,0.06801827,300.0,0.01,0.0008170214714482427,12319,0.0001
1273200,4244,1092,1165,0.23832065,300.0,0.01,0.0006026070914231241,12331,0.0001
1274400,4248,1092,1166,0.21973539999999991,300.0,0.01,0.0005862488178536296,12343,0.0001
1275600,4252,1093,1166,0.07635370999999999,300.0,0.01,0.0007033725851215422,12355,0.0001
1276800,4256,1093,1167,0.12471423999999998,300.0,0.01,0.0011839943472296,12367,0.0001
1278000,4260,1093,1168,0.28895038999999995,300.0,0.01,0.0009123074705712497,12379,0.0001
1279200,4264,1094,1168,0.32171651999999995,300.0,0.01,0.0006195147288963199,12391,0.0001
1280400,4268,1094,1169,0.38462365999999987,300.0,0.01,0.0005467497976496816,12403,0.0001
1281600,4272,1095,1170,0.38359555,300.0,0.01,0.000648659304715693,12415,0.0001
1282800,4276,1095,1170,0.42290688000000004,300.0,0.01,0.0005435342900454998,12427,0.0001
1284000,4280,1096,1171,0.44080569,300.0,0.01,0.0032725976780056953,12439,0.0001
1285200,4284,1096,1172,0.33863302000000006,300.0,0.01,0.0004973014001734555,12451,0.0001
1286400,4288,1096,1172,0.24480956999999992,300.0,0.01,0.00066211266675964,12463,0.0001
1287600,4292,1097,1173,0.14533616000000002,300.0,0.01,0.0004975628107786179,12475,0.0001
1288800,4296,1097,1174,0.11259518,300.0,0.01,0.0007039082702249289,12487,0.0001
1290000,4300,1098,1174,0.08370238,300.0,0.01,0.0007235364173538983,12499,0.0001
1291200,4304,1098,1175,-0.13432570999999996,300.0,0.01,0.0007032246212475002,12511,0.0001
1292400,4308,1099,1175,-0.34589068999999995,300.0,0.01,0.0006098266458138824,12523,0.0001
1293600,4312,1099,1176,-0.2620213599999999,300.0,0.01,0.0008232233813032508,12535,0.0001
1294800,4316,1099,1177,-0.21607074,300.0,0.01,0.0023146711755543947,12547,0.0001
1296000,4320,1100,1178,-0.3709909799999999,300.0,0.01,0.0007408937090076506,12559,0.0001
1297200,4324,1100,1178,-0.50229047,300.0,0.01,0.0006140448385849595,12571,0.0001
1298400,4328,1100,1179,-0.45214311000000007,300.0,0.01,0.000754533801227808,12583,0.0001
1299600,4332,1101,1180,-0.38003747000000004,300.0,0.01,0.00048071390483528376,12595,0.0001
1300800,4336,1057,1230,-0.28921533000000005,300.0,0.01,0.0005696600419469178,12607,0.0001
1302000,4340,1057,1230,-0.15789834999999997,300.0,0.01,0.0007989544537849724,12619,0.0001
1303200,4344,1058,1231,-0.14931898999999998,300.0,0.01,0.0007905307575128973,12631,0.0001
1304400,4348,1058,1232,-0.13908437000000007,300.0,0.01,0.0012937004212290049,12643,0.0001
1305600,4352,1059,1232,-0.2734551900000001,300.0,0.01,0.00060162169393152,12655,0.0001
1306800,4356,1059,1233,-0.31004854000000004,300.0,0.01,0.0005970049533061683,12667,0.0001
1308000,4360,1060,1233,-0.56422806,300.0,0.01,0.0007459980552084744,12679,0.0001
1309200,4364,1060,1234,-0.6164138000000001,300.0,0.01,0.0006821732386015356,12691,0.0001
1310400,4368,1060,1235,-0.6124847200000001,300.0,0.01,0.0007149275625124574,12703,0.0001
1311600,4372,1061,1236,-0.6274474100000001,300.0,0.01,0.0008100848644971848,12715,0.0001
1312800,4376,1061,1236,-0.5422350600000001,300.0,0.01,0.0006156094023026526,12727,0.0001
1314000,4380,1061,1237,-0.4917751799999999,300.0,0.01,0.001024317112751305,12739,0.0001
1315200,4384,1062,1238,-0.4316854999999999,300.0,0.01,0.0007462830981239676,12751,0.0001
1316400,4388,1062,1239,-0.23586196999999995,300.0,0.01,0.0015069660730659962,12763,0.0001
1317600,4392,1062,1239,-0.010027169999999995,300.0,0.01,0.0007431535632349551,12775,0.0001
1318800,4396,1063,1240,0.08938211999999991,300.0,0.01,0.001253828639164567,12787,0.0001
1320000,4400,1063,1241,0.26627877999999994,300.0,0.01,0.0006983435596339405,12799,0.0001
1321200,4404,1063,1241,0.3484506800000001,300.0,0.01,0.0006327728042379022,12811,0.0001
1322400,4408,1064,1242,0.40702579000000005,300.0,0.01,0.0005951150669716299,12823,0.0001
1323600,4412,1064,1243,0.39697982000000004,300.0,0.01,0.0024074269458651543,12835,0.0001
1324800,4416,1065,1243,0.31100752,300.0,0.01,0.0006044065812602639,12847,0.0001
1326000,4420,1065,1244,0.22951127000000007,300.0,0.01,0.0006884673493914306,12859,0.0001
1327200,4424,1065,1245,0.3429282100000001,300.0,0.01,0.000794609310105443,12871,0.0001
1328400,4428,1066,1246,0.22347543000000003,300.0,0.01,0.001380586065351963,12883,0.0001
1329600,4432,1066,1246,0.19200569000000006,300.0,0.01,0.001165637862868607,12895,0.0001
1330800,4436,1066,1247,0.2511811800000001,300.0,0.01,0.0025681154802441597,12907,0.0001
1332000,4440,1066,1248,0.18171955000000006,300.0,0.01,0.000824436719994992,12919,0.0001
1333200,4444,1066,1249,0.21321451000000002,300.0,0.01,0.0010050187120214105,12931,0.0001
1334400,4448,1067,1250,0.23337159000000007,300.0,0.01,0.0007063907687552273,12943,0.0001
1335600,4452,1067,1251,0.46748982000000006,300.0,0.01,0.0006123947678133845,12955,0.0001
1336800,4456,1067,1251,0.41098388999999996,300.0,0.01,0.0008945351000875235,12967,0.0001
1338000,4460,1068,1252,0.6613901100000001,300.0,0.01,0.0005678099114447832,12979,0.0001
1339200,4464,1068,1253,0.6586610900000001,300.0,0.01,0.001326930825598538,12991,0.0001
1340400,4468,1068,1253,0.43702609000000003,300.0,0.01,0.0008731702109798789,13003,0.0001
1341600,4472,1069,1254,0.50559667,300.0,0.01,0.0007589478045701981,13015,0.0001
1342800,4476,1069,1255,0.26249328999999993,300.0,0.01,0.0006111983675509691,13027,0.0001
1344000,4480,1070,1256,0.20824673999999999,300.0,0.01,0.0006238325731828809,13039,0.0001
1345200,4484,1070,1256,0.16200777000000002,300.0,0.01,0.000588601513300091,13051,0.0001
1346400,4488,1070,1257,0.03660230000000001,300.0,0.01,0.0016447288217023015,13063,0.0001
1347600,4492,1071,1258,-0.1024616,300.0,0.01,0.0006988832028582692,13075,0.0001
1348800,4496,1071,1258,-0.09953888999999996,300.0,0.01,0.0011945993173867464,13087,0.0001
1350000,4500,1071,1259,-0.18263228999999995,300.0,0.01,0.0008142386795952916,13099,0.0001
1351200,4504,1072,1260,-0.19342450999999997,300.0,0.01,0.000654883508104831,13111,0.0001
1352400,4508,1072,1260,-0.2992700399999999,300.0,0.01,0.0008951284689828753,13123,0.0001
1353600,4512,1073,1261,-0.34006467,300.0,0.01,0.0010139727964997292,13135,0.0001
1354800,4516,1073,1262,-0.3904884499999999,300.0,0.01,0.000757864851038903,13147,0.0001
1356000,4520,1073,1262,-0.28070806000000004,300.0,0.01,0.0006424025050364435,13159,0.0001
1357200,4524,1074,1263,-0.28063160000000004,300.0,0.01,0.0005857443902641535,13171,0.0001
1358400,4528,1074,1264,-0.15814841000000007,300.0,0.01,0.0011079339310526848,13183,0.0001
1359600,4532,1075,1264,-0.20827094,300.0,0.01,0.0017542134737595916,13195,0.0001
1360800,4536,1075,1265,-0.24736607999999993,300.0,0.01,0.000569615513086319,13207,0.0001
1362000,4540,1075,1266,-0.30330205,300.0,0.01,0.0007361629395745695,13219,0.0001
1363200,4544,1076,1266,-0.37476920999999996,300.0,0.01,0.0007032868452370167,13231,0.0001
1364400,4548,1076,1267,-0.36067595000000013,300.0,0.01,0.0006476526032201946,13243,0.0001
1365600,4552,1076,1268,-0.49510819000000006,300.0,0.01,0.000517491134814918,13255,0.0001
1366800,4556,1076,1269,-0.49603804,300.0,0.01,0.0005056101363152266,13267,0.0001
1368000,4560,1077,1269,-0.7946821100000001,300.0,0.01,0.0005341116338968277,13279,0.0001
1369200,4564,1077,1270,-0.7449854499999999,300.0,0.01,0.0006837459513917565,13291,0.0001
1370400,4568,1078,1271,-0.65064599,300.0,0.01,0.0006844971794635057,13303,0.0001
1371600,4572,1078,1271,-0.4570794199999999,300.0,0.01,0.0008967622998170555,13315,0.0001
1372800,4576,1078,1272,-0.2723123,300.0,0.01,0.0007539366488344967,13327,0.0001
1374000,4580,1079,1273,-0.24080754000000007,300.0,0.01,0.0007974763866513968,13339,0.0001
1375200,4584,1079,1273,-0.09773363000000007,300.0,0.01,0.0006062773172743618,13351,0.0001
1376400,4588,1080,1274,-0.022135450000000025,300.0,0.01,0.0006371909403242171,13363,0.0001
1377600,4592,1080,1275,0.0017416099999999668,300.0,0.01,0.0006811565835960209,13375,0.0001
1378800,4596,1080,1275,0.05333143,300.0,0.01,0.0009474985999986529,13387,0.0001
1380000,4600,1081,1276,0.12263072000000004,300.0,0.01,0.0010954724857583642,13399,0.0001
1381200,4604,1081,1277,0.12284386,300.0,0.01,0.0006219269125722349,13411,0.0001
1382400,4608,1081,1277,0.22035293000000003,300.0,0.01,0.0007324576727114618,13423,0.0001
1383600,4612,1081,1278,0.23383832000000004,300.0,0.01,0.0008407964487560093,13435,0.0001
1384800,4616,1082,1279,0.24138421000000002,300.0,0.01,0.0005539804114960134,13447,0.0001
1386000,4620,1082,1280,0.17801516999999997,300.0,0.01,0.0006770454347133636,13459,0.0001
1387200,4624,1082,1280,0.22671649000000005,300.0,0.01,0.0009635929600335658,13471,0.0001
1388400,4628,1083,1281,0.017249910000000087,300.0,0.01,0.0007340884767472744,13483,0.0001
1389600,4632,1083,1282,0.12136640000000008,300.0,0.01,0.0008429475128650665,13495,0.0001
1390800,4636,1084,1283,0.23799413000000008,300.0,0.01,0.0007097871275618672,13507,0.0001
1392000,4640,1084,1283,0.17722749000000015,300.0,0.01,0.00080490781692788,13519,0.0001
1393200,4644,1084,1284,0.25982282000000007,300.0,0.01,0.0016575432382524014,13531,0.0001
1394400,4648,1085,1285,0.11777054999999999,300.0,0.01,0.0012577943271026015,13543,0.0001
1395600,4652,1085,1285,0.14921004000000004,300.0,0.01,0.000509910169057548,13555,0.0001
1396800,4656,1085,1286,0.11315398000000015,300.0,0.01,0.0008757579489611089,13567,0.0001
1398000,4660,1086,1287,0.3064155000000001,300.0,0.01,0.0011442835675552487,13579,0.0001
1399200,4664,1086,1287,0.29145810000000005,300.0,0.01,0.0007072415901347995,13591,0.0001
1400400,4668,1046,1338,0.4932469400000001,300.0,0.01,0.0007244462613016367,13603,0.0001
