time/iterations,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/value_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/learning_rate,train/loss,train/entropy_loss
490,551,1003520,-0.20302288000000013,300.0,1818,4890,0.06340112736215815,0.2248046875,0.2,-0.04467084102216177,0.02311551570892334,0.03444605,0.0003,-0.06515462696552277,-0.700809802673757
491,552,1005568,0.054696619999999856,300.0,1820,4900,0.01594013384747086,0.223974609375,0.2,-0.041635301802307366,-0.19546091556549072,0.03537962,0.0003,-0.050576142966747284,-0.6862363800406456
492,552,1007616,0.023524619999999975,300.0,1822,4910,0.10387824770295992,0.22119140625,0.2,-0.04677269629901275,0.012885987758636475,0.0377306,0.0003,-0.03934324160218239,-0.7014434671029448
493,553,1009664,0.06202621999999997,300.0,1824,4920,0.03774234441225417,0.215771484375,0.2,-0.04049632176756859,0.0792660117149353,0.02843597,0.0003,-0.04719427227973938,-0.7080349968746305
494,553,1011712,0.2705788700000001,300.0,1826,4930,0.02686141318990849,0.243310546875,0.2,-0.04628316908638226,-0.13673996925354004,0.03895127,0.0003,-0.07370883971452713,-0.6744561813771724
495,554,1013760,0.28197634000000005,300.0,1828,4940,0.029572671477217226,0.238916015625,0.2,-0.04660384709713981,0.011626124382019043,0.04356429,0.0003,-0.04746650904417038,-0.6724762134253979
496,554,1015808,0.23814358000000005,300.0,1830,4950,0.02802414332400076,0.2265625,0.2,-0.0440655070298817,-0.0025360584259033203,0.038152,0.0003,-0.04665900021791458,-0.701550472714007
497,555,1017856,0.3670788600000002,300.0,1832,4960,0.05469214461627416,0.231005859375,0.2,-0.04393791034235619,0.09421831369400024,0.033641197,0.0003,-0.057355381548404694,-0.6758852928876877
498,555,1019904,0.5359381900000002,300.0,1834,4970,0.02928394452901557,0.242578125,0.2,-0.04549378279625671,-0.016316771507263184,0.045291044,0.0003,-0.07978293299674988,-0.7032089553773403
499,556,1021952,0.71563798,300.0,1837,4980,0.06015216215746477,0.223876953125,0.2,-0.04249466197798028,0.24788492918014526,0.03476742,0.0003,-0.06778419017791748,-0.6527695538476109
500,556,1024000,0.5867775100000001,300.0,1839,4990,0.040513220214052126,0.228515625,0.2,-0.04344300315715373,0.377419114112854,0.038821124,0.0003,-0.04275442659854889,-0.6572510620579124
501,557,1026048,0.63459477,300.0,1841,5000,0.0418935130466707,0.233203125,0.2,-0.04591246057243552,0.35709989070892334,0.03448829,0.0003,-0.049387335777282715,-0.6820139829069376
502,557,1028096,0.6147601399999999,300.0,1843,5010,0.03514872106607072,0.221435546875,0.2,-0.04009186112671159,0.3988558053970337,0.034772567,0.0003,-0.060411326587200165,-0.6843688188120722
503,558,1030144,0.49502139999999994,300.0,1845,5020,0.014910420028900261,0.228173828125,0.2,-0.04306031776359305,0.6064046025276184,0.038591214,0.0003,-0.0753222182393074,-0.6824217271059752
504,558,1032192,0.49690930999999994,300.0,1847,5030,0.05607137633487582,0.239697265625,0.2,-0.04637824191886466,0.4195480942726135,0.03676878,0.0003,-0.05650925263762474,-0.6994229890406132
505,559,1034240,0.30350596,300.0,1849,5040,0.04032282470725477,0.2693359375,0.2,-0.0508470768108964,0.5688700675964355,0.04365385,0.0003,-0.06498576700687408,-0.7150504788383841
506,559,1036288,0.26429303000000004,300.0,1851,5050,0.029345816766726783,0.25009765625,0.2,-0.04779468345805071,0.6261817216873169,0.041506555,0.0003,-0.06732609868049622,-0.7031285090371966
507,560,1038336,0.29936357999999996,300.0,1854,5060,0.08762523789191619,0.218212890625,0.2,-0.042241916566854346,0.34387481212615967,0.038114224,0.0003,-0.05066027492284775,-0.6938943045213819
508,560,1040384,0.23686217999999992,300.0,1856,5070,0.07456160670844839,0.2365234375,0.2,-0.04350759221997578,0.3014202117919922,0.03904822,0.0003,-0.06691161543130875,-0.7007075047120452
509,560,1042432,0.3675711499999999,300.0,1858,5080,0.04439383345306851,0.25390625,0.2,-0.04389444451662712,0.21601378917694092,0.04475324,0.0003,-0.016672231256961823,-0.7004252552986145
510,561,1044480,0.19529172999999997,300.0,1860,5090,0.05560525970067829,0.2462890625,0.2,-0.04446942529757507,-0.006616711616516113,0.040161747,0.0003,-0.038443922996520996,-0.7037020727992058
511,561,1046528,0.1874249199999999,300.0,1862,5100,0.03721824221429415,0.23515625,0.2,-0.04352770260884427,-0.05329477787017822,0.038303275,0.0003,-0.076852947473526,-0.6788683647289873
512,562,1048576,0.33064521999999996,300.0,1864,5110,0.07022726399591192,0.24638671875,0.2,-0.049124346990720366,-0.023298025131225586,0.04029432,0.0003,-0.05708007141947746,-0.6823223561048508
513,562,1050624,0.21062638,300.0,1867,5120,0.029339437893941066,0.22587890625,0.2,-0.04412560486598523,0.03228360414505005,0.03738609,0.0003,-0.06484653800725937,-0.6800167806446552
514,563,1052672,0.25039607,300.0,1869,5130,0.028206437773769723,0.23466796875,0.2,-0.047455432041897436,0.16816109418869019,0.04358439,0.0003,-0.06353066861629486,-0.6747571494430303
515,563,1054720,0.22766755000000002,300.0,1871,5140,0.028857221291400493,0.23876953125,0.2,-0.04750572806078708,0.3366734981536865,0.040574715,0.0003,-0.05791899189352989,-0.6964399928227067
516,563,1056768,0.16907249,300.0,1873,5150,0.02858652930299286,0.230419921875,0.2,-0.0462735246430384,0.403329074382782,0.037813447,0.0003,-0.06729267537593842,-0.6820673948153854
517,564,1058816,0.27885976,300.0,1875,5160,0.03765566187503282,0.22392578125,0.2,-0.043142657549469735,0.41261720657348633,0.038095437,0.0003,-0.050467878580093384,-0.6937931163236499
518,564,1060864,0.35070065,300.0,1877,5170,0.06891720968997106,0.237841796875,0.2,-0.04557652488729218,0.24183326959609985,0.039404757,0.0003,-0.04647255688905716,-0.689504311978817
519,565,1062912,0.4490180899999999,300.0,1879,5180,0.0402219956566114,0.22861328125,0.2,-0.04501347460027318,0.34638166427612305,0.040365145,0.0003,-0.055115245282649994,-0.6806255644187331
520,565,1064960,0.47307892999999995,300.0,1881,5190,0.0829668696387671,0.23583984375,0.2,-0.0440953175566392,0.169763445854187,0.039609633,0.0003,-0.011135376989841461,-0.683773977868259
521,566,1067008,0.29576533,300.0,1884,5200,0.03329456262581516,0.22607421875,0.2,-0.04480016582820099,0.4105210304260254,0.04303786,0.0003,-0.0446476973593235,-0.6668423855677247
522,566,1069056,0.14901687000000002,300.0,1886,5210,0.03332082473207265,0.237939453125,0.2,-0.04636450150574092,0.3616541028022766,0.040621296,0.0003,-0.04657949507236481,-0.6872296996414662
523,567,1071104,0.02815984000000002,300.0,1888,5220,0.06378530384972692,0.23212890625,0.2,-0.045778127347875855,0.3232758641242981,0.038292944,0.0003,-0.05712796002626419,-0.6707358593121171
524,567,1073152,-0.05476294000000004,300.0,1890,5230,0.054433474643155934,0.2259765625,0.2,-0.04424448862555437,0.26803481578826904,0.039803803,0.0003,-0.035405438393354416,-0.6777904283255338
525,568,1075200,-0.12430073999999991,300.0,1892,5240,0.07208690711995587,0.22353515625,0.2,-0.04273765286197886,0.11172699928283691,0.0363452,0.0003,-0.05258394777774811,-0.6793218363076449
526,568,1077248,-0.08033386999999999,300.0,1894,5250,0.036835143432836046,0.2357421875,0.2,-0.04302403572655748,0.22634553909301758,0.040876195,0.0003,-0.051273413002491,-0.6630151476711035
527,569,1079296,-0.16927021999999997,300.0,1896,5260,0.0586644045310095,0.213623046875,0.2,-0.038233117539493836,0.0792352557182312,0.036138166,0.0003,-0.04943380504846573,-0.6668213915079833
528,569,1081344,-0.12621970000000005,300.0,1899,5270,0.04851005011005327,0.240234375,0.2,-0.04475003762927372,0.14125752449035645,0.040262505,0.0003,-0.032359056174755096,-0.6655014937743544
529,569,1083392,-0.16166910999999998,300.0,1901,5280,0.025240607841988096,0.237060546875,0.2,-0.044358908521826376,-0.08002078533172607,0.04218653,0.0003,-0.0717577412724495,-0.6574969040229917
530,570,1085440,-0.17107839000000005,300.0,1902,5290,0.015146308424300514,0.244677734375,0.2,-0.04568603624647949,0.20675617456436157,0.04312952,0.0003,-0.06763545423746109,-0.6648093458265066
531,570,1087488,0.06040275999999998,300.0,1905,5300,0.024355132109485568,0.23984375,0.2,-0.04266196312964894,0.040773749351501465,0.04143628,0.0003,-0.06593186408281326,-0.6757223704829812
532,571,1089536,0.020436979999999955,300.0,1907,5310,0.04319066639291123,0.227783203125,0.2,-0.044743567556724886,0.15287351608276367,0.040637493,0.0003,-0.054649483412504196,-0.6660959580913186
533,571,1091584,-0.14710455999999997,300.0,1909,5320,0.01991814640641678,0.239697265625,0.2,-0.04630458524043206,0.02190786600112915,0.040242884,0.0003,-0.050366781651973724,-0.6766374042257667
534,572,1093632,0.0052734799999999615,300.0,1911,5330,0.036220919364131986,0.2353515625,0.2,-0.04308783286105609,0.1205933690071106,0.04440152,0.0003,-0.04507356137037277,-0.6442015251144767
535,572,1095680,0.05082832999999997,300.0,1913,5340,0.015604295322555117,0.241064453125,0.2,-0.04453159135300666,0.34450381994247437,0.0383239,0.0003,-0.09326820820569992,-0.6489394577220082
536,573,1097728,0.20844268,300.0,1915,5350,0.012855500578007195,0.23583984375,0.2,-0.044632681130315176,-0.26444220542907715,0.042353116,0.0003,-0.043530236929655075,-0.6170350626111031
537,573,1099776,0.3282959100000001,300.0,1917,5360,0.02840045481279958,0.218408203125,0.2,-0.04138655862188898,0.15226638317108154,0.037429202,0.0003,-0.03675593063235283,-0.6583405293524265
538,557,1101824,0.4071545300000001,300.0,1977,5370,0.09567181470338255,0.238916015625,0.2,-0.04443632707116194,0.04868263006210327,0.04656749,0.0003,-0.03693715110421181,-0.6278640180826187
539,557,1103872,0.28600263000000004,300.0,1979,5380,0.038701244123512876,0.24189453125,0.2,-0.04171387400419917,0.21035045385360718,0.044701293,0.0003,-0.04560636729001999,-0.6312532069161534
540,558,1105920,0.18262261000000005,300.0,1981,5390,0.02457350061449688,0.22900390625,0.2,-0.04503530214424245,0.09798574447631836,0.041951776,0.0003,-0.06655041128396988,-0.655672468431294
541,558,1107968,0.16815750000000002,300.0,1983,5400,0.07041419292800129,0.220166015625,0.2,-0.037879755237372595,0.04131495952606201,0.036877297,0.0003,-0.0456528402864933,-0.633509929291904
542,558,1110016,0.051489520000000004,300.0,1986,5410,0.04042165905120783,0.222607421875,0.2,-0.04256361497973558,-0.0364452600479126,0.04416366,0.0003,-0.05525246635079384,-0.6197856687940657
543,559,1112064,-0.014816330000000018,300.0,1988,5420,0.03430108365719207,0.22490234375,0.2,-0.04631426100677345,-0.03772532939910889,0.042711373,0.0003,-0.06779173016548157,-0.6224922420457005
544,559,1114112,-0.10849815,300.0,1990,5430,0.032424894662108274,0.234375,0.2,-0.044552875304361805,0.12556993961334229,0.0459555,0.0003,-0.06515499204397202,-0.6274561198428273
545,560,1116160,-0.044705270000000005,300.0,1992,5440,0.03094286760315299,0.2234375,0.2,-0.04097931660362519,0.033789992332458496,0.037859924,0.0003,-0.03678244352340698,-0.6426515817642212
546,560,1118208,-0.20599572000000002,300.0,1995,5450,0.02528054177237209,0.23154296875,0.2,-0.04241733727249084,0.05106467008590698,0.04445366,0.0003,-0.05330071598291397,-0.6275296032428741
547,560,1120256,-0.09899677000000001,300.0,1997,5460,0.019589641256607136,0.223046875,0.2,-0.04399734917096794,0.17281794548034668,0.037082784,0.0003,-0.07194910943508148,-0.6233260449022054
548,561,1122304,-0.16090913,300.0,1999,5470,0.03813092089840211,0.218359375,0.2,-0.0431992932659341,0.06734049320220947,0.04022855,0.0003,-0.07312257587909698,-0.6232300871051848
549,561,1124352,-0.17364858000000002,300.0,2001,5480,0.06476741960505024,0.23203125,0.2,-0.04448260221979581,0.10803669691085815,0.039996948,0.0003,-0.04287688061594963,-0.649065943993628
550,562,1126400,-0.19613494000000006,300.0,2003,5490,0.023005422702408396,0.23115234375,0.2,-0.044067054719198494,0.2973249554634094,0.039906975,0.0003,-0.07000134140253067,-0.6457017182372511
551,562,1128448,-0.22655671,300.0,2005,5500,0.043172497855266556,0.236669921875,0.2,-0.041359201597515494,0.3394469618797302,0.03937909,0.0003,-0.048738718032836914,-0.6455522013828159
552,563,1130496,-0.23453063000000005,300.0,2007,5510,0.030313112237490714,0.23681640625,0.2,-0.044165726326173174,0.4376997947692871,0.039240673,0.0003,-0.07041327655315399,-0.6507488500326872
553,563,1132544,-0.17971876999999994,300.0,2010,5520,0.019667313582613134,0.2216796875,0.2,-0.044395477292709984,0.4721212387084961,0.03733122,0.0003,-0.07026396691799164,-0.6370069917291403
554,563,1134592,0.062035959999999994,300.0,2012,5530,0.04909731682855636,0.237353515625,0.2,-0.048330657940823585,0.24440044164657593,0.045596287,0.0003,-0.05939721316099167,-0.645557645149529
555,564,1136640,-0.16170174999999998,300.0,2014,5540,0.028744291604380124,0.226953125,0.2,-0.04327922888915055,0.3626112937927246,0.041355416,0.0003,-0.04981018975377083,-0.6460346756502986
556,564,1138688,-0.17275728,300.0,2016,5550,0.032808371642022396,0.211474609375,0.2,-0.046613817609613764,-0.29015886783599854,0.035810668,0.0003,-0.08995676040649414,-0.6397529397159815
557,565,1140736,-0.13142146999999998,300.0,2018,5560,0.039484566275496034,0.225439453125,0.2,-0.04272837199969217,-0.010623335838317871,0.039643064,0.0003,-0.05430562049150467,-0.628052310924977
558,565,1142784,-0.07869294000000002,300.0,2020,5570,0.03869225602247752,0.23369140625,0.2,-0.04760425243584905,-0.11144018173217773,0.04288995,0.0003,-0.03271860256791115,-0.6530674800276757
559,565,1144832,-0.038703460000000016,300.0,2023,5580,0.08098147445125506,0.23515625,0.2,-0.047333867178531365,0.03406393527984619,0.044836804,0.0003,-0.03222659230232239,-0.6383883507922292
560,566,1146880,0.017311930000000027,300.0,2025,5590,0.04357274291687645,0.22353515625,0.2,-0.044068853108910844,-0.02301764488220215,0.044491738,0.0003,-0.0287763774394989,-0.6208288633264601
561,566,1148928,0.22730589,300.0,2027,5600,0.1157781606540084,0.227685546875,0.2,-0.04407745850767242,-0.011537313461303711,0.04048053,0.0003,-0.011863641440868378,-0.638818915747106
562,567,1150976,0.10292678000000001,300.0,2029,5610,0.04696192587143742,0.244140625,0.2,-0.047058814685442485,-0.05547070503234863,0.04468386,0.0003,-0.05956850200891495,-0.658573841303587
563,567,1153024,0.12706609000000005,300.0,2031,5620,0.053649044700432566,0.240185546875,0.2,-0.04275676687248051,0.1789819598197937,0.045609217,0.0003,-0.04782682657241821,-0.6347424708306789
564,567,1155072,0.022897130000000016,300.0,2033,5630,0.03516215845593251,0.236328125,0.2,-0.047751152468845245,0.13304084539413452,0.052387573,0.0003,-0.04920047149062157,-0.6466034108772873
565,568,1157120,0.16540966999999995,300.0,2036,5640,0.06286156789865345,0.24033203125,0.2,-0.047586284711724144,0.11726212501525879,0.043244652,0.0003,-0.040807995945215225,-0.641340976767242
566,568,1159168,-0.0015326900000000164,300.0,2038,5650,0.07958836358739063,0.231640625,0.2,-0.04517088936117943,0.12619787454605103,0.04211738,0.0003,-0.01682501658797264,-0.6357919002883137
567,569,1161216,-0.09762737000000002,300.0,2040,5660,0.030522800117614678,0.233154296875,0.2,-0.042895267554558816,0.21357297897338867,0.039740752,0.0003,-0.0691797286272049,-0.6494069531559944
568,569,1163264,-0.17458603000000011,300.0,2042,5670,0.02416953245992772,0.23349609375,0.2,-0.04687700012582354,0.09069013595581055,0.04099954,0.0003,-0.06338585913181305,-0.675739698112011
569,569,1165312,-0.15809017000000003,300.0,2045,5680,0.0127047220536042,0.239501953125,0.2,-0.0457594002073165,-0.1547379493713379,0.05086132,0.0003,-0.08006539195775986,-0.6532663710415363
570,570,1167360,-0.16968858000000003,300.0,2047,5690,0.030215671588666736,0.23193359375,0.2,-0.044391611775790804,-0.017163872718811035,0.03890869,0.0003,-0.059759750962257385,-0.6620431318879128
571,570,1169408,-0.13255171999999996,300.0,2050,5700,0.04861635136767291,0.23046875,0.2,-0.0420493635465391,0.1191759705543518,0.041307908,0.0003,-0.03013003058731556,-0.6953354930505157
572,570,1171456,-0.11624947000000001,300.0,2052,5710,0.06438978060614317,0.231982421875,0.2,-0.04307468973856885,-0.012547612190246582,0.03940452,0.0003,-0.06495033204555511,-0.6820481821894646
573,571,1173504,0.06677804000000004,300.0,2055,5720,0.02118990266462788,0.2298828125,0.2,-0.047452282316226044,0.26455050706863403,0.036863364,0.0003,-0.061003610491752625,-0.6804856473580003
574,571,1175552,0.04264621,300.0,2057,5730,0.02956574846175499,0.242822265625,0.2,-0.04728580260416493,0.1910448670387268,0.041025154,0.0003,-0.07009723782539368,-0.6922190867364406
575,571,1177600,-0.12410000999999998,300.0,2059,5740,0.02499006307916716,0.240869140625,0.2,-0.04396953466639388,0.37392741441726685,0.044982098,0.0003,-0.06045766919851303,-0.6801761627197266
576,572,1179648,-0.28259340999999993,300.0,2061,5750,0.12162921613780782,0.21767578125,0.2,-0.04286732672189828,0.11134868860244751,0.03742744,0.0003,0.032614320516586304,-0.6748384479433298
577,572,1181696,-0.16934232999999987,300.0,2063,5760,0.025374107973766512,0.235107421875,0.2,-0.04550933876307681,0.17610609531402588,0.044099808,0.0003,-0.04857631400227547,-0.6530974462628365
578,573,1183744,-0.2994801399999999,300.0,2065,5770,0.02674479498527944,0.242041015625,0.2,-0.042953425506129864,0.047785282135009766,0.045976043,0.0003,-0.051069147884845734,-0.6790555840358138
579,573,1185792,-0.1743792399999999,300.0,2067,5780,0.02478266916295979,0.241259765625,0.2,-0.043682554125553,-0.14132416248321533,0.043645773,0.0003,-0.03953497111797333,-0.6771670319139957
580,573,1187840,-0.21604507000000006,300.0,2070,5790,0.035798493976471946,0.2419921875,0.2,-0.0467571015964495,0.14996391534805298,0.04365688,0.0003,-0.03904053568840027,-0.6679250193759799
581,574,1189888,-0.022970590000000044,300.0,2072,5800,0.08636924909660593,0.24052734375,0.2,-0.04147548149921931,0.1055152416229248,0.044457503,0.0003,-0.057900071144104004,-0.6577504275366663
582,574,1191936,0.03488530000000001,300.0,2074,5810,0.03495204469654709,0.2380859375,0.2,-0.04466065670130774,0.11486804485321045,0.04859209,0.0003,-0.029307913035154343,-0.6793630534783006
583,574,1193984,-0.01727936000000004,300.0,2076,5820,0.04378988127573393,0.225634765625,0.2,-0.04600966776488349,0.3345516324043274,0.03901916,0.0003,-0.048762015998363495,-0.6596176706254482
584,575,1196032,0.12912099000000002,300.0,2079,5830,0.04609907769481651,0.22333984375,0.2,-0.04491025454190094,0.1007765531539917,0.03908286,0.0003,-0.05393053591251373,-0.6665424348786473
585,575,1198080,0.26955200000000007,300.0,2081,5840,0.0185411245765863,0.236083984375,0.2,-0.043079885083716365,0.3585668206214905,0.042653054,0.0003,-0.0807197317481041,-0.6554194102063775
586,560,1200128,0.3265298000000001,300.0,2141,5850,0.02244249148934614,0.228125,0.2,-0.04304848829342518,-0.03566694259643555,0.03976254,0.0003,-0.0639406368136406,-0.6472105296328664
587,560,1202176,0.28235548000000005,300.0,2144,5860,0.06475221267901361,0.234814453125,0.2,-0.044646782564814205,0.13728320598602295,0.04632185,0.0003,-0.04754399135708809,-0.6401662893593312
588,561,1204224,0.052984000000000024,300.0,2146,5870,0.01919276361586526,0.244091796875,0.2,-0.04601331007434055,0.07056242227554321,0.045667533,0.0003,-0.06520745158195496,-0.6729587715119123
589,561,1206272,0.13694224000000005,300.0,2148,5880,0.029289406613679604,0.2326171875,0.2,-0.04400077568134293,0.08730697631835938,0.041536823,0.0003,-0.0818970650434494,-0.6784305579960346
590,561,1208320,-0.05739932000000001,300.0,2150,5890,0.06901178607367911,0.224462890625,0.2,-0.04384764922724571,0.04886716604232788,0.0427294,0.0003,-0.02220582589507103,-0.6454430749639869
591,562,1210368,0.023858370000000014,300.0,2152,5900,0.04851562809199095,0.233642578125,0.2,-0.04382952521555126,0.029514670372009277,0.03898862,0.0003,-0.038809940218925476,-0.6644045915454626
592,562,1212416,0.10720648000000002,300.0,2154,5910,0.034213438324513845,0.247021484375,0.2,-0.045514910845668055,0.3312898874282837,0.041787043,0.0003,-0.06371837854385376,-0.6495246464386583
593,563,1214464,0.14836881,300.0,2156,5920,0.06669704228406773,0.239794921875,0.2,-0.045691018473007716,0.03715670108795166,0.048286695,0.0003,-0.048554882407188416,-0.6312412652187049
594,563,1216512,0.039680059999999975,300.0,2158,5930,0.03181591646862216,0.23447265625,0.2,-0.04596845703053987,0.08442074060440063,0.040553942,0.0003,-0.05539004132151604,-0.6369294816628098
595,563,1218560,0.047416420000000015,300.0,2161,5940,0.04161341727594845,0.2421875,0.2,-0.04415765084559098,-0.03043651580810547,0.042875275,0.0003,-0.04195027053356171,-0.6473092261701823
596,564,1220608,-0.04089830000000001,300.0,2163,5950,0.01825913539796602,0.229052734375,0.2,-0.04309217231930233,0.056770265102386475,0.042023346,0.0003,-0.07477615773677826,-0.6530779518187046
597,564,1222656,-0.03131113999999996,300.0,2165,5960,0.065761898458004,0.247216796875,0.2,-0.04399796459765639,0.006840407848358154,0.04902751,0.0003,-0.03227078169584274,-0.6435008998960257
598,564,1224704,0.24124943999999998,300.0,2168,5970,0.044608439347939566,0.23740234375,0.2,-0.04398346923408099,0.004150390625,0.043349713,0.0003,-0.06503969430923462,-0.6358967735432088
599,565,1226752,0.26623138999999996,300.0,2170,5980,0.043104133696760985,0.236962890625,0.2,-0.048815066475071944,-0.0687025785446167,0.04369738,0.0003,-0.07065998017787933,-0.624341499619186
600,565,1228800,0.30807846999999994,300.0,2172,5990,0.06443109959363938,0.22109375,0.2,-0.04242496704100631,0.06654101610183716,0.039476104,0.0003,-0.06439921259880066,-0.6228323927149176
601,565,1230848,0.26003429000000006,300.0,2174,6000,0.04126391875906847,0.235888671875,0.2,-0.042663406781503,0.183976411819458,0.045688607,0.0003,-0.03939264267683029,-0.6331435375846922
602,566,1232896,0.23380101,300.0,2176,6010,0.03762600905029103,0.23994140625,0.2,-0.04577743215195369,0.2739158868789673,0.04284233,0.0003,-0.050348345190286636,-0.6514482757076621
603,566,1234944,0.23284675999999999,300.0,2178,6020,0.02885973214288242,0.238427734375,0.2,-0.047154452881659384,0.4079754948616028,0.045820385,0.0003,-0.06082793325185776,-0.6191288359463215
604,567,1236992,0.11651785000000008,300.0,2180,6030,0.024434432724956424,0.21689453125,0.2,-0.04148184373625554,0.29788607358932495,0.042781845,0.0003,-0.08257634937763214,-0.6183751845732331
605,567,1239040,0.28567419,300.0,2183,6040,0.03590826101135462,0.2130859375,0.2,-0.04291705656796694,0.4600255489349365,0.038251396,0.0003,-0.058631815016269684,-0.6248777929693461
606,567,1241088,0.13447605999999998,300.0,2185,6050,0.016807467138278298,0.230419921875,0.2,-0.0442424264998408,0.5196852684020996,0.046159036,0.0003,-0.05249364301562309,-0.6480076475068927
607,568,1243136,0.07856359000000004,300.0,2187,6060,0.07688498594798147,0.231884765625,0.2,-0.0483207557874266,0.31307452917099,0.03541918,0.0003,-0.03850696235895157,-0.6430661248974502
608,568,1245184,0.15804453000000004,300.0,2189,6070,0.022781820921227335,0.244970703125,0.2,-0.04622087337775156,0.6130948662757874,0.049244583,0.0003,-0.0704265683889389,-0.6482301514595747
609,569,1247232,0.19901686999999996,300.0,2191,6080,0.04177865122910589,0.24072265625,0.2,-0.04343816804466769,0.24212956428527832,0.048441008,0.0003,-0.05281958356499672,-0.6205778968520462
610,569,1249280,0.10061111,300.0,2193,6090,0.060758496448397634,0.23232421875,0.2,-0.043564984131080564,-0.02348923683166504,0.044891924,0.0003,-0.03692154586315155,-0.6217797892168164
611,569,1251328,0.26012052999999996,300.0,2196,6100,0.049512097728438675,0.22958984375,0.2,-0.043702074594330044,0.005883991718292236,0.046805337,0.0003,-0.0640878826379776,-0.622964814864099
612,570,1253376,0.04369171999999999,300.0,2198,6110,0.043761563836596906,0.242724609375,0.2,-0.04470645215769764,-0.11329329013824463,0.05182793,0.0003,-0.05182073265314102,-0.6428783671930433
613,570,1255424,-0.06969359000000003,300.0,2200,6120,0.03335276906727813,0.238037109375,0.2,-0.04637610853824299,-0.055785417556762695,0.03973541,0.0003,-0.06367743015289307,-0.6487859178334474
614,570,1257472,-0.23499393,300.0,2202,6130,0.03838100917055272,0.232763671875,0.2,-0.04260815589223057,-0.09993171691894531,0.040590882,0.0003,-0.027063000947237015,-0.6240372668020427
615,571,1259520,-0.38239632000000007,300.0,2204,6140,0.030640503764152525,0.24345703125,0.2,-0.04777761753357481,-9.810924530029297e-05,0.048457123,0.0003,-0.0242912694811821,-0.626077140122652
616,571,1261568,-0.46173717,300.0,2206,6150,0.02866458403877914,0.2328125,0.2,-0.044921357548446395,0.025167346000671387,0.04216993,0.0003,-0.05360126122832298,-0.6265555900521577
617,571,1263616,-0.41971294,300.0,2209,6160,0.04281589980819263,0.262646484375,0.2,-0.04788565654598642,-0.035982728004455566,0.050065793,0.0003,-0.05893147736787796,-0.6490349039435387
618,572,1265664,-0.21662086000000003,300.0,2211,6170,0.06179643063805997,0.2359375,0.2,-0.048475035722367464,0.021023809909820557,0.04391652,0.0003,-0.05904170870780945,-0.6551069831475616
619,572,1267712,-0.28572764000000006,300.0,2213,6180,0.07944489293731749,0.2375,0.2,-0.04403124437812948,0.006537735462188721,0.045058362,0.0003,-0.02540445327758789,-0.6467840543016792
620,573,1269760,-0.2092244,300.0,2215,6190,0.08348316923948004,0.229443359375,0.2,-0.03924613851995673,0.1660137176513672,0.04077895,0.0003,-0.027599982917308807,-0.6453020937740803
621,573,1271808,-0.06702448000000004,300.0,2217,6200,0.03329544204752892,0.225830078125,0.2,-0.04410934109182563,0.27981483936309814,0.04690531,0.0003,-0.06427902728319168,-0.6340392526239157
622,573,1273856,0.0023205299999999873,300.0,2219,6210,0.06280977106653154,0.23828125,0.2,-0.04520598373783287,0.19408655166625977,0.046175987,0.0003,-0.01590261608362198,-0.6723093718290329
623,574,1275904,-0.07095376,300.0,2221,6220,0.0733751795371063,0.23056640625,0.2,-0.04680717152368743,0.40185052156448364,0.045282263,0.0003,-0.03840292617678642,-0.6482305703684688
624,574,1277952,-0.31026919000000003,300.0,2224,6230,0.037347400927683336,0.231982421875,0.2,-0.043515561026288195,0.4528600573539734,0.043104783,0.0003,-0.06408461928367615,-0.6435883780941367
625,574,1280000,-0.18291203000000003,300.0,2226,6240,0.02997435420402326,0.2193359375,0.2,-0.042795559181831776,0.04189115762710571,0.042204138,0.0003,-0.062484752386808395,-0.6417127860710025
626,575,1282048,-0.21258831999999994,300.0,2229,6250,0.08347740928875283,0.217236328125,0.2,-0.042586367065086964,0.13310867547988892,0.03987331,0.0003,-0.044322602450847626,-0.6419940133579075
627,575,1284096,-0.16361535,300.0,2231,6260,0.05042166599887423,0.237255859375,0.2,-0.045695544834597965,0.1280568242073059,0.043586552,0.0003,-0.09011343121528625,-0.6229483370669187
628,575,1286144,-0.23363451999999996,300.0,2234,6270,0.04005981168011204,0.239990234375,0.2,-0.04573741614003666,0.08699727058410645,0.04804676,0.0003,-0.0589565671980381,-0.6017340128310025
629,576,1288192,-0.32235577999999987,300.0,2236,6280,0.06036648452281952,0.222265625,0.2,-0.04231414742826019,0.05470079183578491,0.038252562,0.0003,-0.041936323046684265,-0.6238606761209666
630,576,1290240,-0.29504622999999996,300.0,2238,6290,0.06816948347259313,0.235302734375,0.2,-0.04418081360927317,-0.005309939384460449,0.04589256,0.0003,-0.022813133895397186,-0.6205822759307921
631,576,1292288,-0.24457269999999998,300.0,2240,6300,0.08904223054414614,0.23232421875,0.2,-0.0461932301914203,-0.00809621810913086,0.041474044,0.0003,-0.0340057909488678,-0.6409284845925868
632,577,1294336,-0.3039566399999999,300.0,2242,6310,0.023683902333141306,0.25478515625,0.2,-0.04657729185710195,0.1113884449005127,0.045643844,0.0003,-0.0601203627884388,-0.6463180606253445
