time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,rollout/exploration_rate,time/total_timesteps,time/episodes,train/loss,train/learning_rate,train/n_updates
721,-0.91428143,975,300.0,0.01,703200,2344,0.004278873559087515,0.0001,6631
721,-0.5843407799999999,975,300.0,0.01,704400,2348,0.004221602343022823,0.0001,6643
722,-0.8001061300000001,976,300.0,0.01,705600,2352,0.011189514771103859,0.0001,6655
723,-0.5812663200000001,977,300.0,0.01,706800,2356,0.004384416621178389,0.0001,6667
723,-0.5118675800000001,978,300.0,0.01,708000,2360,0.004562907852232456,0.0001,6679
724,-0.35721865,979,300.0,0.01,709200,2364,0.004916222766041756,0.0001,6691
725,-0.58525025,979,300.0,0.01,710400,2368,0.010648446157574654,0.0001,6703
725,-0.54102477,980,300.0,0.01,711600,2372,0.004511536564677954,0.0001,6715
726,-0.2368899600000001,981,300.0,0.01,712800,2376,0.004961250349879265,0.0001,6727
727,-0.46318069,981,300.0,0.01,714000,2380,0.0045343972742557526,0.0001,6739
728,-0.07337436999999991,982,300.0,0.01,715200,2384,0.004345800261944532,0.0001,6751
728,0.26930514999999994,983,300.0,0.01,716400,2388,0.004942079074680805,0.0001,6763
729,0.3000410999999999,983,300.0,0.01,717600,2392,0.007009402848780155,0.0001,6775
730,-0.00884178999999996,984,300.0,0.01,718800,2396,0.0038814512081444263,0.0001,6787
730,-0.13482690000000003,985,300.0,0.01,720000,2400,0.005421373527497053,0.0001,6799
731,0.13546206999999993,986,300.0,0.01,721200,2404,0.007544127758592367,0.0001,6811
732,0.36225999000000014,986,300.0,0.01,722400,2408,0.00359412282705307,0.0001,6823
732,0.25160220000000033,987,300.0,0.01,723600,2412,0.005854325834661722,0.0001,6835
733,0.5176576300000003,988,300.0,0.01,724800,2416,0.004783553071320057,0.0001,6847
734,0.8779434700000003,989,300.0,0.01,726000,2420,0.005280118435621262,0.0001,6859
734,0.29289013,989,300.0,0.01,727200,2424,0.0037440848536789417,0.0001,6871
735,-0.25146373999999994,990,300.0,0.01,728400,2428,0.0037517447490245104,0.0001,6883
736,0.042598190000000154,990,300.0,0.01,729600,2432,0.006187863182276487,0.0001,6895
737,0.5533642500000002,991,300.0,0.01,730800,2436,0.006722608115524054,0.0001,6907
737,0.5332433100000001,992,300.0,0.01,732000,2440,0.0037975767627358437,0.0001,6919
738,0.6134842400000001,992,300.0,0.01,733200,2444,0.006927222479134798,0.0001,6931
739,0.29652431000000007,993,300.0,0.01,734400,2448,0.00648853275924921,0.0001,6943
739,0.32831477,994,300.0,0.01,735600,2452,0.0032289137598127127,0.0001,6955
740,0.66995339,994,300.0,0.01,736800,2456,0.005578585900366306,0.0001,6967
741,0.7814540099999999,995,300.0,0.01,738000,2460,0.0062076435424387455,0.0001,6979
742,0.51860389,996,300.0,0.01,739200,2464,0.005461198277771473,0.0001,6991
742,1.11407776,996,300.0,0.01,740400,2468,0.004512404091656208,0.0001,7003
743,0.9750488099999999,997,300.0,0.01,741600,2472,0.0061671677976846695,0.0001,7015
744,0.8347837399999999,998,300.0,0.01,742800,2476,0.008295716717839241,0.0001,7027
744,0.8366691700000003,999,300.0,0.01,744000,2480,0.003859085962176323,0.0001,7039
745,0.5930528300000001,999,300.0,0.01,745200,2484,0.004445239901542664,0.0001,7051
746,0.47795868999999996,1000,300.0,0.01,746400,2488,0.003557986579835415,0.0001,7063
746,0.7244024499999999,1000,300.0,0.01,747600,2492,0.003599609946832061,0.0001,7075
747,1.21049753,1001,300.0,0.01,748800,2496,0.005329509731382132,0.0001,7087
748,1.52940533,1002,300.0,0.01,750000,2500,0.00392996147274971,0.0001,7099
748,1.0503611500000003,1002,300.0,0.01,751200,2504,0.004553638398647308,0.0001,7111
749,1.4895336000000001,1003,300.0,0.01,752400,2508,0.0041601029224693775,0.0001,7123
750,1.47017989,1004,300.0,0.01,753600,2512,0.004260498099029064,0.0001,7135
750,1.2127021599999999,1005,300.0,0.01,754800,2516,0.005622169002890587,0.0001,7147
751,0.7556036300000001,1005,300.0,0.01,756000,2520,0.005399981513619423,0.0001,7159
752,1.00235181,1006,300.0,0.01,757200,2524,0.004931981209665537,0.0001,7171
753,1.20499988,1007,300.0,0.01,758400,2528,0.005430047400295734,0.0001,7183
753,1.25592531,1007,300.0,0.01,759600,2532,0.0053426651284098625,0.0001,7195
754,1.42862665,1008,300.0,0.01,760800,2536,0.004355780314654112,0.0001,7207
755,1.49580573,1009,300.0,0.01,762000,2540,0.004686443135142326,0.0001,7219
755,1.3611606099999998,1009,300.0,0.01,763200,2544,0.004606634844094515,0.0001,7231
756,1.34889904,1010,300.0,0.01,764400,2548,0.004631929099559784,0.0001,7243
757,1.47067579,1010,300.0,0.01,765600,2552,0.004545288160443306,0.0001,7255
758,1.2176562800000001,1011,300.0,0.01,766800,2556,0.004491059109568596,0.0001,7267
758,1.3160959199999995,1012,300.0,0.01,768000,2560,0.007667461410164833,0.0001,7279
759,1.34106714,1012,300.0,0.01,769200,2564,0.005106234923005104,0.0001,7291
760,0.7372607899999996,1013,300.0,0.01,770400,2568,0.0049301087856292725,0.0001,7303
760,0.9029097799999997,1014,300.0,0.01,771600,2572,0.00415295222774148,0.0001,7315
761,1.1182320300000002,1014,300.0,0.01,772800,2576,0.00441192789003253,0.0001,7327
762,1.1746374099999999,1015,300.0,0.01,774000,2580,0.004966449923813343,0.0001,7339
762,1.51827236,1016,300.0,0.01,775200,2584,0.00620233453810215,0.0001,7351
763,1.38662334,1016,300.0,0.01,776400,2588,0.005560311023145914,0.0001,7363
764,1.0637743699999997,1017,300.0,0.01,777600,2592,0.0051216366700828075,0.0001,7375
764,0.4026175,1018,300.0,0.01,778800,2596,0.006479664705693722,0.0001,7387
765,0.35367047999999995,1018,300.0,0.01,780000,2600,0.004484605509787798,0.0001,7399
766,0.7941480199999998,1019,300.0,0.01,781200,2604,0.007396319415420294,0.0001,7411
767,0.050209340000000185,1019,300.0,0.01,782400,2608,0.00423937663435936,0.0001,7423
768,0.16412918000000026,1020,300.0,0.01,783600,2612,0.0037957141175866127,0.0001,7435
768,0.28546096000000004,1020,300.0,0.01,784800,2616,0.004267274867743254,0.0001,7447
769,0.3398633099999999,1021,300.0,0.01,786000,2620,0.005266823805868626,0.0001,7459
770,0.3447734500000001,1021,300.0,0.01,787200,2624,0.004597611725330353,0.0001,7471
770,0.5293281300000001,1022,300.0,0.01,788400,2628,0.006320716813206673,0.0001,7483
771,0.5959022,1023,300.0,0.01,789600,2632,0.006190577521920204,0.0001,7495
772,0.5012142800000001,1023,300.0,0.01,790800,2636,0.0042915381491184235,0.0001,7507
773,0.6005742500000001,1024,300.0,0.01,792000,2640,0.005392939317971468,0.0001,7519
773,1.0022432399999999,1025,300.0,0.01,793200,2644,0.004714260343462229,0.0001,7531
774,0.7815942099999998,1025,300.0,0.01,794400,2648,0.004494878929108381,0.0001,7543
775,0.9770196499999999,1026,300.0,0.01,795600,2652,0.003356877714395523,0.0001,7555
775,1.1593150599999997,1027,300.0,0.01,796800,2656,0.003871972905471921,0.0001,7567
776,1.1727176999999995,1027,300.0,0.01,798000,2660,0.007716704625636339,0.0001,7579
777,1.1168563399999996,1028,300.0,0.01,799200,2664,0.009924087673425674,0.0001,7591
831,1.14062669,963,300.0,0.01,800400,2668,0.006169400177896023,0.0001,7603
831,1.4290470199999998,963,300.0,0.01,801600,2672,0.004624531604349613,0.0001,7615
832,1.2085195900000003,964,300.0,0.01,802800,2676,0.005008311942219734,0.0001,7627
833,1.21505875,965,300.0,0.01,804000,2680,0.004614760633558035,0.0001,7639
833,0.9203842799999999,965,300.0,0.01,805200,2684,0.009017197415232658,0.0001,7651
834,0.87721835,966,300.0,0.01,806400,2688,0.004388368688523769,0.0001,7663
835,1.14733083,966,300.0,0.01,807600,2692,0.004596973303705454,0.0001,7675
835,1.4470124100000004,967,300.0,0.01,808800,2696,0.007566040847450495,0.0001,7687
836,1.5851794599999998,968,300.0,0.01,810000,2700,0.003264092840254307,0.0001,7699
837,0.8976517500000001,968,300.0,0.01,811200,2704,0.005234968848526478,0.0001,7711
838,1.4707987900000001,969,300.0,0.01,812400,2708,0.00431699538603425,0.0001,7723
838,1.64736322,969,300.0,0.01,813600,2712,0.009091395884752274,0.0001,7735
839,1.5814906200000005,970,300.0,0.01,814800,2716,0.004725700244307518,0.0001,7747
840,1.81629411,971,300.0,0.01,816000,2720,0.004540723282843828,0.0001,7759
840,1.94732527,971,300.0,0.01,817200,2724,0.003950321115553379,0.0001,7771
841,1.8856310400000005,972,300.0,0.01,818400,2728,0.003145120805129409,0.0001,7783
842,1.8765959100000003,973,300.0,0.01,819600,2732,0.004918327555060387,0.0001,7795
842,2.0710246199999998,973,300.0,0.01,820800,2736,0.005509526003152132,0.0001,7807
843,1.9940888899999998,974,300.0,0.01,822000,2740,0.008803286589682102,0.0001,7819
844,1.3441363999999998,975,300.0,0.01,823200,2744,0.004298010841012001,0.0001,7831
844,1.4731153499999994,975,300.0,0.01,824400,2748,0.0066881245002150536,0.0001,7843
845,1.4561894899999996,976,300.0,0.01,825600,2752,0.004032077267765999,0.0001,7855
846,1.3161122799999998,976,300.0,0.01,826800,2756,0.0054285041987895966,0.0001,7867
847,1.0826556999999997,977,300.0,0.01,828000,2760,0.0030811885371804237,0.0001,7879
848,1.0107980999999997,977,300.0,0.01,829200,2764,0.010978520847856998,0.0001,7891
848,1.0853896599999997,978,300.0,0.01,830400,2768,0.00511019304394722,0.0001,7903
849,0.9977933800000001,979,300.0,0.01,831600,2772,0.004613047931343317,0.0001,7915
850,1.0618552899999998,979,300.0,0.01,832800,2776,0.008142580278217793,0.0001,7927
850,0.56279513,980,300.0,0.01,834000,2780,0.004786364268511534,0.0001,7939
851,0.5000158100000001,980,300.0,0.01,835200,2784,0.003996655810624361,0.0001,7951
852,0.81697561,981,300.0,0.01,836400,2788,0.004281616769731045,0.0001,7963
852,0.7534994599999999,982,300.0,0.01,837600,2792,0.0050091431476175785,0.0001,7975
853,0.8968693699999999,982,300.0,0.01,838800,2796,0.005151578690856695,0.0001,7987
854,0.74363973,983,300.0,0.01,840000,2800,0.005503429565578699,0.0001,7999
854,0.78799822,984,300.0,0.01,841200,2804,0.004405996762216091,0.0001,8011
855,0.80416271,984,300.0,0.01,842400,2808,0.009135415777564049,0.0001,8023
856,0.6676917899999999,985,300.0,0.01,843600,2812,0.005117387510836124,0.0001,8035
857,0.5324279899999999,985,300.0,0.01,844800,2816,0.0059524583630263805,0.0001,8047
857,0.3498067999999998,986,300.0,0.01,846000,2820,0.006927188485860825,0.0001,8059
858,0.07456178999999978,986,300.0,0.01,847200,2824,0.004807481076568365,0.0001,8071
859,-0.11474702000000012,987,300.0,0.01,848400,2828,0.004576231352984905,0.0001,8083
860,-0.25547641000000015,987,300.0,0.01,849600,2832,0.00781616847962141,0.0001,8095
860,-0.5997552900000003,988,300.0,0.01,850800,2836,0.003963564056903124,0.0001,8107
861,-0.9469234800000003,988,300.0,0.01,852000,2840,0.005265294574201107,0.0001,8119
862,-0.6507517300000002,989,300.0,0.01,853200,2844,0.0048833913169801235,0.0001,8131
863,-1.1494610300000003,989,300.0,0.01,854400,2848,0.005261645652353764,0.0001,8143
863,-0.9782097900000004,990,300.0,0.01,855600,2852,0.005538111552596092,0.0001,8155
864,-1.4427420400000002,991,300.0,0.01,856800,2856,0.004545893520116806,0.0001,8167
865,-1.4793014200000005,991,300.0,0.01,858000,2860,0.00538731599226594,0.0001,8179
865,-1.3451324300000003,992,300.0,0.01,859200,2864,0.005219132173806429,0.0001,8191
866,-1.3513485500000002,992,300.0,0.01,860400,2868,0.010843328200280666,0.0001,8203
867,-1.7141876499999997,993,300.0,0.01,861600,2872,0.003878867020830512,0.0001,8215
867,-1.58907965,994,300.0,0.01,862800,2876,0.004422961734235287,0.0001,8227
868,-1.1561416700000002,994,300.0,0.01,864000,2880,0.004385525826364756,0.0001,8239
869,-1.1531374200000004,995,300.0,0.01,865200,2884,0.0117164496332407,0.0001,8251
869,-1.5317739000000001,995,300.0,0.01,866400,2888,0.004768371116369963,0.0001,8263
870,-1.5630747300000005,996,300.0,0.01,867600,2892,0.0045369891449809074,0.0001,8275
871,-1.6002267800000005,997,300.0,0.01,868800,2896,0.0064216237515211105,0.0001,8287
871,-1.5338576200000003,997,300.0,0.01,870000,2900,0.010641750879585743,0.0001,8299
872,-1.3901361500000007,998,300.0,0.01,871200,2904,0.005814429372549057,0.0001,8311
873,-1.4222883000000004,998,300.0,0.01,872400,2908,0.01042907778173685,0.0001,8323
873,-1.8705638100000002,999,300.0,0.01,873600,2912,0.003409796394407749,0.0001,8335
874,-1.3637738000000001,1000,300.0,0.01,874800,2916,0.0039418949745595455,0.0001,8347
875,-1.1451866700000002,1000,300.0,0.01,876000,2920,0.0051764147356152534,0.0001,8359
876,-0.7007172600000001,1001,300.0,0.01,877200,2924,0.0038573609199374914,0.0001,8371
877,-0.3510123600000001,1001,300.0,0.01,878400,2928,0.004577255807816982,0.0001,8383
877,0.19262932999999985,1001,300.0,0.01,879600,2932,0.00546856177970767,0.0001,8395
878,0.3411343099999996,1002,300.0,0.01,880800,2936,0.003201649058610201,0.0001,8407
879,0.40916402999999946,1003,300.0,0.01,882000,2940,0.004880715627223253,0.0001,8419
879,0.44940889999999967,1003,300.0,0.01,883200,2944,0.004578881431370974,0.0001,8431
880,1.02193451,1004,300.0,0.01,884400,2948,0.005115634761750698,0.0001,8443
881,0.8041464699999997,1004,300.0,0.01,885600,2952,0.011173449456691742,0.0001,8455
882,0.9844609499999997,1004,300.0,0.01,886800,2956,0.004565270151942968,0.0001,8467
883,1.0520671299999997,1005,300.0,0.01,888000,2960,0.004672978073358536,0.0001,8479
884,1.0876461400000002,1005,300.0,0.01,889200,2964,0.0036747888661921024,0.0001,8491
884,1.3745426,1006,300.0,0.01,890400,2968,0.0051819817163050175,0.0001,8503
885,1.6026635900000001,1006,300.0,0.01,891600,2972,0.005915791727602482,0.0001,8515
886,1.37477731,1007,300.0,0.01,892800,2976,0.005403485614806414,0.0001,8527
887,1.25945712,1007,300.0,0.01,894000,2980,0.004522897303104401,0.0001,8539
888,1.3715028800000002,1007,300.0,0.01,895200,2984,0.0037602882366627455,0.0001,8551
888,1.7130251300000001,1008,300.0,0.01,896400,2988,0.005450177937746048,0.0001,8563
889,1.8310649799999998,1008,300.0,0.01,897600,2992,0.006314262747764587,0.0001,8575
890,1.83434705,1009,300.0,0.01,898800,2996,0.004942309111356735,0.0001,8587
944,1.6885505499999995,952,300.0,0.01,900000,3000,0.005160143133252859,0.0001,8599
945,1.9061179800000003,953,300.0,0.01,901200,3004,0.005657988600432873,0.0001,8611
946,1.8753645300000006,953,300.0,0.01,902400,3008,0.006857623811811209,0.0001,8623
947,2.67278048,954,300.0,0.01,903600,3012,0.007470607291907072,0.0001,8635
947,2.5681420900000003,954,300.0,0.01,904800,3016,0.00430602952837944,0.0001,8647
948,2.2228998100000004,955,300.0,0.01,906000,3020,0.004884568974375725,0.0001,8659
949,2.15733281,955,300.0,0.01,907200,3024,0.004400155507028103,0.0001,8671
950,1.94731887,956,300.0,0.01,908400,3028,0.003506219480186701,0.0001,8683
950,1.77339953,956,300.0,0.01,909600,3032,0.008554979227483273,0.0001,8695
951,1.9281229000000004,957,300.0,0.01,910800,3036,0.0044304486364126205,0.0001,8707
952,2.0755795600000004,957,300.0,0.01,912000,3040,0.005620526149868965,0.0001,8719
952,2.0603432699999997,958,300.0,0.01,913200,3044,0.003477907506749034,0.0001,8731
953,1.5268481300000003,958,300.0,0.01,914400,3048,0.004687555134296417,0.0001,8743
954,1.5476957499999997,959,300.0,0.01,915600,3052,0.003815727075561881,0.0001,8755
955,1.86599917,959,300.0,0.01,916800,3056,0.011093025095760822,0.0001,8767
956,1.9098104900000001,960,300.0,0.01,918000,3060,0.005045357625931501,0.0001,8779
956,1.8158625400000004,960,300.0,0.01,919200,3064,0.007022447884082794,0.0001,8791
957,1.5270313700000002,961,300.0,0.01,920400,3068,0.004664131440222263,0.0001,8803
958,1.4481036500000002,961,300.0,0.01,921600,3072,0.004849525168538094,0.0001,8815
958,1.40877342,962,300.0,0.01,922800,3076,0.005394293460994959,0.0001,8827
959,1.5661058500000002,962,300.0,0.01,924000,3080,0.00345132639631629,0.0001,8839
960,1.5908151799999997,963,300.0,0.01,925200,3084,0.00544342678040266,0.0001,8851
961,1.61140255,963,300.0,0.01,926400,3088,0.004242277238518,0.0001,8863
961,1.37774648,964,300.0,0.01,927600,3092,0.006489047780632973,0.0001,8875
962,1.2961701200000002,965,300.0,0.01,928800,3096,0.004753771238029003,0.0001,8887
963,1.4487238400000002,965,300.0,0.01,930000,3100,0.008654369972646236,0.0001,8899
963,1.4393896800000001,966,300.0,0.01,931200,3104,0.005571463145315647,0.0001,8911
964,1.1884082800000002,966,300.0,0.01,932400,3108,0.006948554888367653,0.0001,8923
965,0.5455515100000001,967,300.0,0.01,933600,3112,0.005511641502380371,0.0001,8935
966,0.2653505800000001,967,300.0,0.01,934800,3116,0.00400641979649663,0.0001,8947
967,0.31673698,967,300.0,0.01,936000,3120,0.0042120907455682755,0.0001,8959
967,-0.1942584099999999,968,300.0,0.01,937200,3124,0.006818708963692188,0.0001,8971
968,0.23476877000000013,968,300.0,0.01,938400,3128,0.0029104072600603104,0.0001,8983
969,-0.3519552399999999,969,300.0,0.01,939600,3132,0.007252789568156004,0.0001,8995
970,-0.58337917,969,300.0,0.01,940800,3136,0.005422813352197409,0.0001,9007
970,-0.5350627799999998,970,300.0,0.01,942000,3140,0.006209562532603741,0.0001,9019
971,-0.6559668099999998,970,300.0,0.01,943200,3144,0.008059054613113403,0.0001,9031
972,-0.3890174099999998,971,300.0,0.01,944400,3148,0.0038922831881791353,0.0001,9043
972,-0.33869700999999985,972,300.0,0.01,945600,3152,0.006699752993881702,0.0001,9055
973,-0.15571920999999997,972,300.0,0.01,946800,3156,0.005467748735100031,0.0001,9067
974,-0.29000383000000013,973,300.0,0.01,948000,3160,0.004694340284913778,0.0001,9079
974,-0.40695160000000014,973,300.0,0.01,949200,3164,0.004846828058362007,0.0001,9091
975,-0.3793860199999999,974,300.0,0.01,950400,3168,0.00366240949369967,0.0001,9103
976,-0.5282778499999998,974,300.0,0.01,951600,3172,0.0068605635315179825,0.0001,9115
977,-0.4199618499999999,974,300.0,0.01,952800,3176,0.00519061554223299,0.0001,9127
978,-0.3108613699999999,975,300.0,0.01,954000,3180,0.004624534398317337,0.0001,9139
978,-0.40271738999999995,975,300.0,0.01,955200,3184,0.005193455144762993,0.0001,9151
979,-0.8098960399999998,976,300.0,0.01,956400,3188,0.0033249761909246445,0.0001,9163
980,-0.7083749199999998,976,300.0,0.01,957600,3192,0.006062710657715797,0.0001,9175
981,-1.00452631,977,300.0,0.01,958800,3196,0.00512287812307477,0.0001,9187
981,-0.8295270500000003,977,300.0,0.01,960000,3200,0.004989596549421549,0.0001,9199
982,-0.8355733800000003,978,300.0,0.01,961200,3204,0.005546205211430788,0.0001,9211
983,-0.7471696499999999,978,300.0,0.01,962400,3208,0.005326342768967152,0.0001,9223
983,-0.33586946999999995,979,300.0,0.01,963600,3212,0.005390758626163006,0.0001,9235
984,-0.28022410000000014,979,300.0,0.01,964800,3216,0.005317147821187973,0.0001,9247
985,0.16061846999999996,980,300.0,0.01,966000,3220,0.007737807929515839,0.0001,9259
986,0.67797586,980,300.0,0.01,967200,3224,0.007542144041508436,0.0001,9271
986,-0.11997093000000007,981,300.0,0.01,968400,3228,0.005986527539789677,0.0001,9283
987,-0.06970696000000022,981,300.0,0.01,969600,3232,0.006060182582587004,0.0001,9295
988,0.26441933999999995,982,300.0,0.01,970800,3236,0.004514868371188641,0.0001,9307
989,0.5063585300000003,982,300.0,0.01,972000,3240,0.004853325430303812,0.0001,9319
989,0.3692900100000002,983,300.0,0.01,973200,3244,0.004744415637105703,0.0001,9331
990,0.5783403600000001,983,300.0,0.01,974400,3248,0.004847412463277578,0.0001,9343
991,0.42136921,984,300.0,0.01,975600,3252,0.006051470525562763,0.0001,9355
991,0.18115093999999993,984,300.0,0.01,976800,3256,0.006681586615741253,0.0001,9367
992,0.7372960000000001,985,300.0,0.01,978000,3260,0.004185121040791273,0.0001,9379
993,0.9308794000000004,985,300.0,0.01,979200,3264,0.004225725308060646,0.0001,9391
993,0.98475496,986,300.0,0.01,980400,3268,0.00411722669377923,0.0001,9403
994,1.3945674599999998,986,300.0,0.01,981600,3272,0.0033362777903676033,0.0001,9415
995,1.4198437400000001,987,300.0,0.01,982800,3276,0.003669770434498787,0.0001,9427
996,1.15206348,987,300.0,0.01,984000,3280,0.0046957433223724365,0.0001,9439
997,1.2658415699999999,988,300.0,0.01,985200,3284,0.0037566344253718853,0.0001,9451
997,1.42200526,988,300.0,0.01,986400,3288,0.004553601145744324,0.0001,9463
998,1.33355915,989,300.0,0.01,987600,3292,0.005157082807272673,0.0001,9475
999,1.4262410699999999,989,300.0,0.01,988800,3296,0.005424680188298225,0.0001,9487
999,1.0649471100000003,990,300.0,0.01,990000,3300,0.00391343655064702,0.0001,9499
1000,1.0411381000000004,990,300.0,0.01,991200,3304,0.00488840788602829,0.0001,9511
1001,0.97776386,990,300.0,0.01,992400,3308,0.0066178468987345695,0.0001,9523
1002,1.0531242900000002,991,300.0,0.01,993600,3312,0.007520039565861225,0.0001,9535
1002,1.0062937200000004,991,300.0,0.01,994800,3316,0.007788815535604954,0.0001,9547
1003,0.4182684300000003,992,300.0,0.01,996000,3320,0.005371516104787588,0.0001,9559
1004,0.20715947000000015,992,300.0,0.01,997200,3324,0.005172220524400473,0.0001,9571
1004,0.8090359500000004,993,300.0,0.01,998400,3328,0.006921110674738884,0.0001,9583
1005,0.45625525000000017,993,300.0,0.01,999600,3332,0.006914062425494194,0.0001,9595
1061,0.3522974699999999,943,300.0,0.01,1000800,3336,0.00391931738704443,0.0001,9607
1061,0.08213071000000012,943,300.0,0.01,1002000,3340,0.005873269867151976,0.0001,9619
1062,0.04145328000000001,944,300.0,0.01,1003200,3344,0.006403008475899696,0.0001,9631
1063,0.15906723000000003,944,300.0,0.01,1004400,3348,0.005725336726754904,0.0001,9643
1063,0.31409569999999987,945,300.0,0.01,1005600,3352,0.00693489471450448,0.0001,9655
1064,0.15488968000000006,945,300.0,0.01,1006800,3356,0.003948093391954899,0.0001,9667
1065,0.031279660000000174,946,300.0,0.01,1008000,3360,0.006054507568478584,0.0001,9679
1066,0.06942421000000003,946,300.0,0.01,1009200,3364,0.004643840249627829,0.0001,9691
1067,-0.031865850000000126,946,300.0,0.01,1010400,3368,0.005436931271106005,0.0001,9703
1068,0.09983914999999988,947,300.0,0.01,1011600,3372,0.0048673986457288265,0.0001,9715
1068,0.12887845000000014,947,300.0,0.01,1012800,3376,0.006626315880566835,0.0001,9727
1069,-0.31895209999999985,948,300.0,0.01,1014000,3380,0.0039231921546161175,0.0001,9739
1070,-0.28879339999999987,948,300.0,0.01,1015200,3384,0.005537407007068396,0.0001,9751
1071,-0.3949603599999999,948,300.0,0.01,1016400,3388,0.004140479024499655,0.0001,9763
1071,-0.3509200499999999,949,300.0,0.01,1017600,3392,0.006233558990061283,0.0001,9775
1072,-0.24356586999999977,949,300.0,0.01,1018800,3396,0.0066895149648189545,0.0001,9787
1073,-0.06775163999999986,950,300.0,0.01,1020000,3400,0.005155838094651699,0.0001,9799
1073,-0.10779559999999988,950,300.0,0.01,1021200,3404,0.004531583748757839,0.0001,9811
1074,-0.4887392599999998,951,300.0,0.01,1022400,3408,0.0038317267317324877,0.0001,9823
1075,-0.80028793,951,300.0,0.01,1023600,3412,0.005553337745368481,0.0001,9835
1076,-0.5986220599999998,952,300.0,0.01,1024800,3416,0.00534797040745616,0.0001,9847
1076,-0.010427469999999897,952,300.0,0.01,1026000,3420,0.004338239785283804,0.0001,9859
1077,0.13650806000000007,953,300.0,0.01,1027200,3424,0.00484952749684453,0.0001,9871
1078,-0.20107922999999997,953,300.0,0.01,1028400,3428,0.005719580687582493,0.0001,9883
1079,0.51005126,954,300.0,0.01,1029600,3432,0.004210390616208315,0.0001,9895
1079,0.52850765,954,300.0,0.01,1030800,3436,0.005149166099727154,0.0001,9907
1080,0.70281803,954,300.0,0.01,1032000,3440,0.00567785557359457,0.0001,9919
1081,1.1365014,955,300.0,0.01,1033200,3444,0.006693754345178604,0.0001,9931
1082,0.9955180199999998,955,300.0,0.01,1034400,3448,0.0049086641520261765,0.0001,9943
1082,0.79577141,956,300.0,0.01,1035600,3452,0.005700704641640186,0.0001,9955
1083,0.39262657000000006,956,300.0,0.01,1036800,3456,0.004766699392348528,0.0001,9967
1084,0.17214348000000007,957,300.0,0.01,1038000,3460,0.004247862845659256,0.0001,9979
1085,0.2858476600000001,957,300.0,0.01,1039200,3464,0.006288686767220497,0.0001,9991
1085,0.35133078000000006,958,300.0,0.01,1040400,3468,0.0040346961468458176,0.0001,10003
1086,0.10157401999999992,958,300.0,0.01,1041600,3472,0.003772455733269453,0.0001,10015
1087,-0.64668015,958,300.0,0.01,1042800,3476,0.006913833320140839,0.0001,10027
1088,-0.34502612000000016,959,300.0,0.01,1044000,3480,0.005695671308785677,0.0001,10039
1088,-0.24710643000000018,959,300.0,0.01,1045200,3484,0.006835920736193657,0.0001,10051
1089,-0.21854436000000008,960,300.0,0.01,1046400,3488,0.005456112790852785,0.0001,10063
1090,-0.55535369,960,300.0,0.01,1047600,3492,0.004706712439656258,0.0001,10075
1091,-0.8108993899999998,961,300.0,0.01,1048800,3496,0.005165318958461285,0.0001,10087
1092,-0.6535026899999999,961,300.0,0.01,1050000,3500,0.005784038919955492,0.0001,10099
1092,-0.7128372300000001,962,300.0,0.01,1051200,3504,0.01720602996647358,0.0001,10111
1093,-0.3957121899999999,962,300.0,0.01,1052400,3508,0.005711503326892853,0.0001,10123
1094,-0.50034204,963,300.0,0.01,1053600,3512,0.005253242794424295,0.0001,10135
1094,-0.3867020499999997,963,300.0,0.01,1054800,3516,0.004241395741701126,0.0001,10147
1095,-0.8029423999999996,963,300.0,0.01,1056000,3520,0.005105610471218824,0.0001,10159
1096,-0.58554801,964,300.0,0.01,1057200,3524,0.006209868937730789,0.0001,10171
1097,-0.19016313999999995,964,300.0,0.01,1058400,3528,0.0053829774260520935,0.0001,10183
1098,-0.5447835,964,300.0,0.01,1059600,3532,0.004713629372417927,0.0001,10195
1099,-0.81089593,965,300.0,0.01,1060800,3536,0.0038397458847612143,0.0001,10207
1099,-1.6816396999999998,965,300.0,0.01,1062000,3540,0.004657429177314043,0.0001,10219
1100,-2.0176236,966,300.0,0.01,1063200,3544,0.004330961965024471,0.0001,10231
1101,-1.8948912499999997,966,300.0,0.01,1064400,3548,0.005184465553611517,0.0001,10243
1101,-1.78037161,966,300.0,0.01,1065600,3552,0.004993952810764313,0.0001,10255
1102,-1.2701635199999997,967,300.0,0.01,1066800,3556,0.004798433743417263,0.0001,10267
1103,-1.32087537,967,300.0,0.01,1068000,3560,0.004702344536781311,0.0001,10279
1104,-1.37431444,968,300.0,0.01,1069200,3564,0.004066008143126965,0.0001,10291
1104,-1.4680445299999996,968,300.0,0.01,1070400,3568,0.004452797118574381,0.0001,10303
1105,-1.7144116399999998,969,300.0,0.01,1071600,3572,0.009222164750099182,0.0001,10315
1106,-1.2689317000000002,969,300.0,0.01,1072800,3576,0.0043866573832929134,0.0001,10327
1107,-0.8790591299999998,970,300.0,0.01,1074000,3580,0.004410646855831146,0.0001,10339
1107,-1.2599728,970,300.0,0.01,1075200,3584,0.0036089946515858173,0.0001,10351
1108,-1.05443405,970,300.0,0.01,1076400,3588,0.004217991139739752,0.0001,10363
1109,-0.54530906,971,300.0,0.01,1077600,3592,0.004527044016867876,0.0001,10375
