rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,time/time_elapsed,train/n_updates,train/loss,train/learning_rate
0.07111546999999993,1028400,953,300.0,3428,0.01,1078,9883,0.005695961881428957,0.0001
-0.17358058000000007,1029600,953,300.0,3432,0.01,1079,9895,0.005066118203103542,0.0001
-0.4084606900000001,1030800,954,300.0,3436,0.01,1080,9907,0.00653029466047883,0.0001
-0.3010064400000001,1032000,954,300.0,3440,0.01,1081,9919,0.005121098831295967,0.0001
-0.9727020799999999,1033200,954,300.0,3444,0.01,1081,9931,0.0044996477663517,0.0001
-0.4810759999999999,1034400,955,300.0,3448,0.01,1082,9943,0.007090091705322266,0.0001
-0.45769337,1035600,955,300.0,3452,0.01,1083,9955,0.006208497565239668,0.0001
-0.3576565699999999,1036800,956,300.0,3456,0.01,1084,9967,0.006168019492179155,0.0001
-0.6677325,1038000,956,300.0,3460,0.01,1084,9979,0.005518712103366852,0.0001
-0.5809819599999999,1039200,957,300.0,3464,0.01,1085,9991,0.008027167059481144,0.0001
-0.24285825999999994,1040400,957,300.0,3468,0.01,1086,10003,0.00665619969367981,0.0001
-0.26567605000000016,1041600,957,300.0,3472,0.01,1087,10015,0.005434142891317606,0.0001
-0.54621285,1042800,958,300.0,3476,0.01,1088,10027,0.009508560411632061,0.0001
-0.7160587500000003,1044000,958,300.0,3480,0.01,1088,10039,0.005629794206470251,0.0001
-0.47383863000000026,1045200,959,300.0,3484,0.01,1089,10051,0.0052763670682907104,0.0001
-0.4425595800000001,1046400,959,300.0,3488,0.01,1090,10063,0.027337349951267242,0.0001
-0.7425251500000002,1047600,960,300.0,3492,0.01,1091,10075,0.005979018751531839,0.0001
-1.0596220799999998,1048800,960,300.0,3496,0.01,1091,10087,0.0052341315895318985,0.0001
-0.9067545499999997,1050000,961,300.0,3500,0.01,1092,10099,0.006854615639895201,0.0001
-0.97638638,1051200,961,300.0,3504,0.01,1093,10111,0.00882713496685028,0.0001
-1.2330296699999999,1052400,962,300.0,3508,0.01,1093,10123,0.004581917077302933,0.0001
-1.3102446700000001,1053600,962,300.0,3512,0.01,1094,10135,0.005043307784944773,0.0001
-1.2296171599999999,1054800,963,300.0,3516,0.01,1095,10147,0.0050740172155201435,0.0001
-0.96583451,1056000,963,300.0,3520,0.01,1096,10159,0.009210672229528427,0.0001
-0.9984282900000001,1057200,963,300.0,3524,0.01,1096,10171,0.005056542810052633,0.0001
-1.06339422,1058400,964,300.0,3528,0.01,1097,10183,0.00804205797612667,0.0001
-0.8875264800000001,1059600,964,300.0,3532,0.01,1098,10195,0.004117400385439396,0.0001
-0.7594022999999999,1060800,964,300.0,3536,0.01,1099,10207,0.009519413113594055,0.0001
-0.6637892200000001,1062000,965,300.0,3540,0.01,1100,10219,0.005066371522843838,0.0001
-0.11843008000000016,1063200,965,300.0,3544,0.01,1101,10231,0.005444201175123453,0.0001
-0.3670033099999999,1064400,966,300.0,3548,0.01,1101,10243,0.008564183488488197,0.0001
-0.26494156000000013,1065600,966,300.0,3552,0.01,1102,10255,0.005257949233055115,0.0001
-0.8004686200000002,1066800,966,300.0,3556,0.01,1103,10267,0.004133462905883789,0.0001
0.1302905400000002,1068000,967,300.0,3560,0.01,1104,10279,0.004230538383126259,0.0001
0.5063250700000002,1069200,967,300.0,3564,0.01,1104,10291,0.005371326580643654,0.0001
0.6448710700000002,1070400,968,300.0,3568,0.01,1105,10303,0.004675230477005243,0.0001
0.36573618000000024,1071600,968,300.0,3572,0.01,1106,10315,0.0033485209569334984,0.0001
0.71206841,1072800,969,300.0,3576,0.01,1106,10327,0.01478237472474575,0.0001
0.9404322599999999,1074000,969,300.0,3580,0.01,1107,10339,0.0132254958152771,0.0001
0.7129253299999999,1075200,970,300.0,3584,0.01,1108,10351,0.004164350219070911,0.0001
