rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/learning_rate,train/n_updates,train/entropy_loss,train/clip_fraction,train/approx_kl,train/loss,train/value_loss,train/explained_variance,train/clip_range,train/policy_gradient_loss
300.0,-0.6998615499999998,244,554,499712,901,0.0003,2430,-1.0021387560293078,0.23603515625,0.02968541,-0.07049395889043808,0.030824425170430915,0.3867596983909607,0.2,-0.04090021837037057
300.0,-0.49948912,245,520,501760,964,0.0003,2440,-1.00831647682935,0.233154296875,0.029323187,-0.0529090017080307,0.01745891434547957,0.5312790274620056,0.2,-0.042881214976659976
300.0,-0.62472956,246,521,503808,966,0.0003,2450,-1.0019555767998098,0.233740234375,0.030367356,-0.09352409094572067,0.019663534039864317,0.5750818252563477,0.2,-0.044950244555366226
300.0,-0.60931265,247,521,505856,969,0.0003,2460,-0.9850576044991612,0.221142578125,0.027407669,-0.05840573459863663,0.028357866819715128,0.5468800067901611,0.2,-0.04092276445007883
300.0,-0.6362596599999999,248,522,507904,971,0.0003,2470,-0.9948097243905067,0.222119140625,0.026782498,-0.06439057737588882,0.04476130526745692,0.4239403009414673,0.2,-0.04384337328083347
300.0,-0.5344740599999999,249,523,509952,974,0.0003,2480,-1.014445352740586,0.241748046875,0.030228682,-0.050175007432699203,0.04110979033284821,0.5899487733840942,0.2,-0.044077792364987545
300.0,-0.57577053,250,524,512000,976,0.0003,2490,-0.9788839189335704,0.243115234375,0.02764878,-0.056196458637714386,0.019523846241645514,0.6028346419334412,0.2,-0.0448245057836175
300.0,-0.36867279,251,525,514048,978,0.0003,2500,-1.0116294650360942,0.2328125,0.029576037,-0.011881329119205475,0.13385474474634976,0.10207659006118774,0.2,-0.041822440034593455
300.0,-0.40678085,252,526,516096,981,0.0003,2510,-1.0105311306193472,0.237548828125,0.02982306,-0.058891430497169495,0.04464593121083453,0.39583396911621094,0.2,-0.044694108568364754
300.0,-0.3697437499999999,253,526,518144,983,0.0003,2520,-1.0100650699809193,0.222021484375,0.028496284,-0.07280982285737991,0.05465962020098232,0.17770516872406006,0.2,-0.042691365219070576
300.0,-0.1609487800000001,254,527,520192,985,0.0003,2530,-0.9936935391277075,0.224609375,0.02701683,-0.034875281155109406,0.03716401154524647,-0.14513182640075684,0.2,-0.045023591944482175
300.0,-0.17753628,255,528,522240,987,0.0003,2540,-0.9960558848455549,0.22978515625,0.0261589,-0.04138860106468201,0.046567457501078026,0.13596200942993164,0.2,-0.04357423874171218
300.0,-0.32207342999999994,256,529,524288,990,0.0003,2550,-1.0279708366841078,0.255322265625,0.03109293,-0.03910644352436066,0.0748074937495403,-0.09324073791503906,0.2,-0.04282048251188826
300.0,-0.31475563999999995,257,530,526336,992,0.0003,2560,-1.0032661601901054,0.2474609375,0.026629895,-0.0427355095744133,0.029763597541023045,-0.06641113758087158,0.2,-0.04659263752400875
300.0,-0.23089864000000002,258,531,528384,994,0.0003,2570,-1.0099442915990948,0.227978515625,0.025866918,-0.05305606126785278,0.04673048398108222,0.1020045280456543,0.2,-0.04252030018251389
300.0,-0.18214302,259,531,530432,997,0.0003,2580,-0.9981858164072037,0.22412109375,0.029910376,-0.05026615411043167,0.031978915951913225,0.2897876501083374,0.2,-0.04373929610592313
300.0,-0.26585883000000005,260,532,532480,999,0.0003,2590,-1.018768710643053,0.239111328125,0.029546026,-0.050009436905384064,0.04802150470786728,0.018731296062469482,0.2,-0.04502055627381196
300.0,-0.32255181999999993,261,533,534528,1001,0.0003,2600,-1.0034508299082519,0.23408203125,0.029750308,-0.05533330887556076,0.026830066461116076,0.344545841217041,0.2,-0.042440243434975856
300.0,-0.17512770999999994,262,534,536576,1004,0.0003,2610,-1.001132983341813,0.243359375,0.03154837,-0.042443905025720596,0.03854761064867489,0.2670665383338928,0.2,-0.04275893514277414
300.0,-0.30883520000000003,263,535,538624,1006,0.0003,2620,-1.0177694603800773,0.230810546875,0.027253523,-0.05068008601665497,0.04695464107207954,0.15174371004104614,0.2,-0.04465590073959902
300.0,-0.20287644000000005,264,536,540672,1008,0.0003,2630,-1.015669864602387,0.2267578125,0.029288476,-0.06266964972019196,0.04416913627064787,0.19567346572875977,0.2,-0.04314977608737536
300.0,-0.30630277999999994,265,536,542720,1010,0.0003,2640,-0.9788564397022128,0.228125,0.029003296,-0.0459718331694603,0.08169805032666773,0.14688265323638916,0.2,-0.04345426432264503
300.0,-0.41318997999999985,266,537,544768,1013,0.0003,2650,-0.9830155754461884,0.25380859375,0.035392575,-0.09276571124792099,0.02729353723116219,0.10096323490142822,0.2,-0.044604071794310585
300.0,-0.3955589799999999,267,538,546816,1015,0.0003,2660,-0.9690839558839798,0.244091796875,0.03489176,-0.08842654526233673,0.016628649583435618,0.36145347356796265,0.2,-0.04343719094467815
300.0,-0.17125221999999998,268,539,548864,1018,0.0003,2670,-0.9748468259349465,0.235546875,0.031100035,-0.03814798966050148,0.0509865325933788,0.18495982885360718,0.2,-0.04191228137060534
300.0,-0.30863277,269,539,550912,1020,0.0003,2680,-0.9873449396342039,0.2373046875,0.029531186,-0.04935633763670921,0.03919566179974936,0.16632294654846191,0.2,-0.04240876538970042
300.0,-0.40519591,270,540,552960,1022,0.0003,2690,-0.971590401418507,0.2234375,0.027221495,-0.0481429398059845,0.04491960786981508,0.2989853024482727,0.2,-0.04235205285367556
300.0,-0.19956326000000005,271,541,555008,1025,0.0003,2700,-0.9743114437907934,0.2177734375,0.030690735,-0.05637972056865692,0.048312223865650594,-0.17268061637878418,0.2,-0.04298236089525744
300.0,-0.22908761000000002,272,542,557056,1027,0.0003,2710,-1.0101135129109025,0.257958984375,0.031370804,-0.08079686015844345,0.02356926259526517,0.0949525237083435,0.2,-0.04280462857859675
300.0,-0.10782546000000004,273,542,559104,1030,0.0003,2720,-0.9460254149511457,0.242626953125,0.030367296,-0.07835200428962708,0.03996712116058916,0.20043104887008667,0.2,-0.04112186122511048
300.0,-0.27625926,274,543,561152,1032,0.0003,2730,-0.9492620086297393,0.248486328125,0.030985419,-0.04237101227045059,0.057649718760512766,0.15370357036590576,0.2,-0.046386647128383626
300.0,-0.18064449999999993,275,544,563200,1035,0.0003,2740,-0.9416922921314835,0.21806640625,0.028687708,-0.027041953057050705,0.10050574010238052,0.06376463174819946,0.2,-0.04066827722708695
300.0,-0.27054662,276,544,565248,1037,0.0003,2750,-0.9663034806028008,0.239306640625,0.031541545,-0.03852713853120804,0.10779792366083711,-0.1097567081451416,0.2,-0.04286922688625054
300.0,-0.27843434,277,545,567296,1039,0.0003,2760,-0.954215632751584,0.2294921875,0.03051475,-0.055538784712553024,0.04068037049146369,-0.09598565101623535,0.2,-0.04564377943752333
300.0,-0.3418924700000001,278,546,569344,1041,0.0003,2770,-0.9657907977700233,0.2384765625,0.031630784,-0.045892734080553055,0.08467958649853244,0.06947046518325806,0.2,-0.04493862478120718
300.0,-0.3979233200000001,279,547,571392,1043,0.0003,2780,-0.9435319332405925,0.2380859375,0.032326043,-0.0377340167760849,0.036006723559694365,0.1708385944366455,0.2,-0.042250208057521374
300.0,-0.44014915000000004,280,548,573440,1045,0.0003,2790,-0.9637603072449565,0.257177734375,0.035436418,-0.05210644751787186,0.02122590919607319,0.19436192512512207,0.2,-0.04911002967492095
300.0,-0.36933998,281,549,575488,1047,0.0003,2800,-0.9826983494684101,0.239794921875,0.029348083,-0.09177989512681961,0.019760710862465204,0.4874366521835327,0.2,-0.04685852828552015
300.0,-0.36193086,282,549,577536,1050,0.0003,2810,-0.9987125614657998,0.219287109375,0.027332757,-0.07252001017332077,0.03202789617644157,0.45325952768325806,0.2,-0.041795722373353786
300.0,-0.38345015000000005,283,550,579584,1052,0.0003,2820,-0.9866273215040564,0.23076171875,0.025727952,-0.04361051321029663,0.06669222947093659,0.2403576374053955,0.2,-0.04598428850295022
300.0,-0.21020225000000012,284,551,581632,1054,0.0003,2830,-0.9757326200604439,0.237646484375,0.03220225,-0.034849707037210464,0.0995612948667258,0.11069107055664062,0.2,-0.04220495764457155
300.0,-0.21670831000000007,285,551,583680,1057,0.0003,2840,-0.9658931903541088,0.2298828125,0.028677955,-0.05310249328613281,0.029715376201784237,0.3405678868293762,0.2,-0.04461993653385434
300.0,-0.2094385200000001,286,552,585728,1059,0.0003,2850,-0.9407117459923029,0.2255859375,0.029943237,-0.07572560012340546,0.026717446726979687,0.39730459451675415,0.2,-0.04218212405976374
300.0,-0.45150667999999994,287,553,587776,1061,0.0003,2860,-0.9314700670540332,0.24541015625,0.034379136,-0.06694969534873962,0.03114629755727947,0.2189643383026123,0.2,-0.041750378388678656
300.0,-0.38545907999999995,288,554,589824,1064,0.0003,2870,-0.9204278487712145,0.214697265625,0.027697027,-0.028789756819605827,0.04860144343692809,-0.07470047473907471,0.2,-0.04322941869322676
300.0,-0.22110486999999998,289,555,591872,1066,0.0003,2880,-0.9063519535586237,0.2177734375,0.025979886,-0.07095085084438324,0.02768106340372469,0.11108404397964478,0.2,-0.04381273468316067
300.0,-0.26371427000000003,290,555,593920,1068,0.0003,2890,-0.9376039823517204,0.246923828125,0.034812815,-0.05473250895738602,0.05087371864356101,-0.03148496150970459,0.2,-0.04143833739653928
300.0,-0.054802510000000026,291,556,595968,1071,0.0003,2900,-0.9362066637724638,0.235546875,0.03196621,-0.05413280427455902,0.04225933727575466,0.023764967918395996,0.2,-0.04297319416364189
300.0,-0.06433742000000002,292,556,598016,1073,0.0003,2910,-0.8998864870518446,0.222509765625,0.02776666,-0.047331225126981735,0.03359780688770116,-0.0007321834564208984,0.2,-0.04216111020068638
300.0,-0.12391404000000003,293,528,600064,1134,0.0003,2920,-0.9283416502177715,0.2357421875,0.03146085,-0.06824781000614166,0.020003723294939844,-0.15654730796813965,0.2,-0.043089987614075655
300.0,-0.11230419000000005,294,529,602112,1137,0.0003,2930,-0.9448076693341136,0.25166015625,0.031998873,-0.08641460537910461,0.021780359212425538,0.15543371438980103,0.2,-0.04819562245393172
300.0,-0.11949747000000008,295,530,604160,1139,0.0003,2940,-0.9299866866320372,0.23486328125,0.030788891,-0.03689025342464447,0.08131694807671011,-0.03293311595916748,0.2,-0.041642210347345096
300.0,-0.18297145999999997,296,531,606208,1141,0.0003,2950,-0.927755220234394,0.236083984375,0.029443,-0.06298474967479706,0.036627538088941945,0.05979424715042114,0.2,-0.04177917336783139
300.0,-0.29631534,297,531,608256,1143,0.0003,2960,-0.9295888213440776,0.243505859375,0.02944795,-0.04981057345867157,0.020432286968571134,0.3978193402290344,0.2,-0.04087668353022309
300.0,-0.27894747000000003,298,532,610304,1146,0.0003,2970,-0.9088314969092608,0.23447265625,0.032734998,-0.07290356606245041,0.027142924210056662,0.24908047914505005,0.2,-0.038553090850473384
300.0,-0.21378897,299,533,612352,1148,0.0003,2980,-0.9374964356422424,0.23359375,0.028163305,-0.07126358151435852,0.03480542743345723,0.3244220018386841,0.2,-0.044110964259016325
300.0,-0.2349131200000001,300,533,614400,1151,0.0003,2990,-0.9228611571714282,0.23583984375,0.02847948,-0.057728469371795654,0.05754279014072381,0.2650272250175476,0.2,-0.044700642210955266
300.0,-0.28014656000000004,301,534,616448,1153,0.0003,3000,-0.935548091866076,0.232763671875,0.031101197,-0.07437756657600403,0.025628495498676785,0.48111677169799805,0.2,-0.04422486241383013
300.0,-0.12252367999999995,302,535,618496,1155,0.0003,3010,-0.9311955779790878,0.251513671875,0.03280556,-0.0646878182888031,0.02746350570814684,0.2919948697090149,0.2,-0.04740223670960404
300.0,-0.05630016999999999,303,535,620544,1158,0.0003,3020,-0.9205290518701077,0.220654296875,0.028059062,-0.0807148814201355,0.04962404232355766,0.37708717584609985,0.2,-0.04124643596587703
300.0,-0.16392849999999995,304,536,622592,1160,0.0003,3030,-0.9207905348390341,0.228955078125,0.03308747,-0.05722896754741669,0.07600763478549197,0.2253657579421997,0.2,-0.046250746553414504
300.0,-0.11739941999999996,305,537,624640,1162,0.0003,3040,-0.934194516018033,0.22939453125,0.029526083,-0.026804786175489426,0.08107251354958862,-0.2119835615158081,0.2,-0.04112024997011758
300.0,-0.19978233999999997,306,537,626688,1164,0.0003,3050,-0.9351927485316992,0.2453125,0.034138814,-0.0768643394112587,0.028536617942154407,0.02703016996383667,0.2,-0.04782809573516715
300.0,-0.21248716000000006,307,538,628736,1167,0.0003,3060,-0.9183522585779429,0.23466796875,0.026428716,-0.06786873191595078,0.027156673546414822,-0.06858241558074951,0.2,-0.04324390746478457
300.0,-0.16402627000000003,308,539,630784,1169,0.0003,3070,-0.9124929198995233,0.24287109375,0.033239447,-0.060417916625738144,0.03603839082061313,0.057271599769592285,0.2,-0.04584501118079061
300.0,-0.09894310000000005,309,539,632832,1171,0.0003,3080,-0.9155118325725198,0.233251953125,0.031535197,-0.0553860142827034,0.04166722824447788,0.194258451461792,0.2,-0.0458518276194809
300.0,0.060362309999999975,310,540,634880,1174,0.0003,3090,-0.915636713989079,0.242236328125,0.031883415,-0.06602474302053452,0.05519749345257878,0.08235228061676025,0.2,-0.04616948866751045
300.0,0.14911255999999998,311,541,636928,1177,0.0003,3100,-0.9093476261943578,0.233056640625,0.031195944,-0.0540180578827858,0.05514290050487034,0.14780449867248535,0.2,-0.04436665354005527
300.0,0.27584049,312,541,638976,1179,0.0003,3110,-0.8975572621449828,0.2416015625,0.030828137,-0.007479451596736908,0.07779421044979244,0.15485548973083496,0.2,-0.042657616769429293
300.0,0.2961367499999999,313,542,641024,1181,0.0003,3120,-0.9216667022556067,0.25185546875,0.031768866,-0.07157120108604431,0.05449678745353594,0.32993561029434204,0.2,-0.04739857300592121
300.0,0.1314262300000001,314,543,643072,1183,0.0003,3130,-0.898298062197864,0.219384765625,0.033151347,-0.04997031390666962,0.03170203918707557,0.10426658391952515,0.2,-0.04148326069698669
300.0,0.04212180999999998,315,543,645120,1186,0.0003,3140,-0.8945350440219044,0.219189453125,0.026497018,-0.047776103019714355,0.027114414243260398,0.34265458583831787,0.2,-0.041470223377109504
300.0,0.03644752999999998,316,544,647168,1188,0.0003,3150,-0.8984457595273853,0.230078125,0.032778464,-0.055871400982141495,0.023996781470486894,0.15893036127090454,0.2,-0.043247868606704286
300.0,0.05448901999999993,317,545,649216,1190,0.0003,3160,-0.9091615412384272,0.225341796875,0.029047485,-0.0618041530251503,0.035560671269195154,-0.0468599796295166,0.2,-0.04297755058796611
300.0,0.14709826000000004,318,545,651264,1193,0.0003,3170,-0.9026716168969869,0.230078125,0.030166369,-0.022370293736457825,0.0613722663896624,0.03617161512374878,0.2,-0.03997809319116641
300.0,0.157393,319,546,653312,1195,0.0003,3180,-0.8882670678198338,0.2326171875,0.03172405,-0.08212828636169434,0.0153478665772127,0.06801915168762207,0.2,-0.0431591120082885
300.0,0.19240999999999991,320,547,655360,1197,0.0003,3190,-0.8863901287317276,0.21884765625,0.029686645,-0.05384485051035881,0.04251511153415777,0.16286170482635498,0.2,-0.04324712025554618
300.0,0.43676682,321,548,657408,1199,0.0003,3200,-0.9139143619686365,0.232177734375,0.030377604,-0.054811298847198486,0.03537775527802296,0.07382446527481079,0.2,-0.04370881306967931
300.0,0.3935901500000001,322,548,659456,1201,0.0003,3210,-0.8688904145732522,0.24189453125,0.04050432,-0.0807834267616272,0.014178366036503576,-0.13053929805755615,0.2,-0.044775673444382845
300.0,0.5876737900000001,323,549,661504,1204,0.0003,3220,-0.8628568107262253,0.212744140625,0.028676316,-0.04079877585172653,0.06828247475204989,0.058946192264556885,0.2,-0.039287688853801225
300.0,0.44339268000000004,324,549,663552,1206,0.0003,3230,-0.8649179000407458,0.222119140625,0.029664196,-0.061407797038555145,0.04813657326158136,0.2605931758880615,0.2,-0.041925969842122865
300.0,0.56111952,325,550,665600,1209,0.0003,3240,-0.8688756933435797,0.23818359375,0.035811614,-0.028199613094329834,0.06734827664913609,0.11611872911453247,0.2,-0.041129412670852614
300.0,0.5610140099999998,326,551,667648,1211,0.0003,3250,-0.851712922565639,0.22880859375,0.03614323,-0.05456588417291641,0.07081827668007463,0.1153443455696106,0.2,-0.04373361189791467
300.0,0.5642826299999999,327,551,669696,1213,0.0003,3260,-0.850440982542932,0.23349609375,0.031551752,-0.0367727130651474,0.05339023565175012,0.3557518720626831,0.2,-0.044028006537701
300.0,0.5726643299999999,328,552,671744,1215,0.0003,3270,-0.8561694625765085,0.231494140625,0.031374123,-0.06073779612779617,0.06237914642551914,0.4974181652069092,0.2,-0.04447528294404037
300.0,0.70020668,329,553,673792,1218,0.0003,3280,-0.8243526820093393,0.2234375,0.033552945,-0.04401783272624016,0.05582667088601738,0.589596688747406,0.2,-0.043438367612543514
300.0,0.88529637,330,553,675840,1220,0.0003,3290,-0.8399273032322526,0.230712890625,0.031284887,-0.03318711742758751,0.07370147353503853,0.48816943168640137,0.2,-0.04137313995452132
300.0,0.8945443300000001,331,554,677888,1223,0.0003,3300,-0.8403673134744167,0.225146484375,0.0320971,-0.08664903044700623,0.0222200701769907,0.6898294687271118,0.2,-0.04421242025855463
300.0,0.8054336300000001,332,554,679936,1225,0.0003,3310,-0.806189714744687,0.2328125,0.032921396,-0.03453650325536728,0.02719682720780838,0.5822776556015015,0.2,-0.04382420606270898
300.0,0.6892576600000001,333,555,681984,1227,0.0003,3320,-0.8111592683941126,0.247802734375,0.039854515,-0.0734679251909256,0.025625758522073737,0.7211583852767944,0.2,-0.04482541921170195
300.0,0.758352,334,555,684032,1230,0.0003,3330,-0.7967011021450162,0.2357421875,0.035698004,-0.06610536575317383,0.0370487735082861,0.4758467674255371,0.2,-0.04557610934425611
300.0,0.5799939700000001,335,556,686080,1233,0.0003,3340,-0.8167498020455242,0.232568359375,0.032785423,-0.06047649681568146,0.04947014987119473,0.28920167684555054,0.2,-0.04437119333888404
300.0,0.6138763100000001,336,556,688128,1235,0.0003,3350,-0.8480320015922189,0.23798828125,0.031638257,-0.06622141599655151,0.039843922125874086,0.296400249004364,0.2,-0.043763617580407296
300.0,0.38118604999999994,337,557,690176,1239,0.0003,3360,-0.8478566069155932,0.23525390625,0.028206367,-0.08146779984235764,0.052232568932231514,0.17312157154083252,0.2,-0.04406690617033746
300.0,0.26427644000000006,338,557,692224,1241,0.0003,3370,-0.8386715147644281,0.22109375,0.03168086,-0.048080623149871826,0.04089120152639225,0.24393099546432495,0.2,-0.040664767409907654
300.0,0.3806723000000001,339,557,694272,1244,0.0003,3380,-0.8589418552815914,0.212939453125,0.029684361,-0.048992425203323364,0.03738218519138172,0.4193161725997925,0.2,-0.04094905493839178
300.0,0.10074755999999993,340,558,696320,1246,0.0003,3390,-0.8611110467463732,0.240478515625,0.034245066,-0.055853355675935745,0.03397843941347674,0.49104708433151245,0.2,-0.04619871044997126
300.0,0.05321593999999992,341,558,698368,1249,0.0003,3400,-0.8307624012231827,0.238037109375,0.035222586,-0.06295840442180634,0.0174380507087335,0.5782376527786255,0.2,-0.04213046084914822
300.0,0.3517727600000001,342,533,700416,1312,0.0003,3410,-0.8386605510488152,0.237158203125,0.033099927,-0.035932157188653946,0.015245396792306565,0.5744004845619202,0.2,-0.04200674064923078
300.0,0.48530109000000005,343,534,702464,1315,0.0003,3420,-0.8498139480128885,0.231787109375,0.03315568,-0.06307797133922577,0.02329622821707744,0.12056958675384521,0.2,-0.04467775852244813
300.0,0.56863122,344,534,704512,1317,0.0003,3430,-0.8328419245779515,0.239892578125,0.03657132,-0.023484960198402405,0.0600720894348342,0.07529067993164062,0.2,-0.04107238861033693
300.0,0.47453697000000006,345,535,706560,1319,0.0003,3440,-0.8789108980447053,0.24423828125,0.032823034,-0.032878316938877106,0.03613526477129199,0.32088613510131836,0.2,-0.04556476105062757
300.0,0.61627216,346,536,708608,1321,0.0003,3450,-0.8884008515626192,0.2224609375,0.028347481,-0.05489306151866913,0.03400517569389194,0.48288434743881226,0.2,-0.03964480112772435
300.0,0.61450783,347,536,710656,1323,0.0003,3460,-0.8904360681772232,0.2423828125,0.032253716,-0.05199224129319191,0.04015831692959182,0.4369468688964844,0.2,-0.043456644502293786
300.0,0.67103518,348,537,712704,1326,0.0003,3470,-0.8602106235921383,0.2591796875,0.040861547,-0.056428734213113785,0.03570387015352026,0.6216608285903931,0.2,-0.04717405865958426
300.0,0.6193839099999999,349,537,714752,1328,0.0003,3480,-0.8630119118839502,0.21845703125,0.025549844,-0.04269076883792877,0.03278605344821699,0.6654665470123291,0.2,-0.04250924097141251
300.0,0.68270742,350,538,716800,1331,0.0003,3490,-0.8811227018013597,0.232763671875,0.033813484,-0.0694824680685997,0.011428192410676274,0.8256132006645203,0.2,-0.0459906889765989
300.0,0.6884442,351,538,718848,1334,0.0003,3500,-0.8768149867653847,0.25498046875,0.03534966,-0.06817877292633057,0.044902850163634864,0.5918101072311401,0.2,-0.04543467838084325
300.0,0.8526262200000001,352,539,720896,1336,0.0003,3510,-0.8503246022388339,0.248681640625,0.036133103,-0.032285600900650024,0.07551534345839173,0.49949508905410767,0.2,-0.04293599814991467
300.0,0.7207005900000002,353,539,722944,1338,0.0003,3520,-0.865537253767252,0.2587890625,0.038436342,-0.06027853861451149,0.03051971972454339,0.5764899253845215,0.2,-0.047147146574570795
300.0,0.8288834300000001,354,540,724992,1341,0.0003,3530,-0.8598363924771547,0.23505859375,0.031978503,-0.059450697153806686,0.04815083279972896,0.5616137981414795,0.2,-0.04588777310855221
300.0,0.70241662,355,541,727040,1343,0.0003,3540,-0.8468121508136391,0.25107421875,0.039127804,-0.05928390845656395,0.05622718806844205,0.42480748891830444,0.2,-0.04157089364452986
300.0,0.6639684199999999,356,541,729088,1346,0.0003,3550,-0.8475224047899246,0.240478515625,0.03273473,-0.06635383516550064,0.09148284423863515,0.18639957904815674,0.2,-0.0445839448570041
300.0,0.4855275499999999,357,542,731136,1348,0.0003,3560,-0.8389988394454122,0.2376953125,0.034197442,-0.07535720616579056,0.042744591570226476,0.0022436976432800293,0.2,-0.04428390384127852
300.0,0.30696578999999996,358,542,733184,1351,0.0003,3570,-0.8584466522559524,0.244384765625,0.033401147,-0.06185257434844971,0.027973852198920214,0.3006286025047302,0.2,-0.04445274671597872
300.0,0.09469708999999997,359,543,735232,1353,0.0003,3580,-0.86242904830724,0.254833984375,0.03764888,-0.08420094847679138,0.0358102060155943,0.37841129302978516,0.2,-0.04648951254494023
300.0,-0.006342240000000081,360,543,737280,1356,0.0003,3590,-0.8611673180013895,0.238671875,0.03561569,-0.06601888686418533,0.04110155034577474,0.3785768151283264,0.2,-0.04564024498977233
300.0,-0.13919676000000003,361,544,739328,1358,0.0003,3600,-0.856717786192894,0.23310546875,0.03271196,-0.024678850546479225,0.05225230882642791,0.3271563649177551,0.2,-0.03892410740954801
300.0,-0.26440069000000005,362,544,741376,1361,0.0003,3610,-0.8590766835957766,0.24267578125,0.0319825,-0.07764646410942078,0.036958028370281684,0.3389204144477844,0.2,-0.04641817541560158
300.0,-0.08818172000000005,363,545,743424,1363,0.0003,3620,-0.8872067239135504,0.245263671875,0.03291091,-0.055853478610515594,0.055576623941306025,0.2994964122772217,0.2,-0.04315849738632096
300.0,-0.19402205999999997,364,545,745472,1366,0.0003,3630,-0.8393785199150443,0.221484375,0.032011475,-0.04814574867486954,0.04140114910551347,0.1475481390953064,0.2,-0.0436674999888055
300.0,-0.15919731999999998,365,546,747520,1368,0.0003,3640,-0.8443882184103131,0.264111328125,0.03813532,-0.026192929595708847,0.059494548628572376,-0.0034791231155395508,0.2,-0.04678536463470664
300.0,-0.15046872999999997,366,546,749568,1370,0.0003,3650,-0.8071384536102414,0.2388671875,0.03190872,-0.049197230488061905,0.025913762877462432,0.4687417149543762,0.2,-0.04521426294813864
300.0,-0.21398472999999996,367,547,751616,1373,0.0003,3660,-0.8061248112469912,0.22734375,0.034006637,-0.05564930662512779,0.03460962575627491,0.4744247794151306,0.2,-0.043600941830663945
300.0,-0.26107563,368,547,753664,1375,0.0003,3670,-0.8498064823448658,0.219091796875,0.032766156,-0.05616199970245361,0.030541345800156706,0.38479292392730713,0.2,-0.0433990659279516
300.0,-0.21169662000000003,369,548,755712,1377,0.0003,3680,-0.8139693513512611,0.229638671875,0.033901423,-0.05631393566727638,0.02850536066107452,0.3898155093193054,0.2,-0.04184696578304283
300.0,-0.10372039000000005,370,549,757760,1379,0.0003,3690,-0.8288348974660039,0.22900390625,0.03571924,-0.047216325998306274,0.09086595573462546,0.10326516628265381,0.2,-0.04346669189981185
300.0,-0.24498449000000008,371,549,759808,1382,0.0003,3700,-0.8324903104454279,0.246240234375,0.034329023,-0.06937264651060104,0.03489502920419909,0.2159399390220642,0.2,-0.047717460483545436
300.0,-0.13200855,372,550,761856,1384,0.0003,3710,-0.839436257071793,0.257275390625,0.038650773,-0.05060309171676636,0.07823356374865398,-0.007036328315734863,0.2,-0.04812821815139614
300.0,-0.10898102000000007,373,550,763904,1387,0.0003,3720,-0.8484445920214057,0.25927734375,0.034468353,-0.05761893466114998,0.05748768922640011,0.1523182988166809,0.2,-0.04441629710490815
300.0,-0.10464807000000002,374,551,765952,1389,0.0003,3730,-0.8420162051916122,0.236328125,0.035893336,-0.0809306800365448,0.015379901690175756,-0.11013877391815186,0.2,-0.0447863749723183
300.0,-0.01924060000000004,375,551,768000,1391,0.0003,3740,-0.8361409135162831,0.2390625,0.035337556,-0.03723740577697754,0.034838393484824336,0.06908589601516724,0.2,-0.042307629706920126
300.0,-0.14248015,376,552,770048,1394,0.0003,3750,-0.8095635747537017,0.23779296875,0.03428374,-0.05049460381269455,0.02873443332500756,-0.07697224617004395,0.2,-0.04815442269027699
300.0,-0.25967052,377,552,772096,1396,0.0003,3760,-0.7944380428642035,0.220263671875,0.029926956,-0.04290759190917015,0.06676236285711638,-0.10267972946166992,0.2,-0.0399325238307938
300.0,-0.3210561000000001,378,553,774144,1398,0.0003,3770,-0.8229824678972364,0.25048828125,0.04031399,-0.04654482752084732,0.06938913065823726,-0.015472054481506348,0.2,-0.045409984444268046
300.0,-0.30966406,379,554,776192,1400,0.0003,3780,-0.8111373266205192,0.230419921875,0.034110587,-0.048431187868118286,0.03420304579194635,-0.023781895637512207,0.2,-0.04478254138375633
300.0,-0.37031511,380,554,778240,1403,0.0003,3790,-0.8004902325570583,0.2427734375,0.03828796,-0.04452031850814819,0.05280682352022268,0.12969136238098145,0.2,-0.04529907923424616
300.0,-0.39261339000000006,381,555,780288,1405,0.0003,3800,-0.8037457600235939,0.248876953125,0.037085555,-0.0620591975748539,0.022708177851745857,0.4327276945114136,0.2,-0.04315476854535518
300.0,-0.33400068999999993,382,555,782336,1407,0.0003,3810,-0.7863443840295077,0.237548828125,0.032242686,-0.07782506942749023,0.029022201744373886,0.43552231788635254,0.2,-0.042332422228355426
300.0,-0.43882677000000014,383,556,784384,1410,0.0003,3820,-0.7865786721929908,0.231591796875,0.033267304,-0.028362132608890533,0.12883546680677682,0.21518296003341675,0.2,-0.04455453284317627
300.0,-0.56405825,384,556,786432,1412,0.0003,3830,-0.7859614351764321,0.235888671875,0.035836436,-0.05371914803981781,0.029661842627683656,0.39160507917404175,0.2,-0.04438519543618895
300.0,-0.6033129000000002,385,557,788480,1414,0.0003,3840,-0.7728826625272631,0.239697265625,0.03967449,-0.028309471905231476,0.06038296587066725,0.19589263200759888,0.2,-0.04130563833168708
300.0,-0.6384078099999999,386,557,790528,1416,0.0003,3850,-0.7849171305075288,0.244580078125,0.040132333,-0.06885115802288055,0.02482909489190206,0.4968802332878113,0.2,-0.045198266286752185
300.0,-0.6006578199999999,387,558,792576,1418,0.0003,3860,-0.780231267772615,0.225830078125,0.036235325,-0.07832673192024231,0.022578579021501354,0.3407735824584961,0.2,-0.04324618309401558
300.0,-0.6319602100000001,388,559,794624,1420,0.0003,3870,-0.7844643276184797,0.24501953125,0.03704749,-0.04172031208872795,0.04589314644690603,0.2848585247993469,0.2,-0.043264617951354015
