time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,train/clip_fraction,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/loss,train/learning_rate,train/value_loss,train/clip_range
553,1009664,300.0,0.3871872699999999,493,1822,0.217626953125,0.20565855503082275,0.036691684,-0.04132363981334493,-0.6862701350823045,4920,-0.05821332708001137,0.0003,0.06633193920133636,0.2
554,1011712,300.0,0.39301283999999986,494,1825,0.2236328125,0.2079957127571106,0.035182424,-0.04205360368068796,-0.6854624873027205,4930,-0.05686042085289955,0.0003,0.07872221710858866,0.2
554,1013760,300.0,0.27000588999999997,495,1827,0.23359375,0.16597598791122437,0.04733167,-0.04366618233907502,-0.6821706911548973,4940,-0.057947106659412384,0.0003,0.04953306261450052,0.2
555,1015808,300.0,0.31583498,496,1829,0.2447265625,0.14463353157043457,0.047591638,-0.04104803014488425,-0.6932051809504628,4950,-0.04255840927362442,0.0003,0.0702561707177665,0.2
555,1017856,300.0,0.29349916000000004,497,1831,0.23955078125,0.1061021089553833,0.03978207,-0.04457008740573656,-0.6701351299881935,4960,-0.031105034053325653,0.0003,0.05241950992494822,0.2
556,1019904,300.0,0.11749628,498,1833,0.229248046875,-0.0020143985748291016,0.039031226,-0.04366246913559735,-0.6854345541447401,4970,-0.06663985550403595,0.0003,0.017821303801611066,0.2
556,1021952,300.0,0.12325274000000003,499,1835,0.213720703125,0.19380992650985718,0.03783447,-0.041652585729025304,-0.6670854853466153,4980,-0.0627712607383728,0.0003,0.02629101328202523,0.2
557,1024000,300.0,0.10525164999999996,500,1838,0.2390625,0.09718000888824463,0.039737158,-0.04275257846456952,-0.6856139028444886,4990,-0.04815448448061943,0.0003,0.01928510507277679,0.2
557,1026048,300.0,0.18073848000000006,501,1840,0.220068359375,-0.06481337547302246,0.042624757,-0.04181988010241185,-0.6593548879027367,5000,-0.059329621493816376,0.0003,0.025420192125602627,0.2
558,1028096,300.0,0.2967354900000001,502,1842,0.221484375,0.05998307466506958,0.037637867,-0.04042680613929406,-0.647824377566576,5010,-0.03284013643860817,0.0003,0.14719756313133986,0.2
558,1030144,300.0,0.26615348000000005,503,1844,0.229248046875,-0.33072614669799805,0.043625224,-0.04173767172906082,-0.6709450107067824,5020,-0.04287344962358475,0.0003,0.05925241968361661,0.2
558,1032192,300.0,0.30811219000000006,504,1846,0.24599609375,0.18053466081619263,0.045835778,-0.04659731121937512,-0.6936484519392252,5030,-0.06302163749933243,0.0003,0.036068083689315245,0.2
559,1034240,300.0,0.2406358,505,1848,0.242529296875,0.22207820415496826,0.04257445,-0.042015204239578455,-0.6772829238325357,5040,-0.040126509964466095,0.0003,0.03348409850150347,0.2
559,1036288,300.0,0.08816378000000011,506,1850,0.2212890625,0.35293692350387573,0.039763078,-0.04232525817205897,-0.6844075104221702,5050,-0.0436878427863121,0.0003,0.03933538496494293,0.2
560,1038336,300.0,0.14203947,507,1853,0.22568359375,0.3464098572731018,0.037682153,-0.04396910271170782,-0.6823317818343639,5060,-0.06586392968893051,0.0003,0.04810127716627903,0.2
560,1040384,300.0,0.0917281,508,1855,0.22802734375,0.5927867889404297,0.046489507,-0.044664754647237716,-0.6697484953328967,5070,-0.07051707804203033,0.0003,0.015804479553480633,0.2
561,1042432,300.0,0.020141600000000013,509,1857,0.225439453125,0.38565516471862793,0.038742002,-0.04152136102784425,-0.652373226173222,5080,-0.05504722520709038,0.0003,0.024977694917470216,0.2
561,1044480,300.0,0.08474325999999997,510,1859,0.24248046875,0.3356081247329712,0.043819822,-0.04549784963019192,-0.6614662535488606,5090,-0.05599978566169739,0.0003,0.07629812004743144,0.2
562,1046528,300.0,-0.15808299,511,1861,0.23203125,0.2816240191459656,0.04329194,-0.04335479729052168,-0.6521451331675052,5100,-0.05196946859359741,0.0003,0.06357002696022392,0.2
562,1048576,300.0,-0.18693215000000002,512,1863,0.2166015625,0.5521090030670166,0.037794676,-0.042421593455947,-0.6574116966687142,5110,-0.07090002298355103,0.0003,0.026583683997159824,0.2
563,1050624,300.0,-0.19000795000000012,513,1866,0.243115234375,0.27319133281707764,0.047008205,-0.04227405883721076,-0.6748536627739667,5120,-0.0662858635187149,0.0003,0.07269358668709174,0.2
563,1052672,300.0,-0.26495222999999996,514,1868,0.243798828125,0.1014060378074646,0.04068076,-0.04390383912250399,-0.6700368843972683,5130,-0.06785829365253448,0.0003,0.04049953828798607,0.2
563,1054720,300.0,-0.5172922099999999,515,1870,0.2486328125,0.4383987784385681,0.04609004,-0.04648276540101506,-0.6746206847950816,5140,-0.08458144962787628,0.0003,0.025276874657720327,0.2
564,1056768,300.0,-0.7432446499999998,516,1872,0.233740234375,0.3030054569244385,0.048148766,-0.04320151776191779,-0.6490005485713481,5150,-0.050799958407878876,0.0003,0.0491460706864018,0.2
564,1058816,300.0,-0.82512519,517,1875,0.242236328125,0.43876248598098755,0.04048629,-0.04570512776263058,-0.6615883870050311,5160,-0.06225024163722992,0.0003,0.04211801043129526,0.2
565,1060864,300.0,-0.8577350300000002,518,1877,0.2259765625,0.5825978517532349,0.034763396,-0.043326523175346666,-0.6566408462822437,5170,-0.05422583594918251,0.0003,0.02165096326498315,0.2
565,1062912,300.0,-0.82470262,519,1879,0.235986328125,0.5929063558578491,0.04525178,-0.044467476441059264,-0.651726683229208,5180,-0.0595184825360775,0.0003,0.04435196334379725,0.2
566,1064960,300.0,-0.83591948,520,1880,0.226318359375,0.5651494264602661,0.04319738,-0.04536500625690678,-0.6629755161702633,5190,-0.057373467832803726,0.0003,0.06627740279072895,0.2
566,1067008,300.0,-0.8842936400000001,521,1882,0.243994140625,0.625584602355957,0.044978254,-0.0448539896577131,-0.6710072910413146,5200,-0.04452082887291908,0.0003,0.04391161170206033,0.2
567,1069056,300.0,-0.7438551200000001,522,1885,0.25244140625,0.6305211782455444,0.046556883,-0.04609978939697612,-0.660129433311522,5210,-0.06282975524663925,0.0003,0.05817836298374459,0.2
567,1071104,300.0,-0.69984606,523,1887,0.233349609375,0.4510535001754761,0.04165523,-0.04608322511485312,-0.6527166772633791,5220,-0.03538914769887924,0.0003,0.10577315685804933,0.2
567,1073152,300.0,-0.44185075999999995,524,1889,0.227001953125,0.5693362355232239,0.037528098,-0.043326761908247136,-0.6513722283765674,5230,-0.061166997998952866,0.0003,0.04363172554294579,0.2
568,1075200,300.0,-0.55507044,525,1891,0.235107421875,0.6464866995811462,0.040092334,-0.042734681902220475,-0.6598726134747267,5240,-0.045219991356134415,0.0003,0.046185810107272116,0.2
568,1077248,300.0,-0.46172154,526,1893,0.23291015625,0.08512824773788452,0.04421793,-0.04409063363273162,-0.6435738164931536,5250,-0.05657001584768295,0.0003,0.04369378288392909,0.2
569,1079296,300.0,-0.38278932,527,1895,0.235546875,0.10176372528076172,0.042331222,-0.04443586258494179,-0.6516902135685086,5260,-0.06007153540849686,0.0003,0.036915697617223485,0.2
569,1081344,300.0,-0.22267437999999995,528,1898,0.235302734375,0.21218150854110718,0.04693985,-0.041301500677946024,-0.6402434278279543,5270,-0.03085872158408165,0.0003,0.06741767609491944,0.2
570,1083392,300.0,-0.15428647000000006,529,1900,0.259619140625,0.5171676874160767,0.048370074,-0.04648265088617336,-0.6533345874398947,5280,-0.06187788397073746,0.0003,0.03711874552536756,0.2
570,1085440,300.0,-0.06261691,530,1902,0.2376953125,0.5959954261779785,0.043819293,-0.045691768446704376,-0.6386960256844759,5290,-0.07686620950698853,0.0003,0.02023323324683588,0.2
571,1087488,300.0,-0.08088738,531,1904,0.23388671875,0.12542659044265747,0.043900706,-0.043530070236010944,-0.6084089659154415,5300,-0.05367104709148407,0.0003,0.04380349470884539,0.2
571,1089536,300.0,-0.08283808999999998,532,1906,0.238818359375,0.036980390548706055,0.043605015,-0.04448055097600445,-0.6376315703615546,5310,-0.06604184955358505,0.0003,0.03314596140990034,0.2
571,1091584,300.0,-0.22682048000000002,533,1908,0.23388671875,-0.09573793411254883,0.044807874,-0.04616283626819495,-0.6527830796316266,5320,-0.04223984479904175,0.0003,0.05487354220240377,0.2
572,1093632,300.0,-0.12813548,534,1910,0.2392578125,-0.15847301483154297,0.046130363,-0.04129747698316351,-0.6408465221524239,5330,-0.06526132673025131,0.0003,0.025800660674576648,0.2
572,1095680,300.0,0.015556379999999974,535,1912,0.23984375,0.09035462141036987,0.048812367,-0.044243015596293844,-0.6320048350840807,5340,-0.07696313410997391,0.0003,0.037218699074583125,0.2
573,1097728,300.0,-0.05131806000000009,536,1915,0.2154296875,-0.19394052028656006,0.041254904,-0.04333660807169508,-0.646276255324483,5350,-0.04558217525482178,0.0003,0.04462127474253066,0.2
573,1099776,300.0,-0.06181671000000005,537,1917,0.23603515625,-0.09415018558502197,0.040794257,-0.04374014480272308,-0.6437626356258989,5360,-0.022037792950868607,0.0003,0.08296160914469511,0.2
557,1101824,300.0,-0.08688467999999996,538,1976,0.225,0.12284034490585327,0.044159345,-0.042326457804301755,-0.6601320374757051,5370,-0.04852946847677231,0.0003,0.06420111173065379,0.2
557,1103872,300.0,-0.07232933000000012,539,1978,0.249755859375,0.11064177751541138,0.053070687,-0.04152964394306764,-0.6472134359180928,5380,-0.043734870851039886,0.0003,0.04175619480083696,0.2
558,1105920,300.0,0.03245170999999997,540,1980,0.2294921875,0.04650998115539551,0.038949117,-0.0404703825712204,-0.6210146282799542,5390,-0.03097018599510193,0.0003,0.027551652281545103,0.2
558,1107968,300.0,0.18587967,541,1983,0.240234375,0.08777695894241333,0.044248633,-0.043944264040328564,-0.6385648569092155,5400,-0.07255819439888,0.0003,0.03424732373096049,0.2
559,1110016,300.0,-0.09695197000000005,542,1985,0.2421875,0.07570046186447144,0.04509124,-0.04248997902832343,-0.6335134872235357,5410,-0.018254868686199188,0.0003,0.11407058861805126,0.2
559,1112064,300.0,-0.08718177000000005,543,1987,0.235595703125,-0.013419389724731445,0.044431444,-0.04195374903065385,-0.6285046058706939,5420,-0.04645483195781708,0.0003,0.05470752774272114,0.2
559,1114112,300.0,0.032907280000000004,544,1990,0.250537109375,-0.06059920787811279,0.048031893,-0.044157044515304736,-0.6564080022275448,5430,-0.04940192773938179,0.0003,0.07029132236493751,0.2
560,1116160,300.0,-0.11957179,545,1992,0.2267578125,0.0635831356048584,0.044174634,-0.040142351055692416,-0.618878404982388,5440,-0.05297016724944115,0.0003,0.049241801537573335,0.2
560,1118208,300.0,-0.05141069999999999,546,1994,0.22412109375,0.04222822189331055,0.042561207,-0.039973142760572955,-0.633240235876292,5450,-0.04989001154899597,0.0003,0.061539020051714036,0.2
561,1120256,300.0,-0.07464155000000003,547,1996,0.22685546875,-0.046742916107177734,0.04265279,-0.03900233427557396,-0.6261663512326777,5460,-0.039840780198574066,0.0003,0.05135144781088456,0.2
561,1122304,300.0,-0.024122859999999996,548,1998,0.237158203125,0.10455673933029175,0.0474172,-0.04342325572943082,-0.6224373709410429,5470,-0.0664588212966919,0.0003,0.06130011427449063,0.2
561,1124352,300.0,-0.14638650000000003,549,2001,0.23623046875,0.062111735343933105,0.038738668,-0.045663068909198044,-0.6327353188768029,5480,-0.0418681874871254,0.0003,0.07279206089442596,0.2
562,1126400,300.0,-0.34233333,550,2003,0.249169921875,0.22934997081756592,0.049858153,-0.04588131526834331,-0.6518599228933454,5490,-0.06645238399505615,0.0003,0.042663351027294995,0.2
562,1128448,300.0,-0.4880415500000001,551,2005,0.2326171875,0.2611886262893677,0.046829388,-0.04168464614485856,-0.6343190999701619,5500,-0.07678110897541046,0.0003,0.0173307871184079,0.2
563,1130496,300.0,-0.38787593000000004,552,2007,0.240673828125,0.22687995433807373,0.048359513,-0.04316852681222372,-0.6669366801157594,5510,-0.05876078084111214,0.0003,0.0416694130632095,0.2
563,1132544,300.0,-0.35082107000000007,553,2010,0.24892578125,0.2921961545944214,0.05056142,-0.045580297634296586,-0.6480641096830368,5520,-0.03606156259775162,0.0003,0.061068263289052994,0.2
563,1134592,300.0,-0.25559232000000004,554,2011,0.248828125,0.33244067430496216,0.043379646,-0.045604169645230286,-0.6604104785248637,5530,-0.04075528681278229,0.0003,0.05431573165114969,0.2
564,1136640,300.0,-0.34973325000000005,555,2014,0.245068359375,0.4257025122642517,0.046159253,-0.04855028339370619,-0.6522374400869012,5540,-0.008402097970247269,0.0003,0.06765992009313777,0.2
564,1138688,300.0,-0.33710317,556,2016,0.236865234375,0.3349285125732422,0.048167452,-0.04392949870380107,-0.6395202793180943,5550,-0.059632766991853714,0.0003,0.026490356505382805,0.2
565,1140736,300.0,-0.41248285999999995,557,2018,0.235888671875,0.4137064218521118,0.043543115,-0.043017729732673614,-0.6290406978689134,5560,-0.0568014420568943,0.0003,0.015600506286136805,0.2
565,1142784,300.0,-0.3695705800000001,558,2020,0.26025390625,0.18379169702529907,0.047790118,-0.05066993329382967,-0.6510398212820292,5570,-0.061154767870903015,0.0003,0.01554414331621956,0.2
565,1144832,300.0,-0.34948853999999996,559,2022,0.23974609375,0.09449607133865356,0.04145191,-0.0425455065415008,-0.6387157242745161,5580,-0.05452824383974075,0.0003,0.0640868074609898,0.2
566,1146880,300.0,-0.26230917,560,2025,0.253271484375,0.12170279026031494,0.05186368,-0.04609212373616174,-0.6271579196676612,5590,0.00253378227353096,0.0003,0.12764165301341562,0.2
566,1148928,300.0,-0.29703251999999997,561,2027,0.24404296875,-0.21237099170684814,0.04732094,-0.04390592613490298,-0.6221293298527598,5600,-0.07638585567474365,0.0003,0.023771386363659986,0.2
567,1150976,300.0,-0.3844573399999999,562,2029,0.2515625,-0.043767571449279785,0.06037648,-0.04257896208728198,-0.6259528497233987,5610,-0.037212908267974854,0.0003,0.0513505790499039,0.2
567,1153024,300.0,-0.38017963999999993,563,2031,0.24619140625,0.16115224361419678,0.04351298,-0.04537314750778023,-0.6387784011662007,5620,-0.05754202604293823,0.0003,0.05377753865905106,0.2
567,1155072,300.0,-0.09297721999999994,564,2033,0.23837890625,0.21359312534332275,0.05165902,-0.04098088357131928,-0.6350643945857882,5630,-0.039848290383815765,0.0003,0.0428830478223972,0.2
568,1157120,300.0,0.04892265999999999,565,2035,0.23955078125,0.4782446026802063,0.04349801,-0.04345522773510311,-0.6316444672644138,5640,-0.037443604320287704,0.0003,0.042748595849843696,0.2
568,1159168,300.0,0.03460695000000008,566,2038,0.247802734375,0.5336170196533203,0.042296477,-0.043677449991810134,-0.6189422590658069,5650,-0.05060622841119766,0.0003,0.0326594807615038,0.2
569,1161216,300.0,-0.08637286999999999,567,2040,0.23916015625,0.35159385204315186,0.04186281,-0.044552606414072216,-0.6266459882259369,5660,-0.029418837279081345,0.0003,0.0573335763416253,0.2
569,1163264,300.0,-0.2855523399999999,568,2042,0.243896484375,0.17847108840942383,0.041852385,-0.04133474741975078,-0.6336618369445205,5670,-0.03703990578651428,0.0003,0.0953712380491197,0.2
569,1165312,300.0,-0.22923748000000008,569,2044,0.254052734375,0.3591047525405884,0.04933419,-0.043138661346165466,-0.6379104036837816,5680,-0.04666896164417267,0.0003,0.052682115510106084,0.2
570,1167360,300.0,-0.14972469999999996,570,2047,0.247607421875,0.4355320334434509,0.053504296,-0.04554991706172586,-0.6404993820935487,5690,-0.06506846100091934,0.0003,0.026184813847066835,0.2
570,1169408,300.0,-0.14986682,571,2049,0.237890625,0.45441335439682007,0.043586418,-0.041556681963265875,-0.647872151248157,5700,-0.06618337333202362,0.0003,0.01772449980780948,0.2
570,1171456,300.0,-0.19504616,572,2052,0.24873046875,0.10614585876464844,0.04722704,-0.04419728934008162,-0.6461576795205474,5710,-0.051174063235521317,0.0003,0.057050794223323466,0.2
571,1173504,300.0,-0.20785383,573,2054,0.23017578125,-0.0522923469543457,0.04061117,-0.04291810587164946,-0.635600291006267,5720,-0.061868663877248764,0.0003,0.03986924238270149,0.2
571,1175552,300.0,-0.11892004000000002,574,2056,0.2474609375,0.014307200908660889,0.048812993,-0.04883052054065047,-0.6327662916854024,5730,-0.040555696934461594,0.0003,0.06878848545020447,0.2
571,1177600,300.0,-0.09123386999999994,575,2058,0.2509765625,0.012549638748168945,0.048690278,-0.04602652563189622,-0.632662323396653,5740,-0.03487188741564751,0.0003,0.0773980699130334,0.2
572,1179648,300.0,-0.1208373699999999,576,2061,0.245751953125,-0.038779616355895996,0.043345507,-0.04623555883299559,-0.6484070144593715,5750,-0.035005293786525726,0.0003,0.04884583050152287,0.2
572,1181696,300.0,-0.11067948000000005,577,2063,0.23349609375,0.1942029595375061,0.044414,-0.04062868889595848,-0.6357837015762925,5760,-0.046642839908599854,0.0003,0.019395492493640632,0.2
573,1183744,300.0,-0.21403197000000002,578,2065,0.23203125,0.04815751314163208,0.040975947,-0.04038826774194604,-0.6675230478867888,5770,-0.06091945245862007,0.0003,0.024495284011936746,0.2
573,1185792,300.0,-0.47778807,579,2067,0.235302734375,-0.11481547355651855,0.040204905,-0.04281353207334178,-0.6465734558179974,5780,-0.019565816968679428,0.0003,0.019727338099619372,0.2
573,1187840,300.0,-0.58008217,580,2069,0.237451171875,0.17300140857696533,0.04143413,-0.04295919037831482,-0.6528480878099799,5790,-0.0417475551366806,0.0003,0.07296489039435983,0.2
574,1189888,300.0,-0.63683603,581,2071,0.22412109375,0.07020729780197144,0.04062525,-0.0435556795069715,-0.641854184307158,5800,-0.07168782502412796,0.0003,0.03654974703676998,0.2
574,1191936,300.0,-0.3510072099999999,582,2074,0.245947265625,0.4030516743659973,0.043927245,-0.04523440389893949,-0.6251781318336725,5810,-0.06443022191524506,0.0003,0.031862828216981144,0.2
575,1193984,300.0,-0.35945325000000006,583,2076,0.232177734375,0.28086334466934204,0.045592457,-0.04279717570461798,-0.6233501387760043,5820,-0.042558737099170685,0.0003,0.035329612175701186,0.2
575,1196032,300.0,-0.43668003999999994,584,2078,0.245556640625,0.3195216655731201,0.043179028,-0.044960645925311835,-0.6533527516759932,5830,-0.051872897893190384,0.0003,0.030042009288445116,0.2
575,1198080,300.0,-0.3885439,585,2080,0.234228515625,0.4899599552154541,0.045347854,-0.04190582871378865,-0.6428106946870684,5840,-0.04928240925073624,0.0003,0.037090975308092314,0.2
560,1200128,300.0,-0.36213904999999996,586,2141,0.24287109375,0.4110878109931946,0.050070696,-0.04477117474161787,-0.6029324545525014,5850,-0.06284109503030777,0.0003,0.058328773139510307,0.2
560,1202176,300.0,-0.55015316,587,2143,0.22109375,0.2281206250190735,0.043649696,-0.0434853293641936,-0.6146625855006278,5860,-0.018814537674188614,0.0003,0.14846785962581635,0.2
561,1204224,300.0,-0.36393909,588,2145,0.23408203125,0.3592369556427002,0.04606401,-0.04055876276397612,-0.6170968962833285,5870,-0.06735263764858246,0.0003,0.033808127633528785,0.2
561,1206272,300.0,-0.4085249300000001,589,2147,0.235107421875,0.46622663736343384,0.05536429,-0.04074322418309748,-0.6220982886850834,5880,-0.06897418200969696,0.0003,0.04022090696671512,0.2
562,1208320,300.0,-0.32327979999999995,590,2149,0.238916015625,0.25610435009002686,0.04699035,-0.04286386016174219,-0.6302547019906342,5890,-0.04327213019132614,0.0003,0.0452170001633931,0.2
562,1210368,300.0,-0.24730975,591,2151,0.225,0.25483691692352295,0.045259535,-0.039618960331426936,-0.6196165353059768,5900,-0.006118454039096832,0.0003,0.12173623186536134,0.2
562,1212416,300.0,-0.21257565000000003,592,2153,0.24501953125,-0.19259536266326904,0.051444475,-0.043259162764297796,-0.6277605079114437,5910,-0.04834720492362976,0.0003,0.02125192865205463,0.2
563,1214464,300.0,-0.22225442,593,2155,0.2458984375,-0.03759658336639404,0.04980693,-0.046405935328220946,-0.6270417491905391,5920,-0.03473236784338951,0.0003,0.04389284254866652,0.2
563,1216512,300.0,-0.15783066000000004,594,2157,0.23359375,0.04740506410598755,0.044067077,-0.04683435549668502,-0.6237604737281799,5930,-0.06455715745687485,0.0003,0.028553815846680663,0.2
564,1218560,300.0,-0.20929501000000006,595,2159,0.22978515625,0.19400590658187866,0.047089934,-0.042174883215921,-0.5992554457858205,5940,-0.05493998900055885,0.0003,0.025793272638111375,0.2
564,1220608,300.0,-0.19233181999999996,596,2161,0.23564453125,0.2971489429473877,0.04724785,-0.04336122408276424,-0.6111993595026434,5950,-0.05644809082150459,0.0003,0.03479083483107388,0.2
564,1222656,300.0,-0.29396358,597,2164,0.2486328125,0.10666316747665405,0.057488576,-0.041874824243132026,-0.5902390624396503,5960,-0.05096547305583954,0.0003,0.05416413540369831,0.2
565,1224704,300.0,-0.16200927000000004,598,2166,0.235009765625,0.12163978815078735,0.047125302,-0.04277404345630202,-0.605083015281707,5970,-0.06475706398487091,0.0003,0.02885148902714718,0.2
565,1226752,300.0,-0.17632953,599,2169,0.247314453125,0.13070744276046753,0.050151628,-0.042160159577179,-0.6123158405534923,5980,-0.04766526073217392,0.0003,0.04047279531368986,0.2
565,1228800,300.0,-0.057937720000000026,600,2171,0.222607421875,0.23317086696624756,0.042948626,-0.041414470339077525,-0.5886248145252466,5990,-0.05586890131235123,0.0003,0.02698909322207328,0.2
566,1230848,300.0,0.028134759999999984,601,2173,0.22177734375,0.4545254111289978,0.04291502,-0.04275951638410334,-0.589992293715477,6000,-0.05716293305158615,0.0003,0.019670679676346482,0.2
566,1232896,300.0,-0.04697576000000001,602,2175,0.2408203125,0.20174658298492432,0.04690018,-0.044135691260453316,-0.5953389153815806,6010,-0.029482219368219376,0.0003,0.07358681228943169,0.2
567,1234944,300.0,-0.12414686999999999,603,2177,0.23212890625,-0.07146835327148438,0.045235947,-0.04163861354754772,-0.5982580780051648,6020,-0.04386349394917488,0.0003,0.049223142786649986,0.2
567,1236992,300.0,-0.06531508000000003,604,2179,0.224658203125,0.07109391689300537,0.042966627,-0.04151863107399549,-0.5750807951204479,6030,-0.046498026698827744,0.0003,0.03220548833196517,0.2
567,1239040,300.0,-0.12414147000000002,605,2181,0.22470703125,0.07653558254241943,0.045305267,-0.0440167404623935,-0.5690779914148152,6040,-0.06477688997983932,0.0003,0.031854380201548335,0.2
568,1241088,300.0,-0.025298980000000013,606,2183,0.22880859375,0.1846035122871399,0.04737957,-0.04160492650407832,-0.5587903064675629,6050,-0.046129435300827026,0.0003,0.0632163452450186,0.2
568,1243136,300.0,0.03886854000000007,607,2185,0.231787109375,0.044766783714294434,0.05663618,-0.04075949102116283,-0.5520537357777358,6060,-0.051598772406578064,0.0003,0.049660347035387534,0.2
569,1245184,300.0,0.04682649000000001,608,2188,0.240771484375,-0.06355094909667969,0.05156201,-0.04584457312303129,-0.5796910798177123,6070,-0.005749732255935669,0.0003,0.08148782147327438,0.2
569,1247232,300.0,0.14064389000000002,609,2190,0.24501953125,0.015248775482177734,0.048681997,-0.039947828464210036,-0.5785891061648727,6080,-0.02741245925426483,0.0003,0.0823283814941533,0.2
569,1249280,300.0,0.15113475999999995,610,2192,0.24375,0.08569598197937012,0.04952856,-0.044652419423800896,-0.579648555163294,6090,-0.06393139064311981,0.0003,0.051623634214047344,0.2
570,1251328,300.0,0.05437588000000004,611,2194,0.2255859375,-0.20466697216033936,0.046518244,-0.04385282342118444,-0.5571196828968823,6100,-0.07420064508914948,0.0003,0.044910219626035544,0.2
570,1253376,300.0,-0.1484979799999999,612,2196,0.2228515625,0.12755584716796875,0.04543969,-0.04065007714234525,-0.5695520493201911,6110,-0.03891667723655701,0.0003,0.039437875483417886,0.2
570,1255424,300.0,-0.08522594999999994,613,2199,0.2189453125,0.11481064558029175,0.044981297,-0.039227730233687905,-0.5748446301557124,6120,-0.04288686066865921,0.0003,0.06119282363797538,0.2
571,1257472,300.0,-0.1010753999999999,614,2201,0.21708984375,0.023789644241333008,0.0460198,-0.03852339633303927,-0.5766006087884307,6130,-0.032539527863264084,0.0003,0.06806009115534835,0.2
571,1259520,300.0,-0.16614958999999987,615,2203,0.22978515625,0.24665963649749756,0.048932336,-0.04321203355502803,-0.5789361042901874,6140,-0.05890621989965439,0.0003,0.025152324777445757,0.2
572,1261568,300.0,-0.04652336999999994,616,2205,0.2033203125,0.018635451793670654,0.0409494,-0.03566211681027198,-0.565694573149085,6150,-0.017998941242694855,0.0003,0.07288955826079473,0.2
572,1263616,300.0,0.10192086000000002,617,2207,0.2294921875,-0.02282857894897461,0.04819188,-0.04116288509394508,-0.5818900655955076,6160,-0.024917753413319588,0.0003,0.038611580262659116,0.2
572,1265664,300.0,0.15661379,618,2209,0.233203125,0.07696753740310669,0.047281347,-0.043192732793977485,-0.601786689274013,6170,-0.05279224365949631,0.0003,0.051497416553320366,0.2
573,1267712,300.0,0.29023438999999995,619,2211,0.22783203125,0.24669629335403442,0.042982448,-0.04186146801221184,-0.5826882405206562,6180,-0.05419030040502548,0.0003,0.02966753953951411,0.2
573,1269760,300.0,0.31648116000000004,620,2213,0.2318359375,0.36334729194641113,0.04433333,-0.04234800426929723,-0.5786994990892709,6190,-0.08510074764490128,0.0003,0.03108748890226707,0.2
573,1271808,300.0,0.050356470000000056,621,2215,0.232861328125,0.536713719367981,0.059215985,-0.04478543365257792,-0.575390344299376,6200,-0.06862808018922806,0.0003,0.018731672200374305,0.2
574,1273856,300.0,-0.022387339999999926,622,2217,0.215283203125,0.32188159227371216,0.042256944,-0.04118279005051591,-0.5820912294089794,6210,-0.03169749304652214,0.0003,0.035036782326642424,0.2
574,1275904,300.0,0.04169016000000005,623,2220,0.218505859375,0.14438694715499878,0.047052193,-0.04271978728356771,-0.5647421821951866,6220,-0.03833072632551193,0.0003,0.054267481830902395,0.2
575,1277952,300.0,0.1670532400000001,624,2222,0.228564453125,0.2825494408607483,0.050155498,-0.04453904709880589,-0.5775135766714812,6230,-0.053284671157598495,0.0003,0.03297934329020791,0.2
575,1280000,300.0,0.10991053000000008,625,2224,0.218310546875,-0.04154002666473389,0.05141311,-0.039910117752151565,-0.5742505772039295,6240,-0.03614814579486847,0.0003,0.06245440944912843,0.2
575,1282048,300.0,0.2430850900000001,626,2226,0.23046875,-0.15308761596679688,0.048451036,-0.04135636700375471,-0.5853651830926537,6250,-0.037809841334819794,0.0003,0.03823829688481055,0.2
575,1284096,300.0,0.2163925300000001,627,2229,0.24189453125,0.22901570796966553,0.050644178,-0.04297603410377633,-0.5745990437455475,6260,-0.048991017043590546,0.0003,0.030113371860352345,0.2
576,1286144,300.0,0.13722378000000007,628,2232,0.24755859375,0.12051504850387573,0.057348978,-0.04464159066556021,-0.5794030978344381,6270,-0.0553925484418869,0.0003,0.047828158509219065,0.2
576,1288192,300.0,-0.08410811999999991,629,2234,0.222802734375,0.2598201036453247,0.0467199,-0.04124703401466832,-0.5613222310319543,6280,-0.032104164361953735,0.0003,0.06261422977549955,0.2
576,1290240,300.0,-0.10237884000000003,630,2236,0.22880859375,0.2722877860069275,0.044450104,-0.04198009625542909,-0.5605563362129032,6290,-0.04864969849586487,0.0003,0.04265500524779782,0.2
577,1292288,300.0,-0.3107261400000001,631,2238,0.2404296875,0.3445930480957031,0.047751874,-0.04525130110559985,-0.6003559063188731,6300,-0.062359899282455444,0.0003,0.038856712245615196,0.2
577,1294336,300.0,-0.29909207000000004,632,2241,0.23466796875,0.23345458507537842,0.04614286,-0.043543351009429895,-0.5938314178958535,6310,-0.062398891896009445,0.0003,0.0207760309567675,0.2
577,1296384,300.0,-0.31294331,633,2243,0.22119140625,0.020169854164123535,0.044475365,-0.04156096612277906,-0.5693174802698195,6320,-0.03212603181600571,0.0003,0.023673819459509103,0.2
578,1298432,300.0,-0.36467384,634,2245,0.235107421875,-0.07971906661987305,0.048917867,-0.047501520295918455,-0.5790261663496494,6330,-0.06031384691596031,0.0003,0.03276376984431408,0.2
563,1300480,300.0,-0.22419916999999995,635,2307,0.22333984375,0.04606586694717407,0.054165676,-0.04302849534433335,-0.5581302905455232,6340,-0.027346696704626083,0.0003,0.08599853008054197,0.2
