time/time_elapsed,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/fps,rollout/ep_rew_mean,train/clip_fraction,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/loss,train/learning_rate,train/value_loss,train/explained_variance,train/n_updates
1751,300.0,494,1011712,577,0.9149520400000002,0.23828125,-0.713902584835887,0.039981477,-0.04603702739987057,0.2,0.1703357994556427,0.0003,0.47925049290060995,0.30877935886383057,4930
1754,300.0,495,1013760,577,1.3179046800000003,0.239453125,-0.7270792331546545,0.042593002,-0.042005194607190786,0.2,0.1323932260274887,0.0003,0.5318147930316627,0.3878018260002136,4940
1756,300.0,496,1015808,578,1.0739127300000002,0.23408203125,-0.7055267374962568,0.039711893,-0.043659418338211256,0.2,0.20454716682434082,0.0003,0.43539516078308227,0.19795101881027222,4950
1758,300.0,497,1017856,578,1.1073828000000001,0.240869140625,-0.6974355636164546,0.039210916,-0.04445420539123006,0.2,0.2921310365200043,0.0003,0.8228171261027455,0.04744887351989746,4960
1761,300.0,498,1019904,579,1.1930008399999998,0.255859375,-0.7170285364612937,0.038655747,-0.04582435041957069,0.2,0.007263273000717163,0.0003,0.1768873286899179,-0.5909527540206909,4970
1763,300.0,499,1021952,579,0.59420335,0.2380859375,-0.7091483240947127,0.041894622,-0.04739698123012204,0.2,0.029312975704669952,0.0003,0.23659404183272273,0.005165219306945801,4980
1766,300.0,500,1024000,579,0.8522111200000001,0.253955078125,-0.7374649967998266,0.043603275,-0.04907286164816469,0.2,0.0012587904930114746,0.0003,0.15609403038397432,-0.052036404609680176,4990
1769,300.0,501,1026048,579,0.3244879400000002,0.23046875,-0.7327738545835019,0.037414692,-0.04475071719207335,0.2,0.01129157841205597,0.0003,0.16729661226272582,-0.02437567710876465,5000
1771,300.0,502,1028096,580,0.3570600700000001,0.22294921875,-0.7246928252279758,0.03143422,-0.04456662122975104,0.2,0.08987033367156982,0.0003,0.4672743478789926,-0.07695508003234863,5010
1773,300.0,503,1030144,580,0.34608349,0.21962890625,-0.7150364877656102,0.03774473,-0.04306809544214048,0.2,0.070489302277565,0.0003,0.3091208256781101,-0.06624090671539307,5020
1776,300.0,504,1032192,581,0.13810432999999983,0.2314453125,-0.7321848729625344,0.04050275,-0.04047388355247676,0.2,0.03871627151966095,0.0003,0.22723009195178748,0.11222630739212036,5030
1778,300.0,505,1034240,581,-0.08280857999999998,0.254931640625,-0.7617847252637148,0.040614974,-0.04736423043505056,0.2,0.047052256762981415,0.0003,0.3242191651836038,-0.0720144510269165,5040
1780,300.0,506,1036288,581,-0.2764742200000002,0.227099609375,-0.7386020358651877,0.034851775,-0.04351865423668642,0.2,0.21342691779136658,0.0003,0.7964696965180338,0.02060532569885254,5050
1783,300.0,507,1038336,582,-0.3686259300000001,0.236083984375,-0.7269287157803774,0.04006331,-0.04482120627071708,0.2,0.09628076106309891,0.0003,0.27643605787307024,0.007797718048095703,5060
1785,300.0,508,1040384,582,-0.17301218000000007,0.223828125,-0.7229305591434241,0.03243692,-0.043594752153148876,0.2,0.11472243070602417,0.0003,0.45678414423018693,0.13686305284500122,5070
1787,300.0,509,1042432,583,-0.60180906,0.23876953125,-0.7133577093482018,0.038987614,-0.04582991240895353,0.2,0.07236870378255844,0.0003,0.40683282376267016,0.049243927001953125,5080
1790,300.0,510,1044480,583,-0.8257439500000001,0.2384765625,-0.7112709369510413,0.04334195,-0.044473306738655086,0.2,0.015190362930297852,0.0003,0.18619177504442633,0.0327678918838501,5090
1792,300.0,511,1046528,583,-0.41412916999999994,0.24384765625,-0.7189422974362969,0.044836357,-0.047768767733941786,0.2,0.08018435537815094,0.0003,0.2921658986713737,-0.019821643829345703,5100
1795,300.0,512,1048576,584,-0.78829955,0.251904296875,-0.7135424718260766,0.040748883,-0.044513261812971903,0.2,-0.000925213098526001,0.0003,0.17733190362341703,0.09345352649688721,5110
1797,300.0,513,1050624,584,-0.47475554000000014,0.227978515625,-0.7087725505232811,0.035428617,-0.03951560569985304,0.2,0.0358310341835022,0.0003,0.2527871033642441,-0.04608488082885742,5120
1799,300.0,514,1052672,584,-0.8986956,0.24296875,-0.7175624791532755,0.040000215,-0.04340884550329065,0.2,0.018390744924545288,0.0003,0.1792483033845201,-0.14104557037353516,5130
1801,300.0,515,1054720,585,-0.91192863,0.231396484375,-0.7216190779581666,0.03448397,-0.041715059443959035,0.2,0.12760844826698303,0.0003,0.45787087376229463,-0.012749910354614258,5140
1803,300.0,516,1056768,585,-0.4495130000000001,0.222119140625,-0.7146016100421548,0.03130664,-0.04185837283439468,0.2,0.23504701256752014,0.0003,0.5944321133196354,-0.008138418197631836,5150
1805,300.0,517,1058816,586,-0.6958999200000002,0.240234375,-0.7068546000868082,0.041449126,-0.04282000664970838,0.2,0.055240437388420105,0.0003,0.3014853966422379,0.03567880392074585,5160
1808,300.0,518,1060864,586,-0.44584368000000024,0.2357421875,-0.7294731060042977,0.03517966,-0.04366677374782739,0.2,0.12202399224042892,0.0003,0.46499020643532274,0.04055619239807129,5170
1810,300.0,519,1062912,587,-0.1692606500000003,0.251904296875,-0.7152534317225218,0.047152974,-0.04582924343412742,0.2,0.0629931166768074,0.0003,0.2243529398459941,-0.0479508638381958,5180
1812,300.0,520,1064960,587,0.061793819999999826,0.23271484375,-0.7023374373093247,0.038328238,-0.0448046664649155,0.2,0.18765483796596527,0.0003,0.48200725773349407,0.08699780702590942,5190
1814,300.0,521,1067008,587,-0.39593277000000016,0.222021484375,-0.6942478097975254,0.038125135,-0.040840145527909044,0.2,0.29252755641937256,0.0003,0.5838797920383513,0.0740441083908081,5200
1816,300.0,522,1069056,588,0.22958731999999987,0.24853515625,-0.6978977775201202,0.045117196,-0.04766412874887464,0.2,0.05102948099374771,0.0003,0.3070848961826414,-0.2528378963470459,5210
1819,300.0,523,1071104,588,0.34986406999999986,0.249169921875,-0.7171597149223089,0.040824473,-0.04551351865229662,0.2,0.30073660612106323,0.0003,0.7448899208568036,-0.07656705379486084,5220
1821,300.0,524,1073152,589,0.7226634399999999,0.24599609375,-0.7043529190123081,0.042266607,-0.04620655573526165,0.2,0.12479566037654877,0.0003,0.46126642925664785,0.052109599113464355,5230
1824,300.0,525,1075200,589,0.75155529,0.237353515625,-0.7143752804026008,0.04261543,-0.04630469046824146,0.2,0.10486318171024323,0.0003,0.3620559854898602,0.15339434146881104,5240
1826,300.0,526,1077248,589,0.9595330900000001,0.24853515625,-0.7397000923752785,0.043841925,-0.04781047792348545,0.2,0.05644892901182175,0.0003,0.2850069297011942,0.05733412504196167,5250
1829,300.0,527,1079296,589,1.2249938999999996,0.23154296875,-0.7364314746111631,0.03793778,-0.04752771976636723,0.2,0.16126775741577148,0.0003,0.44053078098222614,0.1300683617591858,5260
1831,300.0,528,1081344,590,1.32915199,0.2427734375,-0.7645885037258268,0.042133737,-0.045876654982566836,0.2,0.10316527634859085,0.0003,0.35029937797226013,0.0858619213104248,5270
1833,300.0,529,1083392,590,1.7759575300000003,0.23251953125,-0.7526225356385112,0.03969218,-0.04615457928157411,0.2,0.055657073855400085,0.0003,0.2571653566788882,0.2093961238861084,5280
1836,300.0,530,1085440,591,1.8534639,0.248828125,-0.7454559518024325,0.040704247,-0.04620064159098547,0.2,-0.010221779346466064,0.0003,0.22841220130212606,0.2642970085144043,5290
1838,300.0,531,1087488,591,1.6300946599999997,0.254931640625,-0.7586322939023376,0.039242025,-0.04522404724848457,0.2,0.03217868506908417,0.0003,0.19520465706009418,0.3181060552597046,5300
1840,300.0,532,1089536,592,1.8689968399999999,0.237060546875,-0.7371520716696978,0.043220904,-0.04698580189142376,0.2,0.01935875415802002,0.0003,0.23526618028990925,0.34469419717788696,5310
1842,300.0,533,1091584,592,0.9810233600000002,0.242333984375,-0.7375282572582365,0.038624454,-0.04597539355163462,0.2,-0.01717337965965271,0.0003,0.17306502154096962,-0.03287076950073242,5320
1844,300.0,534,1093632,592,0.85255293,0.22568359375,-0.7499888489022851,0.035672028,-0.043863945989869535,0.2,0.02683744579553604,0.0003,0.29899327813182025,0.32100480794906616,5330
1847,300.0,535,1095680,593,0.3687286700000001,0.229052734375,-0.7281030539423228,0.036198672,-0.0455566035641823,0.2,0.3690700829029083,0.0003,0.7954895365983248,0.12238705158233643,5340
1849,300.0,536,1097728,593,0.42387889,0.249365234375,-0.7306621130555868,0.040976066,-0.04468622974527534,0.2,0.1004398837685585,0.0003,0.38089968655258416,0.37201160192489624,5350
1852,300.0,537,1099776,593,0.41646768,0.21943359375,-0.7215704465284943,0.034545787,-0.045622844094759786,0.2,0.2934986650943756,0.0003,0.7471143426373601,0.18946588039398193,5360
1919,300.0,538,1101824,573,0.3575054500000001,0.225537109375,-0.741452963091433,0.035950817,-0.041511158349749167,0.2,0.07516193389892578,0.0003,0.32270722882822156,-0.10917365550994873,5370
1921,300.0,539,1103872,574,-0.09584220999999989,0.254736328125,-0.7391641095280648,0.04214735,-0.047301477193832396,0.2,0.0965031087398529,0.0003,0.37372243027202784,0.23043489456176758,5380
1923,300.0,540,1105920,574,-0.02410737000000009,0.25009765625,-0.750905511714518,0.04396946,-0.04990149619261501,0.2,0.0014680474996566772,0.0003,0.15424729066435247,0.41179734468460083,5390
1925,300.0,541,1107968,575,-0.5996999399999999,0.24462890625,-0.7308274511247873,0.043610413,-0.04412350918864831,0.2,0.02252265065908432,0.0003,0.27229163169395176,0.08405649662017822,5400
1928,300.0,542,1110016,575,-0.26832991000000006,0.21572265625,-0.7225852724164724,0.032265026,-0.04452554067975143,0.2,0.052109524607658386,0.0003,0.31746370820328595,0.23185837268829346,5410
1929,300.0,543,1112064,576,-0.2911812099999999,0.233642578125,-0.7190968994051218,0.04086871,-0.04643791421840433,0.2,0.029776789247989655,0.0003,0.2330081133171916,0.13790017366409302,5420
1932,300.0,544,1114112,576,-0.5922493499999999,0.23203125,-0.6885533021762967,0.042325698,-0.04281985532143153,0.2,0.017041079699993134,0.0003,0.15309618099126965,0.2946898341178894,5430
1934,300.0,545,1116160,577,-0.6528371699999999,0.219921875,-0.7090513175353408,0.03456974,-0.04106155735207721,0.2,0.11794582009315491,0.0003,0.4100467151030898,0.15654593706130981,5440
1936,300.0,546,1118208,577,-0.9683767699999997,0.245458984375,-0.7247031537815929,0.03979588,-0.046159225258452355,0.2,0.19940057396888733,0.0003,0.39727483852766454,0.2815128564834595,5450
1938,300.0,547,1120256,577,-1.15471112,0.240087890625,-0.7282110786065459,0.03740418,-0.04649662416486535,0.2,0.0238441601395607,0.0003,0.20966768697835506,0.3357098698616028,5460
1941,300.0,548,1122304,578,-0.65102133,0.236279296875,-0.7262461377307773,0.042768937,-0.04639124957611784,0.2,0.0057175010442733765,0.0003,0.19266976844519376,0.22723889350891113,5470
1943,300.0,549,1124352,578,-0.028608359999999954,0.230908203125,-0.7152182282879949,0.037313685,-0.044753570004832,0.2,0.2666236460208893,0.0003,0.5379548680968582,0.06714034080505371,5480
1946,300.0,550,1126400,578,0.030845620000000067,0.22490234375,-0.7099316587671638,0.0422222,-0.043279793029068966,0.2,0.0747617557644844,0.0003,0.3272897796239704,0.1975511908531189,5490
1948,300.0,551,1128448,579,0.13317909000000014,0.21552734375,-0.713470384478569,0.03431437,-0.04275070141884498,0.2,0.21069800853729248,0.0003,0.5342315228655934,0.16690224409103394,5500
1951,300.0,552,1130496,579,-0.17419680999999998,0.242626953125,-0.7129929646849632,0.040301245,-0.050015898395213296,0.2,0.03110426664352417,0.0003,0.2610159705858678,0.24427002668380737,5510
1953,300.0,553,1132544,579,0.07183982000000001,0.244189453125,-0.7020412359386683,0.04215784,-0.042391603588475844,0.2,0.02186521887779236,0.0003,0.2405684303957969,0.21860188245773315,5520
1955,300.0,554,1134592,580,0.33264428999999995,0.238720703125,-0.6864762339740992,0.05025528,-0.04466564163158182,0.2,-0.05648823082447052,0.0003,0.06704863389022649,0.5182288885116577,5530
1957,300.0,555,1136640,580,-0.24287934999999997,0.24462890625,-0.699695142172277,0.0440891,-0.04688661885738839,0.2,0.030247770249843597,0.0003,0.27525684898719194,0.26583176851272583,5540
1959,300.0,556,1138688,581,-0.6377904200000001,0.2416015625,-0.6929673483595252,0.044307087,-0.04169539749418618,0.2,-0.02091250568628311,0.0003,0.14423682475462557,-0.17362213134765625,5550
1961,300.0,557,1140736,581,-0.67952288,0.235986328125,-0.6935065833851695,0.037796967,-0.043572041613515466,0.2,0.09322602301836014,0.0003,0.2844228402711451,0.1520519256591797,5560
1964,300.0,558,1142784,581,-0.17166553,0.224951171875,-0.688562318123877,0.039932653,-0.04327964436815819,0.2,0.1125950813293457,0.0003,0.37380795697681607,0.3246110677719116,5570
1966,300.0,559,1144832,582,0.18907409,0.241064453125,-0.6742290478199721,0.04346674,-0.043428126198705286,0.2,0.027864273637533188,0.0003,0.2623262737877667,-0.009174823760986328,5580
1969,300.0,560,1146880,582,-0.14580498999999994,0.227734375,-0.6533862655982375,0.045696005,-0.04064871330920141,0.2,0.062112364917993546,0.0003,0.27711777021177114,0.27172428369522095,5590
1971,300.0,561,1148928,582,-0.16783041999999995,0.2287109375,-0.6711447970941663,0.046412572,-0.044330629002070056,0.2,0.06154873967170715,0.0003,0.3080731311812997,0.12296897172927856,5600
1973,300.0,562,1150976,583,-0.2887392699999999,0.248583984375,-0.6839296219870448,0.04734757,-0.04524655232962686,0.2,0.06318638473749161,0.0003,0.1935501147294417,0.2561536431312561,5610
1975,300.0,563,1153024,583,-0.7453808400000002,0.236572265625,-0.6732948774471879,0.046938952,-0.043893638331792315,0.2,0.10091155022382736,0.0003,0.3477439714130014,0.1329439878463745,5620
1978,300.0,564,1155072,583,-1.0248083700000001,0.2275390625,-0.6762772569432854,0.036826912,-0.0432904137938749,0.2,0.10735077410936356,0.0003,0.620981474686414,0.22019755840301514,5630
1980,300.0,565,1157120,584,-0.7388275200000001,0.249951171875,-0.7022301081568003,0.051624298,-0.04596065360528882,0.2,0.04644465446472168,0.0003,0.28103942312300206,0.15897363424301147,5640
1982,300.0,566,1159168,584,-0.83291016,0.230859375,-0.6653214883059263,0.046319988,-0.04306035549670924,0.2,0.02708481252193451,0.0003,0.29523352021351457,0.12995541095733643,5650
1985,300.0,567,1161216,584,-0.9341229799999999,0.2599609375,-0.6846245033666492,0.043416247,-0.04453797693568049,0.2,-0.004802960902452469,0.0003,0.14450861664954573,0.5523958206176758,5660
1987,300.0,568,1163264,585,-1.23246817,0.220361328125,-0.7005633398890495,0.03965532,-0.04295215417223517,0.2,0.15799590945243835,0.0003,0.5686677093617618,0.29355138540267944,5670
1989,300.0,569,1165312,585,-1.2397754499999998,0.238916015625,-0.7060603260993957,0.039912246,-0.04523667015891988,0.2,0.024297624826431274,0.0003,0.23910023404750974,0.3916167616844177,5680
1991,300.0,570,1167360,586,-0.5331859099999999,0.2359375,-0.6868558214977384,0.038692344,-0.04525741002289578,0.2,0.06205189228057861,0.0003,0.2679673824924976,0.551135778427124,5690
1994,300.0,571,1169408,586,-0.3731755499999999,0.2392578125,-0.7080268707126379,0.041668374,-0.04575908961123787,0.2,0.09878773987293243,0.0003,0.30277617801912127,0.5064404606819153,5700
1996,300.0,572,1171456,586,-0.24691348000000005,0.241015625,-0.6959153713658452,0.04796062,-0.044908952577679885,0.2,-0.048200007528066635,0.0003,0.13724228281062095,0.34277063608169556,5710
1998,300.0,573,1173504,587,-0.38545884999999996,0.214892578125,-0.6953904515132308,0.03726762,-0.04322873960772995,0.2,0.32165130972862244,0.0003,0.504497055336833,0.24030566215515137,5720
2001,300.0,574,1175552,587,-0.28286708000000005,0.222509765625,-0.6897103203460574,0.041211598,-0.04557048158312682,0.2,0.11058996617794037,0.0003,0.565389796346426,0.16778850555419922,5730
2003,300.0,575,1177600,587,0.21233439000000004,0.2369140625,-0.6776058061048389,0.03983229,-0.04320607100671623,0.2,0.0441567525267601,0.0003,0.37599246720783414,0.021745383739471436,5740
2005,300.0,576,1179648,588,0.41070976999999986,0.243505859375,-0.691885294020176,0.04414887,-0.04597170606139116,0.2,0.23774845898151398,0.0003,0.5612486204132437,0.15207195281982422,5750
2008,300.0,577,1181696,588,0.41915727999999997,0.229833984375,-0.7169293774291873,0.035887472,-0.046448502561543134,0.2,0.1905929446220398,0.0003,0.6357765283435584,0.1616327166557312,5760
2011,300.0,578,1183744,588,0.5151691800000002,0.243994140625,-0.6976922562345862,0.048800223,-0.04302768766938243,0.2,0.0762033462524414,0.0003,0.31775624020956456,0.3322605490684509,5770
2013,300.0,579,1185792,588,0.6000928600000001,0.271923828125,-0.7102039869874716,0.050929256,-0.04835862082836684,0.2,0.019834555685520172,0.0003,0.2819012648891658,0.46271806955337524,5780
2016,300.0,580,1187840,589,0.59129092,0.257080078125,-0.6957318145781756,0.053526904,-0.04689663813333027,0.2,0.0049838051199913025,0.0003,0.1640768071403727,0.5873560905456543,5790
2018,300.0,581,1189888,589,0.35115196000000004,0.2349609375,-0.6908870041370392,0.035220303,-0.044025050243362784,0.2,0.10498379170894623,0.0003,0.3711878403555602,0.31186771392822266,5800
2020,300.0,582,1191936,589,0.44027699999999986,0.220361328125,-0.69662812538445,0.03399178,-0.041330903966445474,0.2,0.154353067278862,0.0003,0.6116125875152647,0.2649347186088562,5810
2022,300.0,583,1193984,590,0.4672419200000001,0.250927734375,-0.6949698142707348,0.04684988,-0.044095557830587495,0.2,0.01665070280432701,0.0003,0.15465333233587444,0.5590130090713501,5820
2024,300.0,584,1196032,590,0.10810923000000013,0.235546875,-0.6880922997370362,0.0375413,-0.042919186752988024,0.2,0.04754496365785599,0.0003,0.3573055874556303,0.17278409004211426,5830
2027,300.0,585,1198080,591,-0.12836643000000003,0.20546875,-0.7080649960786104,0.030241169,-0.042747496358060744,0.2,0.2372286021709442,0.0003,0.7159987931139767,0.2596108317375183,5840
2098,300.0,586,1200128,571,-0.4107605000000001,0.245361328125,-0.6866181127727031,0.049295213,-0.04672906656051055,0.2,0.05521548539400101,0.0003,0.28370338925160465,0.256181538105011,5850
2100,300.0,587,1202176,572,-0.9039077399999997,0.243115234375,-0.6943815264850854,0.04220129,-0.04436743392070639,0.2,0.07021002471446991,0.0003,0.2685376134701073,0.263624370098114,5860
2103,300.0,588,1204224,572,-1.1091726499999999,0.254052734375,-0.6822186712175607,0.042990766,-0.046732741061714475,0.2,0.06261870265007019,0.0003,0.2282372274203226,0.17587661743164062,5870
2106,300.0,589,1206272,572,-1.5747018599999998,0.257568359375,-0.7179766504094005,0.04308887,-0.05134056562819751,0.2,0.10276762396097183,0.0003,0.39307836862280965,0.22561657428741455,5880
2108,300.0,590,1208320,573,-1.8760926400000002,0.24892578125,-0.7133661489933729,0.043438822,-0.043287924880860376,0.2,0.02480374649167061,0.0003,0.27175036002881825,0.24717563390731812,5890
2110,300.0,591,1210368,573,-2.19872759,0.22138671875,-0.7176961453631521,0.027683549,-0.03984192632196937,0.2,0.3517899513244629,0.0003,0.9056456215679646,0.20648550987243652,5900
2112,300.0,592,1212416,573,-1.71520303,0.232177734375,-0.7167104007676244,0.037112154,-0.04285979424603283,0.2,0.3169669806957245,0.0003,0.7904847621917724,0.10784465074539185,5910
2115,300.0,593,1214464,574,-1.7003806399999999,0.2609375,-0.7482689997181297,0.041985646,-0.044570343638770285,0.2,-0.008722849190235138,0.0003,0.10923705162713304,0.6384185552597046,5920
2117,300.0,594,1216512,574,-2.04078168,0.258251953125,-0.7447818035259843,0.04243794,-0.048815688514150676,0.2,0.045169539749622345,0.0003,0.25590220037847755,0.4830625653266907,5930
2119,300.0,595,1218560,574,-2.27878727,0.257568359375,-0.7472899617627263,0.041637108,-0.04867180416185875,0.2,0.03794088214635849,0.0003,0.21602479936555027,0.5079942345619202,5940
2121,300.0,596,1220608,575,-1.9058093199999993,0.23955078125,-0.7190804693847894,0.040659185,-0.04573059176327661,0.2,0.02837279438972473,0.0003,0.23089242831338197,0.5530328154563904,5950
2124,300.0,597,1222656,575,-1.9895221799999996,0.240283203125,-0.7336285011842847,0.038539965,-0.04705034290091135,0.2,0.18257154524326324,0.0003,0.4671857429202646,0.5121133923530579,5960
2126,300.0,598,1224704,575,-1.3729384500000001,0.245947265625,-0.7410812236368656,0.03898508,-0.04633574512845371,0.2,0.08078350126743317,0.0003,0.2469133642036468,0.7002803087234497,5970
2129,300.0,599,1226752,576,-1.1037886499999998,0.228662109375,-0.7235349329188466,0.039506715,-0.043398546829121185,0.2,0.027187801897525787,0.0003,0.23304502633400262,0.7380081415176392,5980
2132,300.0,600,1228800,576,-0.7686158899999999,0.247119140625,-0.7270158056169749,0.046944007,-0.04667898851330392,0.2,0.0484732948243618,0.0003,0.231642603315413,0.6147599220275879,5990
2134,300.0,601,1230848,576,-0.7673250999999999,0.2458984375,-0.6999567413702608,0.04638131,-0.043839370086789134,0.2,0.02091507613658905,0.0003,0.19935348152648658,0.6562123894691467,6000
2136,300.0,602,1232896,576,-1.06886192,0.226953125,-0.7149111645296216,0.037535094,-0.04360547594696982,0.2,0.08929787576198578,0.0003,0.40665620574727657,0.3242689371109009,6010
2139,300.0,603,1234944,577,-0.8820860899999999,0.223193359375,-0.6997209474444389,0.044896644,-0.04476771954505239,0.2,0.057996802031993866,0.0003,0.41904603503644466,-0.06130492687225342,6020
2141,300.0,604,1236992,577,-1.0143964800000003,0.254052734375,-0.7075319230556488,0.0454615,-0.047489529629820025,0.2,0.020888879895210266,0.0003,0.16406315518543124,-0.0218350887298584,6030
2143,300.0,605,1239040,577,-0.7143788100000004,0.222998046875,-0.6806773854419589,0.034786515,-0.04410470344300847,0.2,0.10175853967666626,0.0003,0.5182657099794596,0.08544141054153442,6040
2146,300.0,606,1241088,578,-0.4221984200000003,0.23154296875,-0.6848490379750729,0.040442336,-0.03882959156180732,0.2,0.1066141277551651,0.0003,0.29829181456007064,0.2322218418121338,6050
2148,300.0,607,1243136,578,-0.52906087,0.246435546875,-0.7026811944320798,0.0441396,-0.04756229693884961,0.2,0.24420075118541718,0.0003,0.60207215026021,0.27751773595809937,6060
2150,300.0,608,1245184,579,-0.10274542000000014,0.255712890625,-0.702726236730814,0.04082893,-0.042084558357601054,0.2,-0.01444893330335617,0.0003,0.38914755689911545,0.3730592727661133,6070
2152,300.0,609,1247232,579,0.21362928,0.23095703125,-0.7037911761552096,0.041539937,-0.04601168867666274,0.2,0.019401490688323975,0.0003,0.29613210512325167,0.494232714176178,6080
2154,300.0,610,1249280,579,0.48894680000000007,0.24462890625,-0.6867093179374933,0.039576106,-0.04273626040958334,0.2,0.07924040406942368,0.0003,0.267687050672248,0.3301405906677246,6090
2157,300.0,611,1251328,580,0.4117783200000001,0.249169921875,-0.6912443609908223,0.046216536,-0.04353833837230923,0.2,0.009843513369560242,0.0003,0.194007976539433,0.5323054790496826,6100
2159,300.0,612,1253376,580,0.61882633,0.23232421875,-0.693632667325437,0.03829997,-0.04581686689052731,0.2,0.09196446090936661,0.0003,0.3602282176259905,0.3027447462081909,6110
2161,300.0,613,1255424,580,0.2828517000000001,0.230419921875,-0.7098064463585615,0.035587333,-0.04449797048728214,0.2,0.16284748911857605,0.0003,0.6124115104787051,0.1762303113937378,6120
2163,300.0,614,1257472,581,0.13759381999999987,0.245947265625,-0.6892008097842336,0.041658986,-0.04347258233174216,0.2,0.0685947984457016,0.0003,0.23695748946629464,0.40530186891555786,6130
2166,300.0,615,1259520,581,-0.5865912399999998,0.2380859375,-0.6945328798145056,0.04854389,-0.04442999870079802,0.2,0.049321942031383514,0.0003,0.31320279543288054,0.19549036026000977,6140
2168,300.0,616,1261568,581,-0.27863101,0.2505859375,-0.7136700049042701,0.043649085,-0.04474206841696286,0.2,0.03677666187286377,0.0003,0.24444214515388013,0.24273616075515747,6150
2170,300.0,617,1263616,582,0.17859568999999997,0.22939453125,-0.7163423463702202,0.037591398,-0.042790679342579095,0.2,0.20526084303855896,0.0003,0.4800054108723998,0.20338034629821777,6160
2172,300.0,618,1265664,582,0.38417444,0.243017578125,-0.7177084377035499,0.0430591,-0.0447656533884583,0.2,0.03609880805015564,0.0003,0.20014143912121654,0.08976560831069946,6170
2174,300.0,619,1267712,582,0.5886044299999998,0.235791015625,-0.6906057393178344,0.041665196,-0.04705158854048932,0.2,0.00030875951051712036,0.0003,0.1754266274627298,0.1723625659942627,6180
2177,300.0,620,1269760,583,0.8603189500000002,0.218310546875,-0.6999314172193408,0.03379775,-0.03916024948994164,0.2,0.0834336131811142,0.0003,0.3494068743661046,0.01594364643096924,6190
2179,300.0,621,1271808,583,0.65786562,0.2517578125,-0.691065114364028,0.042546615,-0.04459334461425897,0.2,0.011555284261703491,0.0003,0.24865582718048246,-0.027971386909484863,6200
2181,300.0,622,1273856,583,0.36830525999999997,0.223681640625,-0.6807683983817696,0.040454827,-0.04277662765525747,0.2,0.0621512308716774,0.0003,0.27620079889893534,0.03711217641830444,6210
2183,300.0,623,1275904,584,-0.14778067,0.22705078125,-0.6847844831645489,0.04273177,-0.036190659750718626,0.2,0.050953976809978485,0.0003,0.41364423809573053,-0.029593944549560547,6220
2185,300.0,624,1277952,584,0.01780926,0.248974609375,-0.6604924216866493,0.048850637,-0.046131584284012206,0.2,0.14406254887580872,0.0003,0.3742465015500784,-0.043769240379333496,6230
2188,300.0,625,1280000,584,0.0023989999999999958,0.2458984375,-0.6991824405267835,0.037931867,-0.042388417769689116,0.2,0.1976575255393982,0.0003,0.580672625079751,0.11608153581619263,6240
2190,300.0,626,1282048,585,-1.06078856,0.24990234375,-0.7047316374257206,0.047900572,-0.04096351504267659,0.2,0.04285544902086258,0.0003,0.24252313014585525,-0.008947610855102539,6250
2192,300.0,627,1284096,585,-0.7534372099999999,0.237744140625,-0.6863432670012116,0.03561486,-0.03961208626569714,0.2,0.18553146719932556,0.0003,0.5515150424093008,0.07154679298400879,6260
2194,300.0,628,1286144,585,-0.47260387000000015,0.22841796875,-0.6968234913423658,0.04113847,-0.04294437796634156,0.2,0.042150840163230896,0.0003,0.24951674367766827,-0.12679147720336914,6270
2196,300.0,629,1288192,586,-0.5608764699999998,0.24541015625,-0.6981526823714376,0.043460306,-0.04560957910434808,0.2,0.04637505114078522,0.0003,0.2093284741276875,-0.0370030403137207,6280
2198,300.0,630,1290240,586,0.14548961000000016,0.249658203125,-0.7009038137272,0.039921273,-0.044276832736795765,0.2,0.14965301752090454,0.0003,0.3460162459407002,-0.02723407745361328,6290
2201,300.0,631,1292288,587,0.21542990000000006,0.2330078125,-0.7134777346625925,0.038663737,-0.04742009285182576,0.2,0.13247480988502502,0.0003,0.41696480065584185,-0.02715277671813965,6300
2203,300.0,632,1294336,587,0.28457047999999996,0.2392578125,-0.7084272593259812,0.04614772,-0.04290908164693974,0.2,0.03719985485076904,0.0003,0.3392134006600827,0.23212391138076782,6310
2205,300.0,633,1296384,587,0.50577002,0.22236328125,-0.7030309777706861,0.038647138,-0.041806627489859235,0.2,0.15319478511810303,0.0003,0.47423498183488844,0.227314293384552,6320
2207,300.0,634,1298432,588,0.5984256400000002,0.260205078125,-0.7262183632701635,0.04523384,-0.04738094385538716,0.2,0.041940465569496155,0.0003,0.2632955607958138,0.21529871225357056,6330
2272,300.0,635,1300480,572,0.62061797,0.23876953125,-0.7163779355585576,0.038675435,-0.043418401811504734,0.2,0.23457233607769012,0.0003,0.5630396549589932,0.024508535861968994,6340
2275,300.0,636,1302528,572,0.7662717800000002,0.250390625,-0.7162014273926616,0.04592254,-0.04669142601051135,0.2,0.08201397210359573,0.0003,0.29772095680236815,0.254319965839386,6350
2277,300.0,637,1304576,572,0.3762633999999999,0.24287109375,-0.7023983107879758,0.04366001,-0.044481958783580924,0.2,0.03406405448913574,0.0003,0.2392358423443511,0.2869557738304138,6360
