time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/clip_fraction,train/entropy_loss
893,558,499712,-0.46613152,244,300.0,0.0003,0.025926638,-0.040281936005339955,0.027827111128135584,0.5631036162376404,2430,0.2,-0.06535912305116653,0.217529296875,-0.8931557238101959
957,524,501760,-0.2640923700000001,245,300.0,0.0003,0.027389377,-0.039947366929845886,0.025335761535097846,0.19135767221450806,2440,0.2,-0.08427111804485321,0.212109375,-0.880722344852984
960,524,503808,-0.24508662,246,300.0,0.0003,0.032356508,-0.03916833569091978,0.05751213313778862,0.28836554288864136,2450,0.2,-0.037139642983675,0.24296875,-0.8754513394087553
962,525,505856,-0.09147525,247,300.0,0.0003,0.027212452,-0.03710006126202643,0.05580554232583381,-0.026048898696899414,2460,0.2,-0.03216442093253136,0.221826171875,-0.8677866136655211
965,526,507904,-0.018436740000000028,248,300.0,0.0003,0.030882485,-0.03918986429343931,0.02364374699536711,0.17719048261642456,2470,0.2,-0.06452259421348572,0.217822265625,-0.8662562711164356
967,527,509952,-0.019637460000000048,249,300.0,0.0003,0.03139504,-0.0388672689703526,0.0688336486578919,-0.010555505752563477,2480,0.2,-0.02848157286643982,0.243017578125,-0.8545581346377731
970,527,512000,0.05140067999999992,250,300.0,0.0003,0.031468943,-0.042012195868301204,0.035776756465202196,0.09881114959716797,2490,0.2,-0.033825792372226715,0.228955078125,-0.8363550422713161
972,528,514048,0.10697310999999994,251,300.0,0.0003,0.02824802,-0.03587318490608595,0.12792014103615656,0.007527351379394531,2500,0.2,0.01735793426632881,0.219287109375,-0.8572218237444759
975,529,516096,0.11741281999999999,252,300.0,0.0003,0.031082364,-0.04205565986048896,0.023136855533812194,-0.016725778579711914,2510,0.2,-0.06874096393585205,0.23310546875,-0.8429096108302474
977,530,518144,0.4237226499999999,253,300.0,0.0003,0.030770585,-0.042411834008817095,0.028373897168785335,0.0034053921699523926,2520,0.2,-0.05422645062208176,0.2208984375,-0.8362785473465919
979,531,520192,0.4877055399999999,254,300.0,0.0003,0.033755846,-0.03959883082425222,0.059765965299448,0.02254587411880493,2530,0.2,-0.08194975554943085,0.234619140625,-0.8319236598908901
981,531,522240,0.23618283999999995,255,300.0,0.0003,0.030001778,-0.04122348008677364,0.013227554854529444,0.28350764513015747,2540,0.2,-0.06254538893699646,0.22490234375,-0.8781099362298846
983,532,524288,0.3268599499999999,256,300.0,0.0003,0.025037924,-0.040025354086537845,0.02653516679420136,0.26626741886138916,2550,0.2,-0.039380766451358795,0.201513671875,-0.8314776454120875
986,533,526336,0.3362423,257,300.0,0.0003,0.02905231,-0.04152310420031426,0.0422888875589706,0.2016768455505371,2560,0.2,-0.04943596571683884,0.20869140625,-0.8440679585561156
988,534,528384,0.15378246000000004,258,300.0,0.0003,0.024132818,-0.0399841935315635,0.020638455523294397,0.11641180515289307,2570,0.2,-0.06741192191839218,0.20732421875,-0.8845788417384028
990,535,530432,-0.09498098000000002,259,300.0,0.0003,0.029029025,-0.04087124990473967,0.021170880662975834,0.120330810546875,2580,0.2,-0.03439583629369736,0.22685546875,-0.8848077736794948
992,536,532480,-0.08465834000000004,260,300.0,0.0003,0.02858368,-0.04074163525365293,0.03966719920281321,0.032494425773620605,2590,0.2,-0.06534425914287567,0.227783203125,-0.9103301214054227
994,537,534528,-0.015494529999999989,261,300.0,0.0003,0.032171723,-0.04127678764489247,0.0773691079695709,-0.04026210308074951,2600,0.2,-0.04818073660135269,0.231591796875,-0.9190600741654634
997,537,536576,-0.15731806000000007,262,300.0,0.0003,0.026696317,-0.042422579808044245,0.01725539049075451,-0.19306230545043945,2610,0.2,-0.07670895755290985,0.212451171875,-0.9075088005512952
999,538,538624,-0.13395080999999998,263,300.0,0.0003,0.029581837,-0.04289562741469126,0.04495052733109332,-0.023327231407165527,2620,0.2,-0.056635286659002304,0.2322265625,-0.9068252217024565
1002,539,540672,0.09367271,264,300.0,0.0003,0.02461623,-0.040332458331249654,0.0572419218486175,-0.016989469528198242,2630,0.2,-0.04477056488394737,0.211474609375,-0.9028764946386219
1004,540,542720,-0.12101246999999996,265,300.0,0.0003,0.027914274,-0.0399613192625111,0.015725982034928164,-0.13181638717651367,2640,0.2,-0.05960804224014282,0.223974609375,-0.9026874186471104
1006,541,544768,-0.11571552000000006,266,300.0,0.0003,0.031086804,-0.04198582370299846,0.035711834079120305,0.07116055488586426,2650,0.2,-0.04771629720926285,0.235498046875,-0.9146784564480186
1009,541,546816,-0.16965451000000006,267,300.0,0.0003,0.029519996,-0.04224151481175795,0.06196240680292249,0.06827223300933838,2660,0.2,-0.03387301787734032,0.231640625,-0.9099178683012724
1011,542,548864,-0.54228384,268,300.0,0.0003,0.029322676,-0.041403311502654104,0.052533716667676346,0.06061744689941406,2670,0.2,-0.042461100965738297,0.208837890625,-0.8891871919855475
1014,543,550912,-0.6639768699999999,269,300.0,0.0003,0.026205543,-0.03859811468864791,0.0335029368638061,0.07051211595535278,2680,0.2,-0.04341111332178116,0.216796875,-0.8982725955545903
1016,543,552960,-0.50328115,270,300.0,0.0003,0.028657097,-0.04163526712509338,0.024714202020550146,0.10292989015579224,2690,0.2,-0.0703936517238617,0.225537109375,-0.9110691418871284
1018,544,555008,-0.5363484900000001,271,300.0,0.0003,0.026077982,-0.04316592715040315,0.0690104246721603,-0.012422919273376465,2700,0.2,-0.04918646067380905,0.21181640625,-0.9283821186050772
1020,545,557056,-0.58884479,272,300.0,0.0003,0.027969329,-0.03898074394674041,0.0496342079131864,-0.015191793441772461,2710,0.2,-0.04316931962966919,0.21298828125,-0.9240822054445743
1023,546,559104,-0.39995441,273,300.0,0.0003,0.03000679,-0.04384160719055217,0.022296318650478496,-0.012860298156738281,2720,0.2,-0.04981975629925728,0.230810546875,-0.9304480243474245
1026,546,561152,-0.2294804,274,300.0,0.0003,0.028550982,-0.042609079435351305,0.02702111574471928,0.2803487181663513,2730,0.2,-0.07582488656044006,0.232470703125,-0.9443631943315267
1028,547,563200,-0.18248488999999998,275,300.0,0.0003,0.029025055,-0.04466035916848341,0.06748190923826769,0.13498830795288086,2740,0.2,-0.038704484701156616,0.231787109375,-0.9457095589488744
1030,548,565248,0.006581370000000044,276,300.0,0.0003,0.028040811,-0.04223967351717874,0.04424779118271545,0.3124503493309021,2750,0.2,-0.058602504432201385,0.222607421875,-0.9499731600284577
1033,549,567296,-0.12109900999999992,277,300.0,0.0003,0.031640925,-0.04584285264572827,0.060632510378491135,0.21345502138137817,2760,0.2,-0.06269809603691101,0.237109375,-0.9249794388189911
1035,549,569344,-0.18937970999999998,278,300.0,0.0003,0.030725691,-0.044439426477765664,0.03890710049890913,0.21228623390197754,2770,0.2,-0.07576033473014832,0.222607421875,-0.9380479756742716
1037,550,571392,-0.17517089,279,300.0,0.0003,0.028902963,-0.04364025901159039,0.033256872615311295,0.17737263441085815,2780,0.2,-0.061975158751010895,0.23369140625,-0.9347550764679908
1039,551,573440,-0.2557236399999999,280,300.0,0.0003,0.025459232,-0.04092142667504959,0.027725164892035536,0.10079121589660645,2790,0.2,-0.0603223592042923,0.21240234375,-0.9153876991942524
1041,552,575488,-0.24903508,281,300.0,0.0003,0.029016573,-0.03802952461410314,0.018091535147686955,0.29535436630249023,2800,0.2,-0.03741220757365227,0.21796875,-0.9168469363823533
1044,553,577536,-0.2192426199999999,282,300.0,0.0003,0.032238647,-0.04297105400473811,0.06449114753631875,0.09827256202697754,2810,0.2,-0.05334777384996414,0.22421875,-0.9155214158818126
1046,553,579584,-0.12447678999999984,283,300.0,0.0003,0.029612776,-0.0411272949364502,0.05084916149498895,0.2395695447921753,2820,0.2,-0.040269769728183746,0.226953125,-0.9056729735806585
1048,554,581632,-0.10192135999999984,284,300.0,0.0003,0.030524438,-0.039011007707449606,0.027661601902218537,0.03756856918334961,2830,0.2,-0.05844464153051376,0.2216796875,-0.8844525080174208
1050,555,583680,-0.12274347000000002,285,300.0,0.0003,0.027894959,-0.04097198916133493,0.05545317421201616,0.14793390035629272,2840,0.2,-0.024897325783967972,0.22646484375,-0.8842501662671566
1052,556,585728,-0.14620712,286,300.0,0.0003,0.027523147,-0.04029939987231046,0.06600089452695101,-0.05487871170043945,2850,0.2,-0.06179259717464447,0.231982421875,-0.9312308445572853
1055,557,587776,-0.05159453000000011,287,300.0,0.0003,0.02721468,-0.041063252071035096,0.054449670907342804,-0.028822779655456543,2860,0.2,-0.041175726801157,0.20693359375,-0.9303140882402658
1057,557,589824,-0.23835499000000013,288,300.0,0.0003,0.031601824,-0.04061725726351142,0.03894189312704839,0.22537028789520264,2870,0.2,-0.05077359825372696,0.229150390625,-0.9064509239047766
1059,558,591872,-0.17227619000000005,289,300.0,0.0003,0.027832076,-0.040701257607724986,0.03607034994638525,-0.00714421272277832,2880,0.2,-0.06768517196178436,0.21259765625,-0.9270603893324733
1061,559,593920,-0.41555789000000004,290,300.0,0.0003,0.028750932,-0.043307998561067505,0.03636963138706051,-0.013142943382263184,2890,0.2,-0.060192327946424484,0.23134765625,-0.9149503834545613
1064,559,595968,-0.4624600900000001,291,300.0,0.0003,0.02765543,-0.04171166697633453,0.028215082635870203,-0.04880571365356445,2900,0.2,-0.040690042078495026,0.2173828125,-0.8904864231124521
1066,560,598016,-0.20151265000000002,292,300.0,0.0003,0.027955767,-0.04032709176972275,0.027723342497483826,0.2844306230545044,2910,0.2,-0.06790266931056976,0.2197265625,-0.882868723757565
1127,531,600064,-0.25240310000000005,293,300.0,0.0003,0.02657142,-0.04050719362276141,0.02106803630013019,0.08718526363372803,2920,0.2,-0.07847670465707779,0.226416015625,-0.8887128261849284
1130,532,602112,-0.20394628,294,300.0,0.0003,0.026671346,-0.039901947168982585,0.01769669264322147,0.25943446159362793,2930,0.2,-0.07939530164003372,0.216259765625,-0.9186332874000073
1132,533,604160,-0.20844768,295,300.0,0.0003,0.03210369,-0.04231859778083162,0.016797755951120052,-0.011836767196655273,2940,0.2,-0.06429734081029892,0.237451171875,-0.9162727100774646
1134,534,606208,-0.23086207999999991,296,300.0,0.0003,0.03061972,-0.0427832098575891,0.03994541438878514,0.17723947763442993,2950,0.2,-0.05112235248088837,0.233837890625,-0.8928335152566433
1137,534,608256,-0.19904075,297,300.0,0.0003,0.029380348,-0.041891944166854954,0.07916595822898671,-0.04627501964569092,2960,0.2,-0.054614536464214325,0.227099609375,-0.8783442201092839
1139,535,610304,-0.3892657499999999,298,300.0,0.0003,0.031207051,-0.04161566499096807,0.03054941857117228,-0.05362200736999512,2970,0.2,-0.05706600844860077,0.225830078125,-0.8680067891255021
1141,536,612352,-0.32692209999999994,299,300.0,0.0003,0.028178915,-0.04144018195511308,0.029016563890036196,-0.3063328266143799,2980,0.2,-0.053392574191093445,0.22421875,-0.8770600169897079
1143,537,614400,-0.41978675999999987,300,300.0,0.0003,0.028883938,-0.04038956748117926,0.0518057523178868,0.06760954856872559,2990,0.2,-0.03131487965583801,0.217626953125,-0.8340246310457587
1145,537,616448,-0.38593041,301,300.0,0.0003,0.031259276,-0.04239676391298417,0.030684815638232978,0.21112990379333496,3000,0.2,-0.05561854690313339,0.238818359375,-0.864789429306984
1148,538,618496,-0.26970858999999997,302,300.0,0.0003,0.03193883,-0.04133738907985389,0.12027849808800965,0.10349971055984497,3010,0.2,-0.022604629397392273,0.227490234375,-0.8401639468967914
1150,539,620544,-0.22713454999999996,303,300.0,0.0003,0.027725864,-0.04038529296522029,0.04791268674307503,0.3571469187736511,3020,0.2,-0.039455801248550415,0.210986328125,-0.8425425110384822
1153,539,622592,-0.30766059,304,300.0,0.0003,0.0312697,-0.042058303154772145,0.035961177048739044,0.5034654140472412,3030,0.2,-0.06266893446445465,0.23603515625,-0.8129012502729893
1155,540,624640,-0.01227352000000004,305,300.0,0.0003,0.034563977,-0.0454718532768311,0.052989863103721294,0.25032293796539307,3040,0.2,-0.052353695034980774,0.23349609375,-0.81634760517627
1157,541,626688,0.008027299999999998,306,300.0,0.0003,0.026311845,-0.038661384422448465,0.032471191877266395,0.291088342666626,3050,0.2,-0.029746852815151215,0.19443359375,-0.8310976143926382
1160,542,628736,0.07545363999999997,307,300.0,0.0003,0.02914813,-0.04180405654478818,0.015778348318417557,0.45313316583633423,3060,0.2,-0.06282058358192444,0.2216796875,-0.8081041449680925
1162,542,630784,0.2952623300000001,308,300.0,0.0003,0.032260966,-0.041532293948694135,0.038414005719823764,0.300804078578949,3070,0.2,-0.0498005636036396,0.2197265625,-0.8174318127334118
1164,543,632832,0.34769155999999996,309,300.0,0.0003,0.030156806,-0.04223086495185271,0.12998462915420533,0.21272355318069458,3080,0.2,-0.05543847009539604,0.219873046875,-0.8086461734026671
1166,544,634880,0.31309427999999995,310,300.0,0.0003,0.028141785,-0.04241411203402094,0.030978738208068533,0.3472987413406372,3090,0.2,-0.054835788905620575,0.230615234375,-0.8360988911241293
1169,544,636928,0.35024590000000005,311,300.0,0.0003,0.024387896,-0.038545800397696436,0.04406408385839313,0.2637482285499573,3100,0.2,-0.07621815800666809,0.196875,-0.8266526155173779
1171,545,638976,0.26090651,312,300.0,0.0003,0.03024204,-0.04262901884358143,0.03380896485759877,0.3869122862815857,3110,0.2,-0.06518076360225677,0.222314453125,-0.834389503672719
1174,545,641024,0.21557897999999995,313,300.0,0.0003,0.031509012,-0.04237518792797346,0.04447751591796987,0.4178468585014343,3120,0.2,-0.050682105123996735,0.22861328125,-0.8471875714138151
1176,546,643072,0.25413230000000003,314,300.0,0.0003,0.028016139,-0.04091722547309473,0.05502611655974761,0.5071514844894409,3130,0.2,-0.03553343564271927,0.22978515625,-0.845481763407588
1178,547,645120,0.4069300299999999,315,300.0,0.0003,0.026718438,-0.04054048835823778,0.0357317732356023,0.6494937539100647,3140,0.2,-0.04215274006128311,0.230615234375,-0.850117433257401
1180,547,647168,0.32434074999999996,316,300.0,0.0003,0.03016628,-0.03897768514871132,0.017964851079159416,0.6093997955322266,3150,0.2,-0.06506836414337158,0.21796875,-0.8652314735576511
1183,548,649216,0.1123868900000001,317,300.0,0.0003,0.024865054,-0.04084606500982772,0.05501049081212841,0.3664562702178955,3160,0.2,-0.03964196890592575,0.21767578125,-0.844538583420217
1185,549,651264,0.13637654,318,300.0,0.0003,0.031683214,-0.04199637445854023,0.06844260937068611,0.42351120710372925,3170,0.2,-0.043135255575180054,0.22666015625,-0.8686954136937857
1187,549,653312,0.19391461999999998,319,300.0,0.0003,0.03150706,-0.04102878289413638,0.0817252728738822,0.3841651678085327,3180,0.2,-0.025499552488327026,0.241162109375,-0.8642525099217891
1190,550,655360,-0.07411597999999996,320,300.0,0.0003,0.028233824,-0.0417072446201928,0.040658434096258134,0.23802155256271362,3190,0.2,-0.04421095922589302,0.231640625,-0.8746592564508319
1192,551,657408,-0.35718069,321,300.0,0.0003,0.028134298,-0.044968241348396984,0.04121299784164876,0.4148731231689453,3200,0.2,-0.07476463913917542,0.2228515625,-0.8555033614858985
1194,551,659456,-0.43591536999999986,322,300.0,0.0003,0.031553697,-0.04171744461345952,0.05074287778115831,0.4685160517692566,3210,0.2,-0.026493310928344727,0.220849609375,-0.8519579224288464
1197,552,661504,-0.6466458300000001,323,300.0,0.0003,0.030744322,-0.04312715569103602,0.07901064687175677,0.2778521180152893,3220,0.2,-0.033486150205135345,0.2123046875,-0.8548939928412438
1199,553,663552,-0.7184644099999998,324,300.0,0.0003,0.033971764,-0.045410316984634845,0.03231002640968654,0.43177998065948486,3230,0.2,-0.07100967317819595,0.234521484375,-0.8568437023088336
1201,553,665600,-0.77634362,325,300.0,0.0003,0.03293311,-0.04317809451313224,0.04142400232376531,0.4625370502471924,3240,0.2,-0.04702003300189972,0.2353515625,-0.8434536267071963
1204,554,667648,-0.5125319200000001,326,300.0,0.0003,0.03033882,-0.042197913708514535,0.04216547763207927,0.5314283967018127,3250,0.2,-0.053245022892951965,0.228271484375,-0.8664365634322166
1206,555,669696,-0.45885288,327,300.0,0.0003,0.03244033,-0.04376386395306327,0.04069737578975037,0.5185967683792114,3260,0.2,-0.02347015216946602,0.233203125,-0.8375700391829014
1208,555,671744,-0.4182009800000001,328,300.0,0.0003,0.031444687,-0.03893474855285604,0.041273047629510985,0.6121248006820679,3270,0.2,-0.0182587131857872,0.22802734375,-0.7967049568891525
1210,556,673792,-0.31278609,329,300.0,0.0003,0.029109865,-0.042581861445796676,0.016877483960706742,0.6667950749397278,3280,0.2,-0.07714610546827316,0.210693359375,-0.8338204734027386
1213,557,675840,-0.4492568700000001,330,300.0,0.0003,0.03172285,-0.04342467707465403,0.07266079502878711,0.4555589556694031,3290,0.2,-0.04653630778193474,0.227099609375,-0.8115376101806759
1215,557,677888,-0.43522352000000003,331,300.0,0.0003,0.029024884,-0.04081191865552682,0.033092258311808107,0.6202532052993774,3300,0.2,-0.05176052451133728,0.2123046875,-0.8293114706873894
1217,558,679936,-0.25847396,332,300.0,0.0003,0.030636301,-0.04045485042443033,0.02325078275753185,0.7202819585800171,3310,0.2,-0.0752965658903122,0.21396484375,-0.8164920361712575
1220,558,681984,-0.2953818699999999,333,300.0,0.0003,0.029837048,-0.04168671458028257,0.04022555203409865,0.5183259844779968,3320,0.2,-0.03807571902871132,0.2248046875,-0.8139068352058529
1222,559,684032,-0.36852832,334,300.0,0.0003,0.030909775,-0.04313346850540256,0.031123298755846917,0.4972262382507324,3330,0.2,-0.08120107650756836,0.223974609375,-0.8259500868618488
1225,560,686080,-0.45783075000000006,335,300.0,0.0003,0.02948902,-0.04420830345916329,0.041427482408471404,0.3043612837791443,3340,0.2,-0.04506157338619232,0.234765625,-0.8327789137139916
1227,560,688128,-0.3081327,336,300.0,0.0003,0.03147648,-0.04187932664353866,0.0953305087168701,0.07238167524337769,3350,0.2,-0.006242699921131134,0.23427734375,-0.8482785150408745
1230,561,690176,-0.20670705999999994,337,300.0,0.0003,0.030005654,-0.04013796323270071,0.0365643357479712,0.29360640048980713,3360,0.2,-0.05537385866045952,0.232275390625,-0.8547736348584294
1232,561,692224,-0.25050309000000004,338,300.0,0.0003,0.029911071,-0.04028299937490374,0.0608304385561496,0.2676108479499817,3370,0.2,-0.0687623918056488,0.217333984375,-0.8306407948955894
1235,562,694272,-0.005339889999999951,339,300.0,0.0003,0.030009093,-0.04346109076577705,0.03899389400030486,0.36697864532470703,3380,0.2,-0.06855214387178421,0.223291015625,-0.8111273773014546
1238,562,696320,-0.1630643,340,300.0,0.0003,0.033330705,-0.04420739807246719,0.04701126790605485,0.28339284658432007,3390,0.2,-0.04563196003437042,0.2275390625,-0.816685582138598
1240,562,698368,-0.06592067999999993,341,300.0,0.0003,0.03346632,-0.04031288360565668,0.01892501714464743,0.005741298198699951,3400,0.2,-0.061081718653440475,0.22919921875,-0.8233784144744277
1304,536,700416,0.005844290000000063,342,300.0,0.0003,0.033780146,-0.04049755623273086,0.046529338107211514,0.14426875114440918,3410,0.2,-0.04813527315855026,0.247900390625,-0.802542294561863
1307,537,702464,0.08991534000000005,343,300.0,0.0003,0.028637191,-0.040787986433133486,0.026537744197412394,0.22317039966583252,3420,0.2,-0.06273049116134644,0.219775390625,-0.8173051729798317
1309,538,704512,-0.06052526999999995,344,300.0,0.0003,0.029045783,-0.04223581836849917,0.04811546817072667,0.2631509304046631,3430,0.2,-0.04630162566900253,0.225048828125,-0.835178972966969
1311,538,706560,-0.03664057999999995,345,300.0,0.0003,0.03125824,-0.03690075240447186,0.02375451449479442,0.08623504638671875,3440,0.2,-0.05544731393456459,0.2298828125,-0.8078953273594379
1313,539,708608,0.02608920000000002,346,300.0,0.0003,0.03300262,-0.04466376767959446,0.021702207779162562,0.32097333669662476,3450,0.2,-0.04849036782979965,0.22724609375,-0.8237021984532475
1315,540,710656,0.06249473000000003,347,300.0,0.0003,0.03824815,-0.04123078006959986,0.026116515370085837,0.23530703783035278,3460,0.2,-0.05284944176673889,0.247705078125,-0.8551816279068589
1317,540,712704,0.18435197000000003,348,300.0,0.0003,0.035230577,-0.04029377594415564,0.04923247380065732,0.23065102100372314,3470,0.2,-0.0349302738904953,0.251806640625,-0.826448668539524
1320,541,714752,0.2571912699999999,349,300.0,0.0003,0.032269288,-0.03955520135350525,0.03494170858175494,0.4187766909599304,3480,0.2,-0.024105314165353775,0.229833984375,-0.8355992645025253
1322,542,716800,0.36877308999999997,350,300.0,0.0003,0.03623875,-0.04269486466946546,0.03987103290855885,0.24347227811813354,3490,0.2,-0.06760592758655548,0.248095703125,-0.8164998590946198
1324,542,718848,0.34751349,351,300.0,0.0003,0.03364237,-0.04607360752124805,0.022434695265837946,0.47054582834243774,3500,0.2,-0.06374290585517883,0.244091796875,-0.8084849620237946
1327,543,720896,0.15072137000000005,352,300.0,0.0003,0.03222722,-0.03743571261002217,0.04905883154715411,0.23501205444335938,3510,0.2,-0.04032985121011734,0.210693359375,-0.8141605181619525
1329,543,722944,0.40457655,353,300.0,0.0003,0.031867016,-0.04528954861598322,0.08221263152081519,0.26085275411605835,3520,0.2,-0.012653332203626633,0.22099609375,-0.7930630601942539
1332,544,724992,0.33849237000000004,354,300.0,0.0003,0.03369324,-0.0409150991239585,0.052767671609763055,0.08114033937454224,3530,0.2,-0.04810597747564316,0.239013671875,-0.8061151206493378
1334,544,727040,0.32865235999999987,355,300.0,0.0003,0.035500832,-0.041006811561237554,0.026917439856333658,-0.07679462432861328,3540,0.2,-0.050361376255750656,0.22548828125,-0.7849624302238226
1337,545,729088,0.176727,356,300.0,0.0003,0.030445375,-0.04454041833232623,0.02265550572774373,0.061029016971588135,3550,0.2,-0.06665614992380142,0.23115234375,-0.8088528802618384
1339,545,731136,0.10929667,357,300.0,0.0003,0.034866385,-0.04440182616381207,0.0539039658033289,0.14789235591888428,3560,0.2,-0.05409030616283417,0.233642578125,-0.7973614444956183
1341,546,733184,0.10497355000000003,358,300.0,0.0003,0.03381703,-0.043464205125928856,0.016553274539182893,0.33539271354675293,3570,0.2,-0.06384380161762238,0.236083984375,-0.7956106973811984
1344,546,735232,0.2815295199999999,359,300.0,0.0003,0.03432945,-0.042184613877907395,0.016565121462917887,0.18950486183166504,3580,0.2,-0.07341966778039932,0.23408203125,-0.7761500880122185
1346,547,737280,0.25384843999999995,360,300.0,0.0003,0.032436296,-0.04029405253822915,0.06805464194621891,0.016256749629974365,3590,0.2,-0.04783916845917702,0.23525390625,-0.7879120660945773
1349,547,739328,0.12413775999999994,361,300.0,0.0003,0.03823109,-0.0450860702781938,0.02162203926127404,0.04430347681045532,3600,0.2,-0.03942318260669708,0.24560546875,-0.7848575782030821
1351,548,741376,0.1292330399999999,362,300.0,0.0003,0.03671451,-0.044552824314450845,0.030252488289261237,0.04650145769119263,3610,0.2,-0.09161530435085297,0.233935546875,-0.7694212283939124
1354,548,743424,0.27559698,363,300.0,0.0003,0.036510535,-0.04322471975465305,0.03869600632460788,-0.00035881996154785156,3620,0.2,-0.046491242945194244,0.2328125,-0.757339783385396
1357,549,745472,0.30084176999999995,364,300.0,0.0003,0.037224334,-0.042511153503437524,0.03128838271950372,0.26363587379455566,3630,0.2,-0.07389438897371292,0.246484375,-0.7677957365289331
1359,549,747520,0.16341347999999997,365,300.0,0.0003,0.034363527,-0.03717013132700231,0.08491391938878223,0.09704524278640747,3640,0.2,-0.04647441208362579,0.222998046875,-0.7392193984240294
1361,550,749568,0.11511042000000007,366,300.0,0.0003,0.030542817,-0.03896285971131874,0.04416362115298398,0.06460505723953247,3650,0.2,-0.044290609657764435,0.224609375,-0.7399994965642691
1364,550,751616,0.13947325999999996,367,300.0,0.0003,0.04467525,-0.041953958931844684,0.028435618663206697,0.358039915561676,3660,0.2,-0.07617029547691345,0.23408203125,-0.7564746813848615
1367,551,753664,-0.03277639000000002,368,300.0,0.0003,0.03571952,-0.042138515805709174,0.04472200899617747,-0.07368528842926025,3670,0.2,-0.04184522479772568,0.233544921875,-0.7443631943315268
1369,551,755712,-0.13260182000000004,369,300.0,0.0003,0.03322553,-0.04150237537905923,0.06119668000610545,0.2472013235092163,3680,0.2,-0.03614947944879532,0.21416015625,-0.7516660941764712
1371,552,757760,-0.022358609999999998,370,300.0,0.0003,0.04074675,-0.03727272686373908,0.09059133615810425,0.22726750373840332,3690,0.2,-0.018396906554698944,0.242724609375,-0.7319707939401269
1373,553,759808,-0.04798274999999995,371,300.0,0.0003,0.035839595,-0.03967532969691092,0.07710363632068037,-0.06889879703521729,3700,0.2,-0.04877118393778801,0.217236328125,-0.7441455580294132
1375,553,761856,-0.06424803000000007,372,300.0,0.0003,0.037565902,-0.038349531634594314,0.019750198352267035,0.07139277458190918,3710,0.2,-0.06439320743083954,0.23359375,-0.7331616217270494
1377,554,763904,-0.09503825000000003,373,300.0,0.0003,0.03503082,-0.0413659637371893,0.02029744012688752,0.2303025722503662,3720,0.2,-0.06404821574687958,0.234130859375,-0.7524339765310287
1380,554,765952,-0.10859592999999995,374,300.0,0.0003,0.035739303,-0.04195792575046653,0.04127088039531372,0.2709888219833374,3730,0.2,-0.06185663491487503,0.24482421875,-0.7594288488849997
1382,555,768000,-0.12629297000000006,375,300.0,0.0003,0.032029536,-0.04109952181315748,0.03538588708033785,0.42247045040130615,3740,0.2,-0.05031117424368858,0.23095703125,-0.7380123754963279
1385,555,770048,-0.10595787000000004,376,300.0,0.0003,0.036506694,-0.043275668591377325,0.04726921433466487,0.44481611251831055,3750,0.2,-0.044706057757139206,0.233447265625,-0.7441457983106374
1387,556,772096,-0.41561669,377,300.0,0.0003,0.033748135,-0.040660049626603724,0.06658115967875347,0.3548126220703125,3760,0.2,-0.051343053579330444,0.22314453125,-0.7578063890337944
1390,556,774144,-0.34844642,378,300.0,0.0003,0.03263866,-0.04081704618583899,0.05904245488345623,0.24855071306228638,3770,0.2,-0.017612528055906296,0.223291015625,-0.7298216633498669
1392,557,776192,-0.5952103299999998,379,300.0,0.0003,0.040315818,-0.04252551934914663,0.030247085387236437,0.47953546047210693,3780,0.2,-0.06259676069021225,0.23896484375,-0.7506096262484789
1394,558,778240,-0.3363343199999999,380,300.0,0.0003,0.03791989,-0.042309985891915855,0.04436464197351597,0.2780455946922302,3790,0.2,-0.06614348292350769,0.230078125,-0.7295912133529783
1397,558,780288,-0.24805729999999998,381,300.0,0.0003,0.036079653,-0.03980569215782452,0.027956380616524258,0.16997724771499634,3800,0.2,-0.02754112333059311,0.233984375,-0.7391852468252182
1399,559,782336,-0.13357014000000003,382,300.0,0.0003,0.032257333,-0.04046185757324565,0.056106082466430965,0.33669233322143555,3810,0.2,-0.04957668483257294,0.216162109375,-0.7490683875977993
1401,559,784384,-0.03472700000000002,383,300.0,0.0003,0.039437838,-0.04346106943849008,0.04217495717457496,0.32671189308166504,3820,0.2,-0.0601888969540596,0.23544921875,-0.7440856579691172
1403,560,786432,-0.10158861000000004,384,300.0,0.0003,0.036353227,-0.04221403362753336,0.04286749020102434,0.22309672832489014,3830,0.2,-0.04043687880039215,0.237060546875,-0.7417223630473018
1405,560,788480,-0.07055084,385,300.0,0.0003,0.033475548,-0.03951584021560848,0.04317839706782252,0.10607266426086426,3840,0.2,-0.04381468892097473,0.2193359375,-0.7324165090918541
1407,561,790528,-0.05171770000000003,386,300.0,0.0003,0.032571632,-0.03809383466432337,0.0177114988793619,0.19409775733947754,3850,0.2,-0.06340305507183075,0.225390625,-0.7369325663894415
1410,562,792576,-0.017693229999999983,387,300.0,0.0003,0.035736963,-0.035236434516264126,0.04984605028876103,0.13183283805847168,3860,0.2,-0.034484222531318665,0.23720703125,-0.7543448574841023
